time (sec), voltage (V)
57.553, -0.65
57.555, -1.06
57.656, 0.57
57.747, 0.62
57.753, -0.44
57.756, -1.13
57.850, -0.67
57.852, -0.22
57.856, 0.66
57.948, 0.50
57.951, -0.21
57.956, -1.10
58.049, -0.70
58.052, -0.33
58.056, 0.61
58.147, 0.60
58.151, -0.21
58.152, -0.41
58.154, -0.85
58.155, -1.04
58.250, -0.73
58.252, -0.31
58.256, 0.55
58.348, 0.55
58.354, -0.83
58.355, -1.02
58.449, -0.83
58.451, -0.56
58.456, 0.59
58.547, 0.63
58.650, -0.64
58.650, -0.58
58.656, 0.54
58.747, 0.65
58.753, -0.73
58.755, -1.04
58.856, 0.50
58.947, 0.60
58.951, -0.20
58.952, -0.41
59.056, 0.54
59.148, 0.50
59.152, -0.24
59.152, -0.41
59.256, 0.57
59.347, 0.62
59.352, -0.38
59.354, -0.95
59.451, -0.57
59.451, -0.41
59.456, 0.57
59.547, 0.57
59.552, -0.36
59.555, -1.07
59.651, -0.55
59.652, -0.36
59.656, 0.54
59.747, 0.64
59.753, -0.41
59.755, -0.93
59.851, -0.39
59.851, -0.34
59.856, 0.55
59.947, 0.59
59.952, -0.25
59.954, -1.01
60.049, -0.82
60.051, -0.59
60.056, 0.49
60.148, 0.54
60.152, -0.30
60.155, -0.96
60.249, -0.79
60.252, -0.22
60.256, 0.56
60.348, 0.51
60.351, -0.21
60.352, -0.42
60.355, -1.00
60.356, -1.11
60.450, -0.53
60.452, -0.25
60.456, 0.53
60.548, 0.55
60.552, -0.32
60.552, -0.36
60.554, -1.00
60.556, -1.11
60.656, 0.59
60.747, 0.61
60.850, -0.76
60.852, -0.30
60.856, 0.51
60.947, 0.58
60.953, -0.81
60.955, -1.05
61.056, 0.61
61.148, 0.55
61.152, -0.25
61.156, -1.11
61.250, -0.57
61.252, -0.24
61.256, 0.50
61.348, 0.55
61.352, -0.32
61.352, -0.37
61.355, -0.94
61.356, -1.10
61.450, -0.68
61.451, -0.34
61.456, 0.53
61.547, 0.61
61.553, -0.51
61.556, -1.11
61.650, -0.65
61.651, -0.28
61.656, 0.53
61.747, 0.62
61.753, -0.73
61.755, -0.96
61.850, -0.63
61.852, -0.29
61.856, 0.56
61.948, 0.49
61.951, -0.20
61.952, -0.45
61.953, -0.70
61.956, -1.11
62.056, 0.53
62.148, 0.54
62.152, -0.36
62.156, -1.10
62.256, 0.54
62.348, 0.55
62.353, -0.73
62.355, -1.03
62.456, 0.59
62.547, 0.57
62.552, -0.22
62.552, -0.42
62.555, -1.06
62.555, -1.09
62.649, -0.85
62.652, -0.14
62.656, 0.59
62.747, 0.57
62.752, -0.35
62.753, -0.70
62.856, 0.58
62.948, 0.50
62.952, -0.28
62.952, -0.39
62.954, -0.83
62.956, -1.12
63.049, -0.76
63.050, -0.54
63.056, 0.53
63.148, 0.55
63.152, -0.31
63.154, -1.02
63.154, -1.03
63.156, -1.10
63.256, 0.54
63.348, 0.54
63.354, -1.04
63.356, -1.11
63.456, 0.51
63.548, 0.54
63.552, -0.24
63.552, -0.39
63.649, -0.76
63.652, -0.23
63.655, 0.47
63.748, 0.50
63.752, -0.37
63.756, -1.12
63.856, 0.55
63.947, 0.57
63.952, -0.25
63.952, -0.40
63.954, -0.70
63.955, -0.92
64.056, 0.53
64.147, 0.58
64.251, -0.56
64.252, -0.28
64.256, 0.59
64.348, 0.52
64.351, -0.21
64.352, -0.41
64.456, 0.52
64.548, 0.48
64.656, 0.56
64.748, 0.45
64.752, -0.37
64.755, -0.99
64.850, -0.59
64.852, -0.26
64.856, 0.50
64.947, 0.57
64.952, -0.39
64.955, -1.07
65.051, -0.37
65.051, -0.35
65.056, 0.59
65.147, 0.56
65.152, -0.45
65.154, -0.83
65.256, 0.53
65.348, 0.54
65.351, -0.20
65.353, -0.42
65.353, -0.57
65.355, -0.91
65.449, -0.67
65.452, -0.21
65.456, 0.56
65.547, 0.57
65.551, -0.21
65.552, -0.44
65.554, -0.82
65.555, -1.04
65.650, -0.61
65.652, -0.28
65.656, 0.59
65.748, 0.53
65.852, -0.22
65.852, -0.21
65.856, 0.53
65.948, 0.53
65.953, -0.74
65.955, -1.08
66.049, -0.66
66.050, -0.55
66.056, 0.58
66.148, 0.53
66.154, -0.73
66.154, -0.94
66.251, -0.55
66.252, -0.28
66.256, 0.50
66.348, 0.48
66.354, -0.88
66.356, -1.12
66.449, -0.74
66.452, -0.26
66.456, 0.57
66.548, 0.53
66.553, -0.67
66.556, -1.12
66.656, 0.53
66.748, 0.50
66.753, -0.72
66.756, -1.11
66.850, -0.65
66.852, -0.25
66.856, 0.59
66.947, 0.56
66.953, -0.76
66.955, -1.04
67.050, -0.52
67.052, -0.32
67.056, 0.53
67.148, 0.47
67.152, -0.42
67.154, -0.65
67.155, -0.89
67.156, -1.11
67.250, -0.81
67.250, -0.81
67.256, 0.50
67.348, 0.53
67.353, -0.66
67.356, -1.12
67.456, 0.56
67.547, 0.61
67.552, -0.35
67.556, -1.09
67.651, -0.43
67.651, -0.38
67.656, 0.49
67.748, 0.55
67.753, -0.78
67.756, -1.12
67.850, -0.73
67.851, -0.56
67.856, 0.54
67.948, 0.51
68.049, -0.74
68.050, -0.46
68.056, 0.52
68.148, 0.45
68.154, -0.77
68.156, -1.12
68.256, 0.47
68.348, 0.47
68.352, -0.41
68.353, -0.77
68.456, 0.57
68.548, 0.53
68.651, -0.53
68.652, -0.28
68.656, 0.59
68.748, 0.53
68.752, -0.41
68.754, -0.98
68.851, -0.52
68.852, -0.28
68.856, 0.58
68.947, 0.60
68.951, -0.21
68.952, -0.44
68.954, -0.86
68.954, -0.90
69.056, 0.53
69.148, 0.52
69.153, -0.72
69.154, -1.00
69.256, 0.49
69.348, 0.51
69.353, -0.48
69.355, -1.03
69.449, -0.75
69.451, -0.63
69.456, 0.53
69.548, 0.50
69.555, -0.99
69.555, -1.03
69.650, -0.76
69.650, -0.71
69.656, 0.49
69.748, 0.50
69.751, -0.20
69.752, -0.42
69.850, -0.53
69.852, -0.25
69.856, 0.49
69.948, 0.45
69.953, -0.73
69.954, -0.99
70.049, -0.72
70.052, -0.27
70.056, 0.55
70.148, 0.53
70.152, -0.37
70.156, -1.11
70.256, 0.51
70.348, 0.44
70.352, -0.25
70.353, -0.63
70.449, -0.76
70.450, -0.56
70.456, 0.47
70.548, 0.54
70.553, -0.67
70.555, -0.94
70.656, 0.51
70.748, 0.46
70.753, -0.57
70.756, -1.10
70.851, -0.50
70.851, -0.46
70.856, 0.54
70.947, 0.56
70.952, -0.28
70.952, -0.38
70.953, -0.66
70.955, -1.04
71.056, 0.49
71.148, 0.54
71.152, -0.40
71.154, -0.82
71.155, -1.03
71.155, -1.06
71.256, 0.51
71.348, 0.52
71.353, -0.44
71.353, -0.57
71.456, 0.48
71.548, 0.52
71.552, -0.29
71.552, -0.35
71.650, -0.67
71.650, -0.62
71.655, 0.45
71.748, 0.54
71.752, -0.34
71.755, -0.99
71.856, 0.59
71.948, 0.51
72.049, -0.84
72.051, -0.63
72.056, 0.54
72.148, 0.45
72.155, -0.97
72.156, -1.12
72.255, 0.46
72.348, 0.50
72.352, -0.25
72.352, -0.39
72.455, 0.46
72.548, 0.48
72.649, -0.75
72.652, -0.29
72.656, 0.47
72.748, 0.49
72.856, 0.50
72.948, 0.48
72.951, -0.21
72.952, -0.33
72.953, -0.69
72.956, -1.11
73.056, 0.51
73.148, 0.49
73.151, -0.24
73.153, -0.65
73.155, -0.97
73.156, -1.12
73.256, 0.49
73.348, 0.49
73.351, -0.23
73.352, -0.46
73.354, -0.86
73.356, -1.12
73.456, 0.58
73.548, 0.53
73.553, -0.48
73.553, -0.66
73.656, 0.54
73.748, 0.49
73.754, -0.85
73.756, -1.11
73.856, 0.58
73.948, 0.45
73.952, -0.32
73.952, -0.38
73.953, -0.68
73.954, -0.90
74.050, -0.67
74.050, -0.63
74.056, 0.57
74.148, 0.55
74.250, -0.66
74.251, -0.58
74.256, 0.56
74.348, 0.49
74.353, -0.65
74.355, -0.95
74.456, 0.50
74.548, 0.54
74.552, -0.30
74.553, -0.57
74.650, -0.47
74.651, -0.33
74.656, 0.48
74.748, 0.52
74.752, -0.46
74.753, -0.66
74.850, -0.77
74.850, -0.75
74.856, 0.54
74.948, 0.49
74.952, -0.39
74.953, -0.65
74.955, -0.97
74.955, -1.08
75.056, 0.48
75.148, 0.44
75.151, -0.21
75.154, -0.95
75.256, 0.53
75.348, 0.48
75.353, -0.78
75.354, -1.04
75.450, -0.57
75.452, -0.26
75.455, 0.46
75.548, 0.52
75.553, -0.73
75.556, -1.10
75.650, -0.51
75.652, -0.26
75.655, 0.46
75.748, 0.49
75.849, -0.73
75.850, -0.55
75.855, 0.45
75.948, 0.44
75.952, -0.42
75.953, -0.77
76.050, -0.52
76.052, -0.32
76.056, 0.47
76.148, 0.44
76.154, -0.93
76.154, -0.98
76.256, 0.50
76.348, 0.47
76.354, -0.83
76.356, -1.10
76.450, -0.56
76.452, -0.32
76.456, 0.54
76.548, 0.46
76.552, -0.21
76.552, -0.32
76.553, -0.60
76.555, -0.99
76.649, -0.77
76.651, -0.50
76.655, 0.46
76.748, 0.50
76.755, -0.99
76.756, -1.11
76.850, -0.60
76.852, -0.27
76.856, 0.49
76.948, 0.50
77.050, -0.55
77.052, -0.25
77.055, 0.37
77.148, 0.41
77.153, -0.56
77.156, -1.12
77.256, 0.49
77.348, 0.49
77.353, -0.47
77.355, -1.00
77.455, 0.46
77.548, 0.41
77.656, 0.50
77.748, 0.46
77.752, -0.22
77.756, -1.10
77.856, 0.54
77.948, 0.43
77.952, -0.45
77.955, -1.01
78.050, -0.69
78.050, -0.60
78.056, 0.48
78.148, 0.50
78.152, -0.43
78.153, -0.77
78.255, 0.46
78.348, 0.50
78.352, -0.31
78.353, -0.80
78.456, 0.58
78.548, 0.48
78.552, -0.33
78.552, -0.37
78.555, -0.99
78.555, -1.08
78.650, -0.62
78.650, -0.55
78.656, 0.50
78.748, 0.45
78.751, -0.21
78.754, -0.99
78.856, 0.50
78.948, 0.44
78.952, -0.22
78.955, -0.96
79.056, 0.49
79.148, 0.47
79.152, -0.33
79.152, -0.39
79.153, -0.77
79.154, -0.95
79.249, -0.78
79.251, -0.56
79.256, 0.48
79.348, 0.39
79.354, -0.97
79.356, -1.08
79.456, 0.50
79.548, 0.55
79.651, -0.50
79.652, -0.28
79.656, 0.51
79.748, 0.54
79.856, 0.52
79.948, 0.50
79.953, -0.62
79.954, -0.98
80.056, 0.49
80.148, 0.52
80.152, -0.27
80.153, -0.64
80.256, 0.50
80.348, 0.42
80.352, -0.37
80.354, -0.96
80.456, 0.49
80.548, 0.48
80.552, -0.31
80.552, -0.41
80.649, -0.77
80.650, -0.69
80.656, 0.49
80.748, 0.50
80.753, -0.76
80.755, -0.91
80.849, -0.73
80.851, -0.57
80.856, 0.55
80.948, 0.45
80.952, -0.40
80.956, -1.12
81.049, -0.80
81.052, -0.34
81.056, 0.50
81.148, 0.51
81.152, -0.39
81.153, -0.72
81.250, -0.59
81.251, -0.52
81.256, 0.50
81.348, 0.50
81.352, -0.36
81.353, -0.64
81.455, 0.47
81.548, 0.50
81.552, -0.23
81.555, -1.04
81.651, -0.43
81.651, -0.32
81.656, 0.59
81.748, 0.46
81.751, -0.21
81.752, -0.36
81.753, -0.65
81.755, -1.04
81.856, 0.57
81.948, 0.42
81.952, -0.26
81.952, -0.35
81.955, -1.00
81.955, -1.10
82.049, -0.70
82.052, -0.25
82.055, 0.47
82.148, 0.44
82.152, -0.41
82.155, -1.04
82.256, 0.51
82.348, 0.48
82.353, -0.70
82.355, -0.98
82.455, 0.45
82.548, 0.45
82.649, -0.67
82.652, -0.26
82.655, 0.46
82.748, 0.44
82.753, -0.73
82.755, -1.03
82.856, 0.52
82.948, 0.40
82.952, -0.24
82.952, -0.40
82.955, -0.88
82.956, -1.12
83.049, -0.69
83.052, -0.29
83.055, 0.47
83.148, 0.45
83.152, -0.34
83.155, -1.06
83.251, -0.47
83.252, -0.31
83.256, 0.48
83.348, 0.45
83.352, -0.39
83.354, -0.86
83.456, 0.48
83.548, 0.48
83.552, -0.38
83.554, -0.83
83.656, 0.48
83.748, 0.50
83.855, 0.45
83.948, 0.42
83.954, -0.94
83.956, -1.08
84.049, -0.77
84.052, -0.33
84.055, 0.43
84.148, 0.41
84.153, -0.74
84.156, -1.09
84.256, 0.50
84.348, 0.47
84.353, -0.66
84.355, -1.11
84.455, 0.38
84.548, 0.52
84.553, -0.72
84.555, -0.94
84.650, -0.69
84.652, -0.33
84.656, 0.49
84.748, 0.49
84.754, -0.79
84.756, -1.08
84.856, 0.55
84.948, 0.44
84.955, -0.95
84.956, -1.11
85.056, 0.48
85.148, 0.41
85.152, -0.28
85.156, -1.11
85.255, 0.47
85.348, 0.36
85.354, -0.89
85.356, -1.11
85.450, -0.51
85.452, -0.28
85.455, 0.47
85.548, 0.38
85.554, -0.87
85.554, -1.03
85.655, 0.46
85.748, 0.36
85.753, -0.59
85.755, -1.05
85.850, -0.66
85.851, -0.33
85.856, 0.51
85.948, 0.37
85.952, -0.34
85.954, -0.96
86.050, -0.49
86.052, -0.27
86.055, 0.45
86.148, 0.38
86.152, -0.31
86.152, -0.35
86.248, -0.98
86.248, -0.96
86.255, 0.44
86.348, 0.49
86.455, 0.47
86.549, 0.32
86.552, -0.31
86.552, -0.32
86.655, 0.45
86.748, 0.39
86.851, -0.55
86.852, -0.26
86.856, 0.58
86.948, 0.53
86.954, -0.78
86.956, -1.07
87.051, -0.51
87.051, -0.37
87.056, 0.57
87.148, 0.41
87.155, -0.88
87.156, -1.08
87.249, -0.69
87.251, -0.47
87.256, 0.50
87.348, 0.41
87.352, -0.40
87.353, -0.72
87.456, 0.49
87.548, 0.53
87.555, -0.98
87.555, -1.07
87.650, -0.71
87.650, -0.60
87.656, 0.49
87.748, 0.46
87.753, -0.56
87.753, -0.63
87.755, -1.07
87.755, -1.12
87.856, 0.47
87.948, 0.49
87.953, -0.73
87.955, -0.91
88.056, 0.54
88.148, 0.45
88.154, -0.93
88.154, -1.06
88.250, -0.53
88.252, -0.26
88.256, 0.51
88.347, 0.58
88.354, -0.89
88.356, -1.09
88.451, -0.66
88.452, -0.34
88.456, 0.50
88.548, 0.40
88.552, -0.31
88.552, -0.32
88.553, -0.79
88.555, -1.03
88.650, -0.56
88.652, -0.26
88.656, 0.48
88.748, 0.40
88.753, -0.54
88.753, -0.62
88.851, -0.53
88.851, -0.46
88.856, 0.59
88.948, 0.47
88.951, -0.24
88.953, -0.63
89.055, 0.45
89.148, 0.49
89.251, -0.65
89.252, -0.37
89.256, 0.51
89.348, 0.49
89.351, -0.21
89.354, -0.81
89.450, -0.55
89.452, -0.27
89.456, 0.52
89.548, 0.47
89.551, -0.22
89.554, -0.87
89.650, -0.51
89.652, -0.27
89.655, 0.46
89.748, 0.37
89.753, -0.63
89.756, -1.12
89.855, 0.36
89.948, 0.40
89.951, -0.22
89.952, -0.36
89.953, -0.77
89.955, -1.04
90.056, 0.48
90.148, 0.41
90.153, -0.68
90.155, -0.97
90.256, 0.49
90.348, 0.39
90.354, -0.71
90.354, -0.94
90.456, 0.49
90.548, 0.47
90.655, 0.40
90.748, 0.50
90.752, -0.22
90.752, -0.38
90.753, -0.81
90.755, -1.07
90.855, 0.38
90.948, 0.41
91.051, -0.62
91.052, -0.36
91.056, 0.48
91.148, 0.38
91.152, -0.43
91.153, -0.75
91.255, 0.45
91.348, 0.39
91.456, 0.49
91.548, 0.54
91.647, -1.23
91.647, -1.17
91.656, 0.51
91.748, 0.49
91.753, -0.67
91.756, -1.11
91.850, -0.48
91.852, -0.27
91.855, 0.45
91.948, 0.51
91.954, -0.88
91.954, -0.96
92.056, 0.56
92.148, 0.52
92.152, -0.42
92.154, -0.85
92.256, 0.49
92.348, 0.54
92.352, -0.37
92.354, -0.99
92.451, -0.58
92.452, -0.33
92.456, 0.49
92.548, 0.51
92.555, -0.91
92.556, -1.11
92.655, 0.43
92.748, 0.54
92.752, -0.22
92.754, -0.84
92.851, -0.44
92.852, -0.28
92.856, 0.49
92.948, 0.46
92.954, -0.84
92.954, -0.91
93.056, 0.57
93.148, 0.46
93.152, -0.34
93.155, -0.95
93.255, 0.42
93.348, 0.47
93.355, -1.06
93.355, -1.09
93.456, 0.58
93.548, 0.47
93.552, -0.25
93.552, -0.39
93.647, -1.20
93.647, -1.19
93.656, 0.51
93.748, 0.40
93.752, -0.40
93.754, -0.72
93.850, -0.57
93.852, -0.27
93.856, 0.52
93.948, 0.44
93.953, -0.63
93.955, -0.91
94.056, 0.49
94.148, 0.45
94.155, -0.99
94.156, -1.15
94.256, 0.50
94.348, 0.49
94.353, -0.49
94.354, -0.87
94.456, 0.49
94.548, 0.53
94.553, -0.62
94.555, -1.10
94.650, -0.53
94.652, -0.29
94.656, 0.59
94.748, 0.47
94.752, -0.28
94.754, -0.98
94.851, -0.48
94.851, -0.34
94.856, 0.54
94.948, 0.53
94.952, -0.36
94.956, -1.14
95.056, 0.52
95.148, 0.47
95.152, -0.33
95.153, -0.71
95.250, -0.53
95.252, -0.27
95.256, 0.50
95.348, 0.52
95.351, -0.24
95.352, -0.43
95.455, 0.47
95.548, 0.53
95.656, 0.48
95.747, 0.59
95.752, -0.34
95.754, -0.67
95.754, -0.81
95.756, -1.10
95.856, 0.49
95.948, 0.46
95.952, -0.46
95.953, -0.71
96.056, 0.58
96.148, 0.55
96.154, -1.04
96.156, -1.12
96.256, 0.60
96.348, 0.53
96.353, -0.66
96.355, -1.01
96.456, 0.48
96.548, 0.45
96.552, -0.24
96.552, -0.39
96.656, 0.56
96.748, 0.50
96.755, -0.97
96.756, -1.09
96.850, -0.75
96.852, -0.36
96.856, 0.59
96.948, 0.52
96.953, -0.69
96.955, -1.05
97.050, -0.53
97.052, -0.28
97.056, 0.53
97.148, 0.45
97.153, -0.50
97.153, -0.68
97.256, 0.49
97.348, 0.48
97.352, -0.26
97.355, -1.02
97.450, -0.54
97.452, -0.27
97.456, 0.58
97.548, 0.44
97.551, -0.19
97.556, -1.12
97.656, 0.56
97.748, 0.51
97.850, -0.56
97.852, -0.25
97.856, 0.50
97.948, 0.54
97.952, -0.44
97.954, -0.72
98.056, 0.50
98.148, 0.49
98.152, -0.30
98.153, -0.63
98.256, 0.51
98.348, 0.54
98.456, 0.52
98.548, 0.44
98.552, -0.43
98.553, -0.77
98.555, -0.95
98.556, -1.11
98.651, -0.45
98.651, -0.35
98.656, 0.55
98.748, 0.51
98.752, -0.36
98.754, -0.96
98.856, 0.49
98.948, 0.46
98.953, -0.67
98.955, -1.07
99.056, 0.50
99.148, 0.48
99.153, -0.51
99.153, -0.78
99.154, -0.97
99.156, -1.10
99.250, -0.50
99.252, -0.27
99.256, 0.51
99.348, 0.45
99.352, -0.36
99.355, -0.96
99.450, -0.52
99.452, -0.28
99.456, 0.54
99.548, 0.50
99.650, -0.55
99.652, -0.28
99.655, 0.46
99.748, 0.44
99.754, -0.75
99.754, -1.02
99.855, 0.45
99.948, 0.46
99.953, -0.43
99.953, -0.57
100.055, 0.45
100.148, 0.45
100.152, -0.25
100.155, -0.94
100.251, -0.38
100.251, -0.37
100.256, 0.51
100.348, 0.49
100.352, -0.36
100.355, -0.99
100.456, 0.51
100.548, 0.47
100.552, -0.42
100.555, -1.04
100.656, 0.51
100.748, 0.52
100.752, -0.41
100.753, -0.66
100.856, 0.48
100.948, 0.46
100.951, -0.24
100.952, -0.42
100.955, -0.97
100.956, -1.06
101.051, -0.45
101.051, -0.33
101.056, 0.50
101.148, 0.51
101.250, -0.60
101.252, -0.26
101.256, 0.48
101.348, 0.50
101.353, -0.50
101.353, -0.53
101.449, -0.81
101.452, -0.34
101.456, 0.51
101.548, 0.49
101.552, -0.26
101.552, -0.37
101.553, -0.59
101.555, -0.98
101.650, -0.51
101.652, -0.28
101.656, 0.48
101.748, 0.46
101.752, -0.43
101.753, -0.66
101.850, -0.51
101.852, -0.23
101.856, 0.56
101.948, 0.45
101.952, -0.25
101.953, -0.69
102.050, -0.56
102.052, -0.25
102.056, 0.51
102.148, 0.55
102.152, -0.45
102.156, -1.08
102.250, -0.50
102.252, -0.28
102.256, 0.48
102.348, 0.43
102.351, -0.25
102.352, -0.42
102.355, -0.99
102.356, -1.11
102.456, 0.54
102.548, 0.54
102.555, -0.93
102.556, -1.11
102.650, -0.59
102.652, -0.24
102.656, 0.49
102.748, 0.48
102.752, -0.25
102.752, -0.37
102.850, -0.65
102.852, -0.33
102.855, 0.47
102.948, 0.45
102.954, -0.81
102.956, -1.11
103.056, 0.48
103.148, 0.47
103.151, -0.24
103.153, -0.69
103.155, -0.99
103.156, -1.11
103.256, 0.49
103.348, 0.54
103.352, -0.26
103.355, -1.06
103.455, 0.47
103.548, 0.43
103.553, -0.66
103.556, -1.11
103.650, -0.55
103.652, -0.25
103.656, 0.49
103.748, 0.52
103.753, -0.62
103.755, -1.01
103.850, -0.57
103.852, -0.27
103.855, 0.46
103.948, 0.50
104.055, 0.43
104.148, 0.44
104.152, -0.29
104.155, -0.98
104.250, -0.59
104.252, -0.24
104.256, 0.50
104.348, 0.48
104.352, -0.41
104.353, -0.81
104.355, -1.00
104.356, -1.09
104.450, -0.56
104.452, -0.27
104.455, 0.48
104.548, 0.46
104.552, -0.39
104.553, -0.71
104.656, 0.49
104.748, 0.45
104.753, -0.58
104.754, -1.02
104.850, -0.53
104.852, -0.28
104.856, 0.50
104.948, 0.52
104.955, -0.99
104.956, -1.11
105.056, 0.50
105.148, 0.44
105.256, 0.54
105.348, 0.47
105.353, -0.66
105.353, -0.67
105.354, -0.98
105.356, -1.11
105.456, 0.49
105.548, 0.51
105.553, -0.71
105.554, -0.96
105.656, 0.50
105.748, 0.45
105.856, 0.57
105.948, 0.50
106.056, 0.55
106.148, 0.52
106.251, -0.55
106.252, -0.34
106.256, 0.48
106.348, 0.44
106.450, -0.61
106.452, -0.26
106.456, 0.53
106.548, 0.53
106.552, -0.24
106.552, -0.33
106.555, -1.05
106.555, -1.06
106.651, -0.54
106.651, -0.34
106.656, 0.53
106.748, 0.47
106.751, -0.22
106.752, -0.42
106.850, -0.59
106.852, -0.23
106.856, 0.49
106.948, 0.48
106.952, -0.37
106.956, -1.11
107.056, 0.47
107.148, 0.49
107.154, -0.89
107.156, -1.11
107.256, 0.52
107.348, 0.42
107.353, -0.46
107.356, -1.12
107.456, 0.50
107.548, 0.49
107.551, -0.20
107.553, -0.79
107.655, 0.47
107.748, 0.53
107.752, -0.45
107.754, -1.02
107.856, 0.54
107.948, 0.45
107.951, -0.21
107.954, -0.67
108.050, -0.62
108.052, -0.27
108.056, 0.54
108.148, 0.51
108.153, -0.66
108.155, -1.06
108.251, -0.49
108.252, -0.30
108.256, 0.58
108.348, 0.53
108.456, 0.55
108.548, 0.53
108.553, -0.64
108.556, -1.13
108.651, -0.46
108.651, -0.41
108.656, 0.50
108.748, 0.50
108.752, -0.26
108.752, -0.44
108.856, 0.60
108.948, 0.52
108.952, -0.42
108.954, -0.80
108.954, -0.93
108.956, -1.10
109.056, 0.53
109.148, 0.55
109.152, -0.43
109.154, -0.87
109.250, -0.57
109.252, -0.31
109.256, 0.51
109.348, 0.46
109.352, -0.21
109.353, -0.56
109.456, 0.60
109.548, 0.54
109.552, -0.42
109.554, -0.80
109.651, -0.38
109.651, -0.35
109.656, 0.52
109.748, 0.54
109.856, 0.49
109.948, 0.53
109.953, -0.51
109.953, -0.55
110.056, 0.62
110.148, 0.51
110.250, -0.47
110.252, -0.28
110.256, 0.55
110.348, 0.51
110.352, -0.27
110.356, -1.12
110.450, -0.58
110.452, -0.35
110.455, 0.47
110.548, 0.54
110.554, -1.03
110.556, -1.12
110.656, 0.52
110.748, 0.47
110.754, -0.96
110.755, -1.09
110.852, -0.26
110.852, -0.17
110.856, 0.58
110.948, 0.53
110.951, -0.19
110.952, -0.38
110.954, -0.81
110.955, -1.08
111.056, 0.54
111.147, 0.57
111.152, -0.36
111.152, -0.38
111.154, -0.81
111.156, -1.09
111.252, -0.23
111.252, -0.20
111.256, 0.55
111.348, 0.51
111.351, -0.22
111.352, -0.41
111.449, -0.73
111.451, -0.58
111.456, 0.50
111.548, 0.53
111.552, -0.41
111.556, -1.10
111.650, -0.56
111.652, -0.25
111.656, 0.51
111.748, 0.55
111.755, -1.07
111.755, -1.10
111.856, 0.51
111.948, 0.54
111.953, -0.75
111.955, -1.06
112.051, -0.49
112.052, -0.26
112.056, 0.61
112.147, 0.56
112.152, -0.41
112.154, -0.74
