time (sec), voltage (V)
56.952, -0.25
56.954, -1.01
57.049, -0.76
57.050, -0.76
57.052, -0.31
57.052, -0.18
57.058, 0.95
57.145, 1.05
57.152, -0.36
57.154, -0.81
57.155, -0.99
57.156, -1.12
57.252, -0.39
57.253, -0.13
57.258, 1.01
57.345, 1.09
57.352, -0.45
57.355, -1.08
57.459, 1.08
57.545, 1.08
57.649, -0.79
57.652, -0.28
57.658, 0.92
57.746, 0.93
57.847, -1.19
57.847, -1.18
57.858, 1.04
57.946, 0.79
58.058, 1.01
58.145, 1.02
58.153, -0.54
58.155, -1.00
58.249, -0.80
58.251, -0.46
58.251, -0.40
58.252, -0.16
58.258, 0.93
58.345, 0.98
58.353, -0.67
58.356, -1.12
58.452, -0.30
58.452, -0.21
58.458, 1.06
58.545, 0.98
58.647, -1.20
58.647, -1.19
58.649, -0.75
58.651, -0.47
58.658, 0.99
58.745, 1.10
58.745, 0.95
58.746, 0.75
58.753, -0.49
58.753, -0.63
58.849, -0.82
58.853, -0.14
58.858, 0.91
58.946, 0.80
58.951, -0.18
58.953, -0.50
58.953, -0.55
58.955, -1.01
59.058, 0.90
59.145, 0.99
59.151, -0.19
59.153, -0.74
59.155, -1.00
59.156, -1.07
59.258, 0.91
59.346, 0.91
59.351, -0.20
59.353, -0.57
59.450, -0.54
59.452, -0.14
59.459, 1.08
59.545, 1.01
59.552, -0.35
59.554, -0.72
59.652, -0.24
59.652, -0.13
59.658, 0.96
59.745, 1.02
59.849, -0.71
59.852, -0.36
59.858, 1.06
59.945, 1.07
59.946, 0.88
59.946, 0.83
60.049, -0.73
60.052, -0.36
60.059, 1.08
60.147, 0.64
60.155, -0.98
60.156, -1.11
60.249, -0.76
60.250, -0.65
60.258, 0.87
60.346, 0.93
60.352, -0.40
60.352, -0.44
60.449, -0.85
60.451, -0.69
60.459, 1.08
60.545, 1.07
60.552, -0.30
60.554, -0.65
60.652, -0.31
60.653, -0.14
60.658, 0.96
60.745, 1.08
60.745, 0.98
60.746, 0.80
60.753, -0.68
60.756, -1.10
60.858, 1.05
60.945, 1.05
60.946, 0.88
60.946, 0.84
60.955, -0.89
60.956, -1.12
61.049, -0.75
61.052, -0.33
61.058, 0.96
61.145, 0.98
61.251, -0.58
61.251, -0.47
61.258, 0.90
61.345, 1.01
61.353, -0.79
61.355, -1.05
61.451, -0.46
61.452, -0.17
61.458, 0.88
61.547, 0.74
61.647, -1.20
61.647, -1.17
61.651, -0.55
61.652, -0.31
61.658, 1.06
61.746, 0.92
61.754, -0.86
61.754, -0.95
61.851, -0.50
61.851, -0.50
61.858, 0.97
61.945, 0.94
61.951, -0.18
61.952, -0.43
61.954, -0.84
61.956, -1.11
62.051, -0.53
62.051, -0.47
62.058, 0.99
62.145, 0.97
62.152, -0.45
62.154, -0.98
62.249, -0.72
62.250, -0.60
62.258, 0.99
62.346, 0.94
62.353, -0.68
62.356, -1.10
62.458, 1.04
62.546, 0.79
62.555, -0.98
62.556, -1.12
62.650, -0.55
62.652, -0.28
62.658, 0.97
62.746, 0.81
62.752, -0.40
62.754, -0.75
62.858, 0.93
62.946, 0.94
62.954, -1.04
62.956, -1.16
63.058, 0.89
63.145, 1.02
63.151, -0.19
63.152, -0.41
63.155, -1.05
63.155, -1.09
63.250, -0.65
63.250, -0.61
63.258, 0.97
63.346, 0.80
63.355, -0.98
63.356, -1.12
63.450, -0.69
63.452, -0.17
63.459, 1.09
63.545, 0.95
63.552, -0.38
63.556, -1.09
63.651, -0.66
63.652, -0.29
63.658, 0.94
63.745, 0.98
63.752, -0.35
63.754, -0.70
63.849, -0.81
63.851, -0.64
63.858, 0.91
63.944, 1.18
63.955, -1.05
63.956, -1.16
64.050, -0.52
64.052, -0.30
64.058, 0.95
64.146, 0.94
64.152, -0.23
64.152, -0.38
64.155, -0.97
64.155, -0.98
64.250, -0.73
64.252, -0.35
64.258, 0.95
64.346, 0.92
64.352, -0.48
64.356, -1.10
64.451, -0.66
64.452, -0.19
64.458, 0.87
64.546, 0.90
64.552, -0.44
64.553, -0.78
64.658, 0.87
64.746, 0.76
64.752, -0.24
64.752, -0.45
64.755, -0.99
64.756, -1.12
64.850, -0.60
64.852, -0.31
64.858, 0.87
64.945, 1.00
64.951, -0.18
64.954, -0.72
65.052, -0.29
65.052, -0.22
65.058, 0.93
65.146, 0.92
65.152, -0.44
65.153, -0.71
65.155, -0.96
65.156, -1.11
65.258, 1.03
65.346, 0.79
65.353, -0.65
65.355, -1.02
65.458, 1.03
65.546, 0.83
65.552, -0.23
65.555, -1.05
65.649, -0.75
65.651, -0.61
65.658, 0.91
65.746, 0.77
65.753, -0.66
65.755, -1.00
65.849, -0.74
65.851, -0.66
65.858, 0.91
65.946, 0.80
65.952, -0.26
65.953, -0.75
66.049, -0.80
66.052, -0.35
66.058, 0.88
66.146, 0.91
66.152, -0.49
66.153, -0.70
66.258, 0.90
66.346, 0.87
66.351, -0.19
66.353, -0.51
66.353, -0.63
66.355, -1.09
66.458, 0.96
66.546, 0.88
66.551, -0.19
66.552, -0.39
66.554, -0.88
66.556, -1.13
66.658, 0.90
66.746, 0.75
66.751, -0.19
66.752, -0.45
66.753, -0.74
66.756, -1.12
66.850, -0.66
66.852, -0.23
66.858, 0.95
66.946, 0.81
66.953, -0.65
66.953, -0.74
67.059, 1.11
67.146, 0.87
67.152, -0.41
67.155, -1.00
67.249, -0.79
67.252, -0.31
67.258, 0.92
67.346, 0.82
67.352, -0.33
67.352, -0.35
67.353, -0.79
67.355, -1.04
67.458, 0.97
67.546, 0.78
67.658, 0.91
67.746, 0.87
67.850, -0.54
67.852, -0.34
67.858, 1.01
67.946, 0.88
67.952, -0.24
67.952, -0.34
68.050, -0.61
68.050, -0.59
68.052, -0.32
68.052, -0.17
68.058, 1.02
68.146, 0.88
68.252, -0.44
68.252, -0.18
68.258, 0.98
68.346, 0.87
68.352, -0.43
68.355, -1.07
68.457, 0.86
68.545, 1.05
68.650, -0.53
68.652, -0.14
68.658, 0.97
68.746, 0.91
68.752, -0.40
68.755, -1.05
68.850, -0.51
68.852, -0.27
68.858, 0.88
68.946, 0.94
68.951, -0.19
68.955, -0.94
69.050, -0.74
69.052, -0.34
69.058, 0.90
69.146, 0.86
69.257, 0.86
69.346, 0.86
69.352, -0.36
69.353, -0.73
69.457, 0.84
69.545, 0.98
69.552, -0.40
69.554, -0.84
69.658, 0.89
69.745, 0.98
69.849, -0.77
69.850, -0.54
69.857, 0.85
69.945, 1.06
69.952, -0.45
69.956, -1.09
70.050, -0.54
70.052, -0.27
70.058, 1.03
70.146, 0.88
70.152, -0.47
70.155, -1.03
70.251, -0.53
70.251, -0.38
70.258, 0.99
70.346, 0.88
70.353, -0.74
70.356, -1.09
70.458, 1.04
70.546, 0.87
70.552, -0.39
70.553, -0.78
70.650, -0.68
70.652, -0.35
70.658, 0.95
70.746, 0.81
70.753, -0.43
70.756, -1.12
70.852, -0.24
70.852, -0.14
70.858, 1.00
70.946, 0.90
70.951, -0.19
70.952, -0.49
70.953, -0.70
70.955, -1.00
71.057, 0.77
71.146, 0.84
71.153, -0.70
71.155, -0.95
71.249, -0.73
71.250, -0.57
71.258, 0.88
71.346, 0.82
71.352, -0.44
71.353, -0.78
71.355, -0.99
71.356, -1.13
71.458, 0.97
71.546, 0.87
71.651, -0.61
71.652, -0.28
71.658, 0.89
71.746, 0.91
71.752, -0.24
71.752, -0.38
71.754, -0.74
71.754, -0.90
71.857, 0.85
71.946, 0.82
71.953, -0.65
71.955, -0.99
72.058, 0.95
72.146, 0.85
72.155, -1.03
72.155, -1.08
72.249, -0.79
72.251, -0.59
72.258, 0.98
72.346, 0.82
72.352, -0.34
72.355, -0.97
72.451, -0.52
72.452, -0.33
72.458, 0.88
72.546, 0.91
72.649, -0.74
72.651, -0.49
72.658, 0.97
72.745, 0.97
72.755, -1.00
72.756, -1.12
72.850, -0.60
72.852, -0.30
72.857, 0.87
72.946, 0.92
72.952, -0.26
72.954, -0.66
72.954, -0.84
72.956, -1.10
73.049, -0.80
73.051, -0.60
73.052, -0.28
73.052, -0.17
73.057, 0.82
73.145, 1.05
73.145, 0.98
73.146, 0.81
73.251, -0.67
73.252, -0.22
73.258, 0.98
73.346, 0.93
73.351, -0.18
73.352, -0.46
73.458, 0.93
73.546, 0.78
73.554, -1.01
73.556, -1.13
73.650, -0.52
73.652, -0.29
73.657, 0.87
73.746, 0.88
73.755, -0.88
73.756, -1.12
73.849, -0.79
73.851, -0.54
73.858, 0.89
73.946, 0.81
73.952, -0.25
73.952, -0.33
73.953, -0.57
73.954, -1.01
74.050, -0.62
74.052, -0.38
74.057, 0.84
74.146, 0.82
74.151, -0.20
74.152, -0.39
74.155, -0.94
74.156, -1.12
74.249, -0.81
74.252, -0.15
74.258, 0.99
74.346, 0.91
74.351, -0.19
74.353, -0.52
74.458, 0.94
74.546, 0.80
74.552, -0.39
74.554, -0.93
74.651, -0.46
74.651, -0.45
74.657, 0.83
74.746, 0.90
74.752, -0.41
74.752, -0.43
74.753, -0.73
74.756, -1.12
74.851, -0.61
74.852, -0.35
74.858, 0.94
74.946, 0.86
74.954, -0.72
74.954, -0.91
75.051, -0.68
75.052, -0.26
75.057, 0.80
75.146, 0.89
75.154, -0.88
75.154, -0.95
75.252, -0.29
75.253, -0.11
75.258, 0.95
75.346, 0.94
75.355, -1.02
75.355, -1.08
75.449, -0.77
75.451, -0.54
75.458, 0.88
75.546, 0.83
75.553, -0.49
75.556, -1.11
75.657, 0.86
75.746, 0.87
75.753, -0.58
75.755, -0.95
75.857, 0.78
75.946, 0.87
75.952, -0.40
75.955, -1.04
76.050, -0.55
76.052, -0.31
76.058, 0.90
76.146, 0.79
76.152, -0.41
76.154, -0.99
76.258, 0.93
76.346, 0.89
76.353, -0.64
76.355, -0.94
76.457, 0.78
76.546, 0.83
76.551, -0.24
76.552, -0.42
76.651, -0.50
76.651, -0.30
76.658, 0.92
76.746, 0.82
76.751, -0.20
76.752, -0.42
76.754, -0.74
76.756, -1.13
76.850, -0.50
76.852, -0.22
76.858, 0.89
76.946, 0.91
76.952, -0.26
76.952, -0.39
76.953, -0.76
76.955, -1.08
77.049, -0.79
77.051, -0.54
77.058, 0.89
77.146, 0.81
77.152, -0.36
77.154, -0.84
77.250, -0.52
77.252, -0.27
77.257, 0.76
77.346, 0.84
77.355, -0.90
77.356, -1.09
77.458, 0.97
77.546, 0.89
77.551, -0.24
77.552, -0.42
77.555, -1.02
77.555, -1.10
77.649, -0.82
77.651, -0.59
77.657, 0.80
77.746, 0.93
77.752, -0.33
77.754, -0.87
77.849, -0.81
77.851, -0.47
77.857, 0.84
77.946, 0.88
77.952, -0.43
77.954, -0.86
77.955, -0.97
77.955, -1.03
78.049, -0.85
78.052, -0.30
78.057, 0.84
78.146, 0.81
78.152, -0.26
78.152, -0.41
78.154, -0.88
78.156, -1.12
78.258, 0.89
78.346, 0.83
78.352, -0.27
78.352, -0.39
78.354, -0.82
78.355, -0.92
78.449, -0.81
78.450, -0.68
78.458, 0.98
78.546, 0.87
78.551, -0.22
78.552, -0.40
78.651, -0.42
78.651, -0.33
78.657, 0.77
78.746, 0.90
78.752, -0.44
78.754, -0.93
78.850, -0.48
78.851, -0.30
78.857, 0.83
78.946, 0.89
79.050, -0.53
79.052, -0.29
79.057, 0.87
79.146, 0.80
79.154, -0.74
79.155, -1.04
79.249, -0.84
79.251, -0.49
79.257, 0.81
79.346, 0.83
79.352, -0.39
79.353, -0.74
79.355, -0.98
79.356, -1.10
79.458, 1.00
79.546, 0.78
79.658, 1.00
79.746, 0.79
79.752, -0.45
79.754, -0.95
79.857, 0.83
79.946, 0.78
79.955, -0.98
79.956, -1.11
80.057, 0.84
80.146, 0.82
80.152, -0.29
80.153, -0.75
80.249, -0.79
80.251, -0.43
80.252, -0.26
80.252, -0.16
80.258, 0.99
80.346, 0.89
80.352, -0.44
80.354, -0.84
80.450, -0.56
80.452, -0.26
80.457, 0.82
80.546, 0.83
80.552, -0.36
80.553, -0.78
80.649, -0.83
80.652, -0.24
80.657, 0.85
80.746, 0.83
80.752, -0.27
80.752, -0.41
80.755, -0.95
80.755, -1.10
80.849, -0.74
80.852, -0.14
80.857, 0.82
80.946, 0.89
81.050, -0.65
81.052, -0.23
81.057, 0.75
81.146, 0.78
81.154, -0.66
81.156, -1.12
81.251, -0.57
81.252, -0.17
81.257, 0.82
81.346, 0.79
81.353, -0.64
81.355, -1.03
81.449, -0.71
81.451, -0.49
81.457, 0.76
81.546, 0.78
81.552, -0.41
81.554, -0.92
81.652, -0.22
81.652, -0.20
81.657, 0.79
81.746, 0.85
81.753, -0.66
81.754, -0.96
81.857, 0.76
81.946, 0.76
81.952, -0.46
81.955, -1.09
82.049, -0.76
82.051, -0.66
82.052, -0.25
82.052, -0.19
82.057, 0.79
82.146, 0.76
82.152, -0.41
82.156, -1.11
82.250, -0.66
82.250, -0.59
82.257, 0.86
82.346, 0.80
82.354, -0.79
82.356, -1.11
82.457, 0.85
82.546, 0.82
82.552, -0.31
82.552, -0.31
82.657, 0.73
82.746, 0.83
82.754, -0.93
82.756, -1.13
82.857, 0.78
82.946, 0.77
82.953, -0.49
82.953, -0.62
83.057, 0.81
83.146, 0.88
83.155, -0.97
83.155, -1.05
83.249, -0.83
83.251, -0.52
83.257, 0.82
83.346, 0.77
83.351, -0.23
83.352, -0.45
83.353, -0.75
83.354, -0.98
83.451, -0.50
83.452, -0.21
83.458, 0.94
83.546, 0.83
83.553, -0.79
83.556, -1.10
83.657, 0.73
83.746, 0.86
83.753, -0.69
83.755, -1.05
83.849, -0.67
83.850, -0.57
83.858, 0.91
83.946, 0.81
83.951, -0.23
83.952, -0.43
83.954, -0.81
83.955, -1.02
84.049, -0.73
84.051, -0.57
84.057, 0.75
84.058, 0.89
84.058, 0.99
84.146, 0.87
84.251, -0.63
84.251, -0.40
84.257, 0.69
84.346, 0.89
84.351, -0.20
84.355, -1.09
84.449, -0.73
84.450, -0.60
84.452, -0.24
84.452, -0.18
84.457, 0.75
84.546, 0.78
84.552, -0.32
84.552, -0.39
84.650, -0.70
84.650, -0.60
84.657, 0.71
84.746, 0.81
84.754, -0.76
84.756, -1.07
84.851, -0.47
84.851, -0.36
84.857, 0.79
84.946, 0.79
84.951, -0.22
84.952, -0.39
84.954, -0.73
84.956, -1.12
85.058, 0.90
85.146, 0.88
85.250, -0.60
85.250, -0.57
85.258, 0.88
85.346, 0.75
85.354, -0.98
85.356, -1.11
85.450, -0.52
85.452, -0.28
85.457, 0.82
85.546, 0.83
85.552, -0.25
85.552, -0.44
85.555, -0.96
85.555, -1.02
85.657, 0.71
85.746, 0.78
85.849, -0.77
85.851, -0.56
85.857, 0.77
85.946, 0.77
85.953, -0.66
85.956, -1.11
86.057, 0.82
86.146, 0.76
86.155, -0.93
86.156, -1.11
86.249, -0.74
86.251, -0.54
86.257, 0.75
86.347, 0.75
86.355, -0.90
86.356, -1.11
86.449, -0.75
86.452, -0.39
86.457, 0.77
86.546, 0.83
86.553, -0.68
86.555, -0.98
86.650, -0.52
86.652, -0.29
86.656, 0.65
86.747, 0.74
86.751, -0.22
86.753, -0.44
86.754, -0.98
86.756, -1.11
86.852, -0.35
86.852, -0.17
86.857, 0.81
86.946, 0.75
86.954, -0.96
86.956, -1.11
87.056, 0.67
87.147, 0.73
87.151, -0.23
87.153, -0.51
87.155, -0.98
87.155, -1.06
87.250, -0.68
87.252, -0.28
87.256, 0.67
87.346, 0.79
87.352, -0.41
87.354, -0.92
87.457, 0.71
87.546, 0.82
87.553, -0.79
87.555, -0.95
87.651, -0.63
87.652, -0.36
87.657, 0.71
87.747, 0.70
87.752, -0.45
87.754, -0.71
87.754, -0.87
87.756, -1.11
87.858, 0.92
87.946, 0.77
88.057, 0.80
88.147, 0.74
88.152, -0.42
88.153, -0.68
88.155, -0.90
88.156, -1.13
88.249, -0.79
88.251, -0.55
88.257, 0.78
88.346, 0.79
88.352, -0.32
88.352, -0.42
88.353, -0.62
88.355, -0.97
88.457, 0.79
88.546, 0.75
88.553, -0.71
88.555, -1.09
88.651, -0.63
88.652, -0.21
88.657, 0.70
88.746, 0.75
88.755, -0.88
88.756, -1.12
88.851, -0.65
88.852, -0.32
88.857, 0.69
88.946, 0.78
88.955, -0.98
88.956, -1.10
89.049, -0.76
89.052, -0.30
89.057, 0.82
89.146, 0.82
89.153, -0.45
89.154, -0.93
89.154, -1.01
89.156, -1.11
89.251, -0.58
89.252, -0.27
89.257, 0.70
89.346, 0.77
89.352, -0.39
89.354, -0.69
89.354, -0.86
89.356, -1.12
89.456, 0.67
89.546, 0.80
89.553, -0.54
89.553, -0.62
89.651, -0.58
89.652, -0.35
89.656, 0.67
89.746, 0.87
89.753, -0.66
89.755, -1.05
89.851, -0.55
89.851, -0.47
89.856, 0.66
89.946, 0.81
89.954, -0.84
89.955, -0.93
90.049, -0.73
90.051, -0.35
90.057, 0.77
90.058, 0.91
90.058, 0.97
90.147, 0.74
90.152, -0.36
90.152, -0.38
90.252, -0.32
90.252, -0.21
90.257, 0.81
90.346, 0.80
90.352, -0.27
90.355, -1.05
90.457, 0.86
90.547, 0.74
90.552, -0.28
90.555, -1.06
90.651, -0.47
90.652, -0.26
90.657, 0.76
90.746, 0.77
90.850, -0.76
90.851, -0.35
90.857, 0.82
90.946, 0.79
90.954, -0.73
90.956, -1.11
91.051, -0.49
91.052, -0.23
91.057, 0.71
91.146, 0.76
91.152, -0.47
91.156, -1.11
91.250, -0.61
91.252, -0.32
91.256, 0.67
91.346, 0.81
91.355, -0.94
91.356, -1.11
91.450, -0.53
91.452, -0.31
91.457, 0.68
91.546, 0.85
91.552, -0.37
91.552, -0.37
91.657, 0.80
91.746, 0.84
91.754, -0.87
91.755, -1.08
91.850, -0.52
91.852, -0.27
91.857, 0.70
91.946, 0.87
91.955, -0.92
91.955, -1.05
92.050, -0.72
92.050, -0.62
92.057, 0.72
92.146, 0.88
92.151, -0.24
92.155, -0.94
92.250, -0.52
92.252, -0.29
92.257, 0.83
92.346, 0.76
92.351, -0.23
92.352, -0.42
92.355, -0.89
92.356, -1.13
92.449, -0.73
92.452, -0.20
92.457, 0.69
92.547, 0.73
92.656, 0.65
92.746, 0.79
92.752, -0.39
92.753, -0.77
92.857, 0.68
92.946, 0.80
92.951, -0.22
92.954, -1.00
93.049, -0.72
93.050, -0.55
93.052, -0.24
93.052, -0.18
93.056, 0.67
93.146, 0.75
93.151, -0.24
93.152, -0.49
93.250, -0.76
93.250, -0.65
93.257, 0.77
93.346, 0.75
93.351, -0.23
93.352, -0.45
93.354, -0.83
93.356, -1.09
93.456, 0.63
93.546, 0.79
93.552, -0.44
93.554, -0.87
93.649, -0.76
93.651, -0.48
93.657, 0.74
93.746, 0.80
93.755, -0.96
93.755, -1.07
93.857, 0.72
93.946, 0.78
93.952, -0.46
93.953, -0.79
93.955, -0.97
93.956, -1.09
94.056, 0.62
94.146, 0.80
94.152, -0.26
94.155, -1.06
94.257, 0.82
94.347, 0.74
94.353, -0.46
94.353, -0.69
94.456, 0.56
94.546, 0.81
94.553, -0.63
94.555, -1.08
94.657, 0.69
94.746, 0.76
94.752, -0.35
94.753, -0.77
94.755, -0.97
94.756, -1.12
94.851, -0.58
94.852, -0.25
94.858, 0.92
94.947, 0.67
94.954, -0.71
94.954, -0.97
95.051, -0.64
95.052, -0.34
95.056, 0.67
95.146, 0.77
95.153, -0.49
95.155, -0.93
95.249, -0.79
95.251, -0.48
95.257, 0.86
95.346, 0.78
95.352, -0.28
95.352, -0.42
95.353, -0.60
95.355, -1.02
95.449, -0.73
95.451, -0.51
95.456, 0.57
95.546, 0.80
95.552, -0.44
95.554, -0.98
95.651, -0.64
95.652, -0.33
95.657, 0.73
95.746, 0.75
95.849, -0.71
95.851, -0.43
95.857, 0.73
95.946, 0.79
95.952, -0.41
95.954, -0.68
96.050, -0.59
96.052, -0.27
96.056, 0.60
96.146, 0.78
96.152, -0.27
96.152, -0.37
96.153, -0.82
96.155, -1.03
96.251, -0.64
96.252, -0.23
96.256, 0.61
96.346, 0.75
96.449, -0.67
96.451, -0.49
96.457, 0.87
96.547, 0.74
96.552, -0.45
96.556, -1.10
96.657, 0.74
96.746, 0.78
96.752, -0.24
96.754, -0.76
96.755, -0.95
96.755, -1.07
96.857, 0.73
96.946, 0.75
96.952, -0.46
96.954, -0.80
96.955, -0.98
96.956, -1.07
97.051, -0.51
97.051, -0.47
97.057, 0.83
97.147, 0.68
97.152, -0.34
97.156, -1.10
97.250, -0.58
97.251, -0.41
97.257, 0.72
97.347, 0.72
97.457, 0.84
97.546, 0.77
97.553, -0.77
97.556, -1.13
97.650, -0.64
97.652, -0.34
97.656, 0.63
97.746, 0.78
97.752, -0.43
97.754, -0.91
97.754, -1.01
97.756, -1.11
97.849, -0.77
97.852, -0.31
97.857, 0.79
97.947, 0.73
97.953, -0.74
97.956, -1.10
98.051, -0.59
98.052, -0.38
98.057, 0.67
98.147, 0.69
98.155, -1.05
98.155, -1.08
98.249, -0.69
98.250, -0.59
98.257, 0.71
98.347, 0.74
98.352, -0.49
98.353, -0.78
98.451, -0.58
98.452, -0.33
98.457, 0.82
98.546, 0.76
98.552, -0.42
98.553, -0.83
98.555, -0.99
98.556, -1.13
98.656, 0.66
98.747, 0.72
98.751, -0.25
98.752, -0.42
98.753, -0.73
98.755, -1.02
98.857, 0.84
98.946, 0.83
98.952, -0.45
98.955, -1.03
99.049, -0.75
99.051, -0.53
99.057, 0.68
99.147, 0.68
99.153, -0.65
99.155, -0.97
99.249, -0.80
99.251, -0.48
99.257, 0.75
99.346, 0.76
99.352, -0.37
99.353, -0.72
99.355, -1.01
99.356, -1.11
99.456, 0.57
99.547, 0.74
99.553, -0.62
99.556, -1.10
99.649, -0.73
99.651, -0.45
99.656, 0.68
99.747, 0.71
99.753, -0.70
99.756, -1.11
99.857, 0.78
99.946, 0.76
99.954, -0.84
99.954, -0.87
100.051, -0.65
100.052, -0.31
100.057, 0.80
100.147, 0.74
100.155, -1.02
100.156, -1.13
100.256, 0.65
100.347, 0.63
100.353, -0.47
100.353, -0.63
100.451, -0.65
100.452, -0.34
100.456, 0.60
100.546, 0.85
100.552, -0.30
100.552, -0.35
100.553, -0.74
100.555, -1.06
100.649, -0.69
100.650, -0.53
100.656, 0.66
100.746, 0.76
100.753, -0.70
100.755, -0.98
100.856, 0.55
100.946, 0.76
100.951, -0.22
100.952, -0.44
100.954, -0.83
100.955, -1.05
101.049, -0.72
101.051, -0.46
101.056, 0.54
101.146, 0.80
101.153, -0.66
101.155, -1.04
101.257, 0.81
101.347, 0.62
101.351, -0.24
101.353, -0.72
101.456, 0.57
101.547, 0.74
101.553, -0.75
101.556, -1.09
101.657, 0.79
101.747, 0.72
101.856, 0.60
101.947, 0.74
101.951, -0.22
101.956, -1.11
102.056, 0.67
102.146, 0.86
102.151, -0.24
102.155, -0.96
102.256, 0.56
102.346, 0.88
102.352, -0.39
102.354, -0.80
102.457, 0.85
102.547, 0.72
102.553, -0.73
102.556, -1.13
102.657, 0.85
102.747, 0.67
102.753, -0.51
102.753, -0.72
102.755, -1.03
102.755, -1.06
102.849, -0.79
102.852, -0.33
102.857, 0.75
102.947, 0.71
103.056, 0.67
103.146, 0.76
103.153, -0.75
103.155, -1.04
103.250, -0.61
103.252, -0.25
103.256, 0.57
103.347, 0.70
103.353, -0.64
103.356, -1.10
103.456, 0.62
103.546, 0.83
103.551, -0.24
103.552, -0.43
103.650, -0.54
103.652, -0.25
103.656, 0.60
103.747, 0.74
103.752, -0.30
103.752, -0.30
103.851, -0.64
103.852, -0.35
103.856, 0.57
103.946, 0.84
103.953, -0.73
103.955, -1.03
104.057, 0.85
104.147, 0.74
104.155, -0.98
104.155, -1.04
104.256, 0.55
104.256, 0.66
104.257, 0.82
104.347, 0.71
104.456, 0.65
104.547, 0.63
104.551, -0.24
104.552, -0.41
104.553, -0.64
104.555, -1.04
104.656, 0.58
104.747, 0.73
104.850, -0.66
104.852, -0.33
104.858, 0.89
104.947, 0.72
104.951, -0.23
104.952, -0.47
104.953, -0.70
104.954, -0.99
105.057, 0.67
105.147, 0.67
105.257, 0.70
105.346, 0.84
105.353, -0.62
105.354, -0.93
105.456, 0.56
105.547, 0.71
105.553, -0.85
105.554, -1.09
105.657, 0.83
105.746, 0.78
105.753, -0.65
105.755, -1.02
105.850, -0.70
105.850, -0.60
105.856, 0.58
105.947, 0.66
105.952, -0.48
105.953, -0.76
105.955, -1.00
105.956, -1.12
106.057, 0.74
106.146, 0.75
106.151, -0.24
106.154, -1.00
106.256, 0.57
106.347, 0.73
106.355, -1.00
106.356, -1.13
106.451, -0.60
106.452, -0.39
106.456, 0.62
106.547, 0.73
106.551, -0.25
106.552, -0.42
106.554, -0.78
106.554, -1.00
106.649, -0.76
106.651, -0.46
106.657, 0.84
106.747, 0.65
106.856, 0.60
106.947, 0.71
106.952, -0.35
106.953, -0.73
107.056, 0.60
107.147, 0.71
107.153, -0.76
107.155, -1.03
107.250, -0.56
107.252, -0.28
107.256, 0.55
107.347, 0.64
107.352, -0.25
107.352, -0.38
107.449, -0.78
107.451, -0.56
107.457, 0.72
107.547, 0.70
107.551, -0.25
107.552, -0.43
107.554, -0.78
107.554, -0.86
107.650, -0.58
107.652, -0.34
107.656, 0.65
107.747, 0.58
107.753, -0.85
107.755, -1.06
107.849, -0.77
107.851, -0.52
107.856, 0.57
107.947, 0.74
107.953, -0.73
107.955, -1.02
108.056, 0.58
108.146, 0.75
108.153, -0.68
108.156, -1.11
108.257, 0.76
108.346, 0.76
108.352, -0.29
108.353, -0.67
108.355, -1.03
108.355, -1.07
108.450, -0.73
108.450, -0.64
108.456, 0.60
108.547, 0.71
108.555, -0.95
108.555, -1.04
108.657, 0.69
108.746, 0.78
108.752, -0.28
108.755, -1.07
108.851, -0.51
108.852, -0.31
108.857, 0.82
108.947, 0.68
108.952, -0.23
108.952, -0.41
108.954, -0.86
108.956, -1.13
109.056, 0.54
109.147, 0.74
109.153, -0.66
109.156, -1.10
109.249, -0.70
109.251, -0.52
109.256, 0.61
109.347, 0.73
109.451, -0.57
109.451, -0.48
109.456, 0.66
109.546, 0.78
109.552, -0.43
109.553, -0.64
109.656, 0.57
109.747, 0.68
109.751, -0.23
109.752, -0.48
109.753, -0.75
109.754, -0.96
109.856, 0.54
109.857, 0.70
109.857, 0.80
109.946, 0.85
109.946, 0.80
109.947, 0.62
109.952, -0.41
109.954, -0.90
110.056, 0.57
110.147, 0.68
110.153, -0.78
110.156, -1.07
110.256, 0.56
110.257, 0.76
110.257, 0.78
110.346, 0.76
110.352, -0.26
110.352, -0.40
110.353, -0.67
110.356, -1.11
110.457, 0.68
110.546, 0.76
110.552, -0.39
110.554, -1.00
110.656, 0.67
110.747, 0.58
110.754, -1.03
110.754, -1.04
110.856, 0.58
110.947, 0.71
110.952, -0.26
110.952, -0.32
110.953, -0.67
110.956, -1.10
111.057, 0.79
111.147, 0.70
111.153, -0.52
111.153, -0.57
111.155, -1.04
111.155, -1.08
111.249, -0.74
111.252, -0.28
111.256, 0.55
111.256, 0.63
111.257, 0.85
111.346, 0.85
111.353, -0.58
111.355, -1.03
111.457, 0.71
111.547, 0.68
111.553, -0.50
111.555, -1.03
111.657, 0.78
111.747, 0.63
111.752, -0.40
111.756, -1.10
111.856, 0.67
111.946, 0.76
111.955, -0.95
111.956, -1.07
112.056, 0.54
112.147, 0.73
112.153, -0.63
112.156, -1.09
112.257, 0.70
112.347, 0.69
112.352, -0.28
112.352, -0.37
112.353, -0.71
112.354, -1.06
112.457, 0.83
112.547, 0.73
112.656, 0.65
112.746, 0.77
112.753, -0.49
112.753, -0.64
112.850, -0.60
112.852, -0.26
112.857, 0.85
112.947, 0.70
