time (sec), current (uA)
155.340, 53.45
155.463, 58.60
155.540, 57.10
155.663, 60.21
155.740, 60.02
155.863, 61.01
155.940, 55.21
156.063, 60.49
156.140, 54.61
156.263, 60.76
156.340, 56.94
156.463, 64.93
156.540, 56.71
156.663, 59.26
156.740, 57.50
156.863, 58.93
156.940, 53.65
157.063, 63.53
157.140, 60.73
157.263, 54.24
157.340, 61.38
157.463, 53.77
157.540, 59.97
157.663, 58.43
157.740, 59.61
157.863, 64.69
157.940, 58.65
158.063, 57.41
158.140, 57.02
158.263, 56.65
158.340, 62.76
158.463, 60.22
158.540, 63.19
158.663, 53.32
158.740, 65.01
158.863, 58.81
158.940, 64.19
159.063, 53.63
159.140, 56.91
159.263, 57.61
159.340, 60.03
159.463, 58.54
159.540, 58.14
159.663, 54.86
159.740, 55.93
159.863, 58.01
159.940, 56.87
160.063, 58.86
160.140, 51.59
160.263, 57.49
160.340, 64.30
160.463, 56.06
160.540, 59.52
160.663, 59.28
160.740, 54.81
160.863, 60.27
160.940, 61.70
161.063, 57.76
161.140, 61.73
161.263, 61.32
161.340, 61.89
161.463, 60.38
161.540, 60.89
161.663, 60.73
161.740, 56.92
161.863, 56.58
161.940, 56.35
162.063, 57.93
162.140, 56.53
162.263, 57.30
162.340, 61.72
162.463, 64.05
162.540, 57.18
162.663, 56.08
162.740, 55.22
162.863, 60.30
162.940, 53.72
163.063, 59.86
163.140, 54.59
163.263, 65.07
163.340, 58.92
163.463, 61.57
163.540, 60.33
163.663, 56.45
163.740, 62.11
163.863, 60.33
163.940, 57.89
164.063, 61.53
164.140, 54.98
164.263, 59.48
164.340, 57.28
164.463, 60.39
164.540, 55.65
164.663, 56.01
164.740, 55.93
164.863, 58.70
164.940, 64.68
165.063, 58.37
165.140, 60.23
165.263, 56.57
165.340, 56.50
165.463, 60.05
165.540, 66.69
165.663, 61.90
165.740, 54.79
165.863, 54.27
165.940, 61.64
166.063, 54.49
166.140, 59.93
166.263, 61.10
166.340, 57.19
166.463, 59.40
166.540, 52.83
166.663, 59.50
166.740, 61.51
166.863, 59.82
166.940, 60.54
167.063, 54.93
167.140, 60.53
167.263, 57.04
167.340, 58.22
167.463, 63.39
167.540, 56.39
167.663, 55.96
167.740, 61.89
167.863, 58.67
167.940, 58.49
168.063, 56.75
168.140, 58.86
168.263, 60.74
168.340, 55.73
168.463, 61.05
168.540, 56.32
168.663, 58.43
168.740, 60.03
168.863, 59.93
168.940, 60.25
169.063, 61.52
169.140, 56.29
169.263, 62.29
169.340, 58.23
169.463, 58.72
169.540, 56.20
169.663, 61.15
169.740, 61.36
169.863, 57.78
169.940, 58.98
170.063, 60.32
170.140, 57.45
170.263, 53.08
170.340, 60.07
170.463, 60.27
170.540, 58.03
170.663, 61.92
170.740, 57.56
170.863, 61.52
170.940, 56.55
171.063, 56.33
171.140, 65.04
171.263, 56.54
171.340, 57.90
171.463, 54.07
171.540, 61.46
171.663, 59.51
171.740, 62.31
171.863, 62.39
171.940, 56.43
172.063, 60.41
172.140, 63.53
172.263, 60.22
172.340, 54.71
172.463, 53.88
172.540, 63.41
172.663, 58.42
172.740, 60.39
172.863, 58.85
172.940, 61.61
173.063, 58.68
173.140, 53.37
173.263, 57.74
173.340, 62.93
173.463, 53.92
173.540, 58.39
173.663, 55.05
173.740, 64.42
173.863, 63.30
173.940, 62.10
174.063, 57.54
174.140, 60.67
174.263, 56.81
174.340, 54.98
174.463, 64.65
174.540, 61.55
174.663, 61.69
174.740, 54.51
174.863, 63.73
174.940, 61.57
175.063, 55.73
175.140, 60.89
175.263, 61.60
175.340, 60.62
175.463, 60.35
175.540, 60.44
175.663, 58.97
175.740, 54.70
175.863, 62.25
175.940, 59.47
176.063, 57.07
176.140, 63.04
176.263, 55.43
176.340, 53.66
176.463, 55.20
176.540, 59.42
176.663, 57.47
176.740, 60.99
176.863, 57.19
176.940, 58.08
177.063, 61.20
177.140, 62.55
177.263, 60.40
177.340, 53.92
177.463, 57.98
177.540, 55.70
177.663, 59.44
177.740, 58.11
177.863, 62.44
177.940, 64.10
178.063, 63.44
178.140, 54.93
178.263, 53.34
178.340, 63.01
178.463, 56.70
178.540, 65.12
178.663, 53.99
178.740, 57.80
178.863, 64.05
178.940, 59.47
179.063, 64.01
179.140, 63.39
179.263, 60.44
179.340, 60.10
179.463, 59.65
179.540, 58.79
179.663, 59.23
179.740, 60.09
179.863, 58.49
179.940, 63.01
180.063, 60.78
180.140, 60.06
180.263, 62.82
180.340, 61.20
180.463, 61.45
180.540, 60.64
180.663, 58.79
180.740, 62.20
180.863, 59.06
180.940, 56.96
181.063, 65.58
181.140, 58.66
181.263, 64.22
181.340, 64.63
181.463, 55.25
181.540, 69.26
181.663, 59.67
181.740, 54.65
181.863, 57.59
181.940, 65.10
182.063, 58.84
182.140, 61.18
182.263, 63.03
182.340, 63.03
182.463, 60.50
182.540, 61.10
182.663, 63.13
182.740, 61.80
182.863, 53.94
182.940, 55.66
183.063, 63.57
183.140, 56.08
183.263, 60.04
183.340, 63.15
183.463, 59.54
183.540, 66.20
183.663, 59.02
183.740, 60.03
183.863, 63.42
183.940, 61.88
184.063, 55.20
184.140, 55.99
