time (sec), current (uA)
155.263, 67.00
155.340, 60.12
155.463, 61.38
155.540, 64.30
155.663, 64.97
155.740, 62.05
155.863, 64.28
155.940, 64.56
156.063, 66.56
156.140, 64.81
156.263, 63.61
156.340, 64.80
156.463, 66.53
156.540, 60.91
156.663, 64.21
156.740, 60.71
156.863, 60.39
156.940, 63.74
157.063, 63.87
157.140, 62.84
157.263, 60.52
157.340, 63.60
157.463, 59.09
157.540, 62.71
157.663, 61.45
157.740, 65.29
157.863, 63.66
157.940, 68.67
158.063, 67.26
158.140, 61.49
158.263, 67.79
158.340, 56.94
158.463, 64.58
158.540, 59.84
158.663, 65.82
158.740, 62.77
158.863, 63.39
158.940, 61.05
159.063, 62.54
159.140, 65.25
159.263, 62.53
159.340, 63.50
159.463, 67.84
159.540, 62.78
159.663, 64.66
159.740, 59.53
159.863, 61.93
159.940, 62.03
160.063, 62.12
160.140, 61.65
160.263, 67.20
160.340, 60.55
160.463, 65.84
160.540, 64.81
160.663, 59.85
160.740, 61.82
160.863, 65.65
160.940, 63.35
161.063, 58.63
161.140, 66.34
161.263, 61.59
161.340, 61.79
161.463, 58.52
161.540, 67.65
161.663, 62.87
161.740, 60.90
161.863, 65.83
161.940, 59.92
162.063, 59.62
162.140, 66.17
162.263, 68.87
162.340, 65.06
162.463, 60.07
162.540, 58.54
162.663, 65.32
162.740, 66.28
162.863, 64.68
162.940, 60.55
163.063, 64.88
163.140, 63.87
163.263, 69.03
163.340, 60.38
163.463, 66.96
163.540, 63.94
163.663, 66.05
163.740, 63.44
163.863, 68.82
163.940, 66.28
164.063, 65.62
164.140, 70.57
164.263, 66.18
164.340, 62.85
164.463, 65.12
164.540, 62.92
164.663, 64.85
164.740, 64.23
164.863, 60.42
164.940, 63.40
165.063, 67.14
165.140, 63.69
165.263, 62.35
165.340, 66.76
165.463, 72.79
165.540, 66.61
165.663, 66.39
165.740, 63.62
165.863, 58.74
165.940, 60.48
166.063, 64.54
166.140, 64.58
166.263, 60.09
166.340, 66.43
166.463, 60.50
166.540, 60.02
166.663, 65.04
166.740, 68.21
166.863, 65.77
166.940, 65.65
167.063, 65.77
167.140, 55.75
167.263, 66.51
167.340, 62.88
167.463, 66.38
167.540, 57.90
167.663, 58.79
167.740, 56.92
167.863, 68.09
167.940, 60.91
168.063, 64.77
168.140, 66.78
168.263, 62.68
168.340, 66.85
168.463, 56.78
168.540, 69.08
168.663, 64.69
168.740, 65.11
168.863, 59.96
168.940, 58.72
169.063, 57.06
169.140, 66.02
169.263, 57.65
169.340, 66.12
169.463, 58.22
169.540, 61.89
169.663, 58.34
169.740, 65.98
169.863, 64.92
169.940, 64.36
170.063, 63.01
170.140, 66.45
170.263, 60.16
170.340, 60.28
170.463, 58.87
170.540, 59.29
170.663, 62.59
170.740, 63.02
170.863, 59.10
170.940, 57.53
171.063, 63.98
171.140, 57.08
171.263, 59.56
171.340, 68.53
171.463, 63.14
171.540, 60.46
171.663, 56.62
171.740, 63.57
171.863, 65.82
171.940, 58.28
172.063, 70.27
172.140, 58.63
172.263, 68.65
172.340, 58.88
172.463, 62.44
172.540, 61.50
172.663, 62.85
172.740, 61.18
172.863, 61.66
172.940, 60.32
173.063, 63.56
173.140, 63.96
173.263, 61.91
173.340, 61.12
173.463, 58.93
173.540, 64.51
173.663, 63.83
173.740, 69.04
173.863, 61.52
173.940, 60.31
174.063, 63.12
174.140, 60.22
174.263, 60.37
174.340, 63.75
174.463, 65.66
174.540, 61.17
174.663, 63.98
174.740, 63.08
174.863, 58.01
174.940, 64.02
175.063, 65.25
175.140, 60.61
175.263, 61.73
175.340, 58.38
175.463, 56.99
175.540, 58.54
175.663, 59.92
175.740, 62.93
175.863, 64.27
175.940, 58.19
176.063, 62.60
176.140, 58.60
176.263, 62.36
176.340, 56.95
176.463, 64.97
176.540, 64.01
176.663, 66.53
176.740, 57.53
176.863, 59.11
176.940, 62.79
177.063, 65.06
177.140, 60.73
177.263, 64.72
177.340, 63.29
177.463, 54.24
177.540, 69.38
177.663, 63.53
177.740, 61.11
177.863, 66.55
177.940, 63.75
178.063, 62.44
178.140, 59.24
178.263, 64.69
178.340, 60.11
178.463, 65.79
178.540, 61.99
178.663, 71.19
178.740, 57.94
178.863, 59.99
178.940, 64.05
179.063, 62.77
179.140, 62.38
179.263, 63.95
179.340, 63.79
179.463, 63.14
179.540, 64.02
179.663, 67.12
179.740, 63.68
179.863, 63.64
179.940, 66.66
180.063, 60.97
180.140, 62.04
180.263, 58.69
180.340, 68.36
180.463, 61.89
180.540, 57.64
180.663, 56.63
180.740, 62.52
180.863, 61.52
180.940, 64.33
181.063, 63.49
181.140, 59.33
181.263, 62.79
181.340, 62.30
181.463, 55.75
181.540, 59.20
181.663, 66.55
181.740, 64.52
181.863, 73.97
181.940, 65.02
182.063, 67.38
182.140, 66.62
182.263, 55.67
182.340, 60.02
182.463, 64.82
182.540, 58.78
182.663, 67.63
182.740, 63.75
182.863, 69.45
182.940, 64.97
183.063, 64.99
183.140, 65.73
183.263, 58.60
183.340, 63.16
183.463, 70.90
183.540, 63.64
183.663, 65.49
183.740, 63.96
183.863, 61.67
183.940, 57.18
184.063, 64.72
184.140, 61.40
184.263, 66.78
184.340, 59.75
184.463, 60.67
184.540, 64.35
184.663, 64.28
184.740, 62.58
184.863, 65.83
184.940, 64.27
185.063, 73.84
185.140, 60.59
185.263, 64.77
185.340, 62.92
185.463, 64.91
185.540, 64.92
185.663, 61.53
185.740, 62.40
185.863, 59.77
185.940, 62.07
186.063, 68.05
186.140, 64.84
186.263, 67.15
186.340, 64.10
186.463, 66.16
186.540, 60.84
186.663, 60.38
186.740, 66.45
186.863, 68.20
186.940, 60.81
187.063, 60.01
187.140, 65.80
187.263, 65.70
187.340, 66.82
187.463, 71.95
187.540, 62.26
187.663, 64.98
187.740, 63.98
187.863, 65.45
187.940, 65.00
188.063, 60.20
188.140, 65.69
188.263, 62.22
188.340, 65.88
188.463, 75.36
188.540, 62.33
188.663, 69.99
188.740, 62.66
188.863, 69.14
188.940, 61.13
189.063, 63.33
189.140, 65.91
189.263, 58.40
189.340, 66.67
189.463, 69.23
189.540, 57.09
189.663, 62.01
189.740, 56.30
189.863, 63.55
189.940, 62.95
190.063, 64.57
190.140, 60.51
190.263, 63.53
190.340, 59.21
190.463, 65.60
190.540, 68.61
190.663, 68.21
190.740, 67.62
190.863, 60.78
190.940, 67.19
191.063, 61.28
191.140, 66.40
191.263, 66.86
191.340, 66.64
191.463, 63.52
191.540, 66.91
191.663, 60.01
191.740, 59.99
191.863, 60.59
191.940, 59.07
192.063, 60.97
192.140, 57.62
192.263, 65.50
192.340, 61.43
192.463, 64.91
192.540, 60.55
192.663, 65.92
192.740, 59.66
192.863, 65.60
192.940, 59.28
193.063, 63.72
193.140, 69.89
193.263, 57.83
193.340, 64.29
193.463, 60.49
193.540, 62.49
193.663, 68.11
193.740, 67.50
193.863, 64.48
193.940, 65.71
194.063, 62.15
194.140, 69.55
194.263, 58.42
194.340, 60.92
194.463, 66.23
194.540, 65.44
194.663, 62.72
194.740, 65.35
194.863, 62.68
194.940, 69.59
195.063, 68.33
195.140, 67.63
195.263, 61.03
195.340, 60.61
195.463, 65.75
195.540, 61.36
195.663, 62.47
195.740, 62.92
195.863, 66.79
195.940, 62.08
196.063, 61.25
196.140, 60.66
196.263, 61.44
196.340, 62.53
196.463, 65.65
196.540, 65.31
196.663, 64.59
196.740, 64.79
196.863, 65.51
196.940, 69.39
197.063, 58.82
197.140, 60.16
197.263, 73.26
197.340, 65.73
197.463, 62.16
197.540, 59.85
197.663, 60.25
197.740, 60.44
197.863, 59.71
197.940, 64.23
198.063, 63.00
198.140, 64.95
198.263, 65.24
198.340, 62.75
198.463, 67.38
198.540, 63.69
198.663, 68.86
198.740, 66.08
198.863, 60.68
198.940, 61.25
199.063, 66.72
199.140, 61.85
199.263, 69.16
199.340, 66.31
199.463, 65.26
199.540, 68.28
199.663, 64.96
199.740, 67.14
199.863, 68.37
199.940, 66.20
200.063, 67.44
200.140, 72.29
200.263, 62.28
200.340, 65.00
200.463, 65.36
200.540, 64.32
200.663, 68.77
200.740, 65.93
200.863, 65.45
200.940, 69.58
201.063, 58.86
201.140, 60.00
201.263, 61.57
201.340, 61.76
201.463, 65.06
201.540, 68.46
201.663, 62.71
201.740, 66.71
201.863, 65.76
201.940, 68.41
202.063, 64.68
202.140, 66.02
202.263, 66.99
202.340, 65.50
202.463, 63.19
202.540, 68.05
202.663, 66.15
202.740, 68.64
202.863, 65.93
202.940, 59.84
203.063, 66.90
203.140, 67.48
203.263, 61.96
203.340, 65.17
203.463, 60.15
203.540, 63.73
203.663, 62.20
203.740, 65.52
203.863, 63.39
203.940, 63.45
204.063, 61.23
204.140, 62.15
204.263, 61.00
204.340, 62.09
204.463, 62.91
204.540, 61.86
204.663, 61.69
204.740, 69.98
204.863, 64.87
204.940, 65.35
205.063, 65.72
205.140, 59.47
205.263, 65.98
205.340, 63.88
205.463, 68.29
205.540, 66.45
205.663, 71.54
205.740, 63.50
205.863, 59.62
205.940, 66.20
206.063, 68.90
206.140, 58.52
206.263, 70.19
206.340, 64.29
206.463, 66.06
206.540, 62.93
206.663, 62.47
206.740, 66.09
206.863, 63.20
206.940, 67.24
207.063, 64.89
207.140, 66.35
207.263, 62.69
207.340, 70.42
207.463, 64.70
207.540, 64.10
207.663, 62.61
207.740, 69.23
207.863, 67.98
207.940, 62.18
208.063, 63.06
208.140, 69.99
208.263, 65.10
208.340, 66.38
208.463, 73.48
208.540, 64.80
208.663, 63.87
208.740, 62.94
208.863, 67.50
208.940, 62.10
209.063, 67.10
209.140, 67.25
209.263, 63.08
209.340, 66.59
209.463, 65.65
209.540, 67.73
209.663, 64.35
209.740, 64.44
209.863, 63.53
209.940, 69.33
210.063, 70.80
210.140, 63.17
210.263, 66.65
210.340, 61.62
210.463, 64.58
210.540, 63.81
210.663, 64.04
210.740, 66.90
210.863, 60.39
210.940, 58.38
211.063, 68.30
211.140, 58.37
211.263, 65.46
211.340, 60.64
211.463, 66.79
211.540, 64.61
211.663, 60.11
211.740, 68.86
211.863, 67.96
211.940, 62.37
212.063, 65.43
212.140, 63.39
212.263, 66.10
212.340, 61.28
212.463, 67.31
212.540, 69.14
212.663, 67.42
212.740, 61.04
212.863, 66.60
212.940, 67.25
213.063, 70.80
213.140, 64.16
213.263, 63.79
213.340, 63.20
213.463, 58.25
213.540, 68.92
213.663, 63.38
213.740, 63.79
213.863, 63.55
213.940, 61.64
214.063, 64.89
214.140, 59.57
214.263, 65.38
214.340, 61.00
214.463, 68.81
214.540, 61.11
214.663, 60.11
214.740, 65.16
214.863, 65.61
214.940, 61.13
215.063, 65.16
215.140, 62.84
215.263, 65.02
215.340, 62.85
215.463, 62.74
215.540, 60.97
215.663, 62.63
215.740, 69.76
215.863, 60.45
215.940, 76.35
216.063, 62.27
216.140, 64.48
216.263, 63.81
216.340, 65.83
216.463, 59.49
216.540, 70.11
216.663, 65.81
216.740, 63.84
216.863, 64.61
216.940, 67.27
217.063, 62.34
217.140, 64.50
217.263, 61.44
217.340, 66.26
217.463, 64.51
217.540, 63.69
217.663, 63.42
217.740, 57.10
217.863, 64.79
217.940, 67.34
218.063, 61.22
218.140, 64.32
218.263, 63.65
218.340, 64.40
218.463, 65.42
218.540, 62.32
218.663, 67.82
218.740, 63.50
218.863, 65.21
218.940, 61.31
219.063, 69.13
219.140, 63.22
219.263, 64.76
219.340, 68.69
219.463, 59.96
219.540, 68.78
219.663, 60.00
219.740, 63.14
219.863, 59.23
219.940, 67.13
220.063, 58.67
220.140, 61.96
220.263, 61.82
220.340, 68.60
220.463, 67.50
220.540, 58.87
220.663, 62.14
220.740, 67.44
220.863, 66.21
220.940, 64.75
221.063, 61.43
221.140, 63.15
221.263, 62.83
221.340, 67.11
221.463, 67.59
221.540, 64.40
221.663, 62.74
221.740, 61.43
221.863, 62.56
221.940, 70.08
222.063, 63.55
222.140, 63.52
222.263, 66.04
222.340, 69.38
222.463, 62.94
222.540, 60.22
222.663, 64.18
222.740, 71.54
222.863, 63.91
222.940, 63.96
223.063, 65.14
223.140, 67.85
223.263, 59.06
223.340, 59.35
223.463, 61.36
223.540, 68.68
223.663, 64.73
223.740, 62.28
223.863, 62.26
223.940, 62.94
224.063, 69.99
224.140, 69.94
224.263, 58.96
224.340, 63.24
224.463, 61.52
224.540, 65.99
224.663, 62.89
224.740, 66.82
224.863, 61.90
224.940, 60.50
225.063, 61.90
225.140, 64.64
225.263, 60.32
225.340, 60.51
225.463, 68.88
225.540, 67.80
225.663, 61.84
225.740, 62.70
225.863, 71.15
225.940, 58.35
226.063, 63.77
226.140, 61.62
226.263, 60.41
226.340, 67.71
226.463, 63.83
226.540, 64.67
226.663, 63.86
226.740, 61.70
226.863, 64.51
226.940, 64.07
227.063, 64.35
227.140, 62.28
227.263, 64.68
227.340, 67.75
227.463, 62.82
227.540, 65.22
227.663, 63.56
227.740, 68.63
227.863, 62.02
227.940, 63.50
228.063, 64.87
228.140, 67.88
228.263, 63.74
228.340, 65.89
228.463, 74.31
228.540, 68.85
228.663, 70.08
228.740, 68.33
228.863, 66.64
228.940, 65.87
229.063, 60.86
229.140, 63.66
229.263, 69.41
229.340, 65.57
229.463, 65.89
229.540, 63.42
229.663, 66.10
229.740, 69.77
229.863, 63.98
229.940, 70.40
230.063, 60.01
230.140, 59.96
230.263, 63.93
230.340, 63.86
230.463, 63.81
230.540, 64.63
230.663, 66.08
230.740, 65.35
230.863, 64.99
230.940, 64.30
231.063, 64.11
231.140, 61.38
231.263, 65.38
231.340, 64.58
231.463, 68.48
231.540, 64.48
231.663, 63.38
231.740, 66.00
231.863, 66.51
231.940, 67.64
232.063, 64.67
232.140, 67.76
232.263, 61.00
232.340, 63.81
232.463, 62.72
232.540, 65.99
232.663, 60.59
232.740, 62.11
232.863, 60.75
232.940, 65.19
233.063, 60.40
233.140, 66.67
233.263, 61.81
233.340, 59.73
233.463, 65.16
233.540, 69.89
233.663, 64.47
233.740, 62.32
233.863, 66.85
233.940, 65.58
234.063, 67.26
234.140, 65.17
234.263, 65.53
234.340, 69.33
234.463, 62.96
234.540, 67.21
234.663, 69.55
234.740, 63.91
234.863, 64.13
234.940, 64.58
235.063, 68.96
235.140, 70.96
235.263, 69.97
235.340, 69.59
235.463, 63.16
235.540, 67.01
235.663, 65.45
235.740, 68.50
235.863, 67.49
235.940, 63.13
236.063, 66.37
236.140, 65.93
236.263, 65.84
236.340, 71.15
236.463, 63.11
236.540, 67.35
