time (sec), voltage (V)
54.145, 1.13
54.145, 1.03
54.248, -1.04
54.248, -0.97
54.249, -0.79
54.251, -0.49
54.260, 1.32
54.344, 1.15
54.451, -0.64
54.452, -0.15
54.459, 1.20
54.544, 1.16
54.554, -0.80
54.554, -1.03
54.659, 1.21
54.744, 1.29
54.753, -0.76
54.755, -1.09
54.849, -0.80
54.853, -0.12
54.859, 1.10
54.944, 1.26
54.952, -0.46
54.954, -0.71
55.059, 1.22
55.144, 1.15
55.249, -0.78
55.252, -0.31
55.259, 1.16
55.344, 1.31
55.459, 1.14
55.544, 1.30
55.555, -0.90
55.556, -1.11
55.649, -0.73
55.652, -0.31
55.659, 1.23
55.744, 1.13
55.752, -0.27
55.752, -0.36
55.850, -0.70
55.852, -0.18
55.859, 1.24
55.945, 1.03
55.953, -0.72
55.955, -1.06
56.049, -0.80
56.052, -0.16
56.059, 1.10
56.144, 1.26
56.151, -0.19
56.154, -0.78
56.155, -0.97
56.156, -1.09
56.249, -0.82
56.250, -0.74
56.259, 1.12
56.344, 1.14
56.351, -0.21
56.352, -0.42
56.355, -1.03
56.356, -1.07
56.450, -0.54
56.452, -0.37
56.460, 1.36
56.544, 1.32
56.545, 1.07
56.545, 1.01
56.551, -0.18
56.552, -0.53
56.659, 1.09
56.744, 1.17
56.852, -0.42
56.853, -0.10
56.858, 1.06
56.944, 1.21
57.060, 1.28
57.144, 1.23
57.154, -0.89
57.154, -1.06
57.249, -0.81
57.252, -0.32
57.260, 1.33
57.345, 1.11
57.353, -0.72
57.356, -1.12
57.459, 1.20
57.544, 1.16
57.553, -0.53
57.553, -0.56
57.555, -0.95
57.556, -1.13
57.659, 1.21
57.745, 1.12
57.753, -0.79
57.755, -1.04
57.849, -0.82
57.852, -0.16
57.859, 1.24
57.944, 1.20
57.952, -0.38
57.954, -0.70
58.052, -0.35
58.052, -0.17
58.059, 1.18
58.144, 1.18
58.251, -0.38
58.253, -0.12
58.260, 1.32
58.344, 1.28
58.353, -0.51
58.355, -1.05
58.459, 1.19
58.544, 1.15
58.553, -0.52
58.555, -1.07
58.648, -1.02
58.648, -1.00
58.659, 1.16
58.744, 1.20
58.754, -0.80
58.755, -1.04
58.849, -0.79
58.851, -0.62
58.852, -0.29
58.853, -0.11
58.859, 1.12
58.945, 1.11
58.953, -0.71
58.955, -1.11
59.049, -0.69
59.051, -0.58
59.051, -0.46
59.053, -0.12
59.059, 1.15
59.145, 1.09
59.153, -0.67
59.153, -0.85
59.249, -0.81
59.251, -0.53
59.252, -0.29
59.252, -0.24
59.259, 1.24
59.344, 1.29
59.352, -0.33
59.352, -0.57
59.353, -0.83
59.354, -1.05
59.450, -0.60
59.452, -0.26
59.459, 1.25
59.545, 0.98
59.551, -0.21
59.555, -1.02
59.651, -0.70
59.652, -0.40
59.660, 1.30
59.744, 1.18
59.751, -0.20
59.752, -0.40
59.850, -0.62
59.852, -0.31
59.859, 1.08
59.945, 0.99
60.050, -0.85
60.050, -0.78
60.060, 1.36
60.144, 1.14
60.251, -0.50
60.251, -0.42
60.259, 1.26
60.344, 1.17
60.351, -0.19
60.352, -0.45
60.354, -1.02
60.354, -1.05
60.449, -0.74
60.452, -0.17
60.459, 1.09
60.544, 1.27
60.552, -0.53
60.554, -0.86
60.555, -1.11
60.556, -1.17
60.658, 1.01
60.744, 1.29
60.751, -0.23
60.752, -0.54
60.753, -0.80
60.756, -1.12
60.851, -0.58
60.851, -0.37
60.858, 1.05
60.944, 1.30
60.954, -0.87
60.954, -1.05
61.052, -0.34
61.052, -0.14
61.059, 1.15
61.144, 1.18
61.153, -0.63
61.155, -1.04
61.249, -0.69
61.252, -0.35
61.259, 1.18
61.344, 1.27
61.345, 1.13
61.345, 0.99
61.353, -0.66
61.354, -0.96
61.450, -0.76
61.451, -0.39
61.460, 1.28
61.544, 1.15
61.649, -0.72
61.652, -0.32
61.659, 1.25
61.745, 1.08
61.859, 1.12
61.945, 0.99
61.952, -0.47
61.954, -0.74
61.955, -0.91
61.956, -1.09
62.059, 1.14
62.144, 1.22
62.155, -1.02
62.155, -1.08
62.259, 1.25
62.343, 1.34
62.345, 1.07
62.345, 1.02
62.351, -0.20
62.352, -0.38
62.459, 1.15
62.545, 1.06
62.552, -0.35
62.556, -1.11
62.650, -0.53
62.652, -0.33
62.658, 0.93
62.744, 1.26
62.745, 1.09
62.745, 1.01
62.751, -0.20
62.753, -0.72
62.755, -0.91
62.756, -1.08
62.849, -0.73
62.852, -0.28
62.860, 1.38
62.945, 1.11
62.951, -0.23
62.952, -0.47
62.953, -0.75
62.956, -1.12
63.052, -0.40
63.053, -0.13
63.059, 1.13
63.144, 1.16
63.152, -0.27
63.154, -0.82
63.259, 1.07
63.344, 1.24
63.345, 1.05
63.345, 1.03
63.351, -0.19
63.353, -0.56
63.459, 1.09
63.544, 1.19
63.555, -1.02
63.555, -1.03
63.650, -0.75
63.650, -0.73
63.652, -0.39
63.653, -0.12
63.660, 1.29
63.744, 1.32
63.752, -0.36
63.756, -1.12
63.860, 1.35
63.944, 1.14
64.059, 1.17
64.145, 0.98
64.151, -0.23
64.153, -0.47
64.155, -0.92
64.156, -1.12
64.249, -0.79
64.251, -0.62
64.259, 1.12
64.259, 1.25
64.260, 1.40
64.344, 1.24
64.352, -0.33
64.354, -0.96
64.354, -0.99
64.356, -1.09
64.451, -0.64
64.453, -0.13
64.459, 1.22
64.544, 1.16
64.551, -0.19
64.554, -0.96
64.651, -0.48
64.651, -0.40
64.659, 1.15
64.744, 1.18
64.753, -0.44
64.753, -0.71
64.858, 1.01
64.945, 1.11
64.951, -0.21
64.952, -0.36
64.954, -0.90
64.956, -1.12
65.050, -0.61
65.052, -0.29
65.059, 1.07
65.144, 1.16
65.151, -0.19
65.153, -0.49
65.155, -0.94
65.156, -1.09
65.248, -0.99
65.248, -0.98
65.249, -0.74
65.251, -0.61
65.252, -0.32
65.252, -0.22
65.259, 1.23
65.344, 1.17
65.353, -0.43
65.356, -1.11
65.451, -0.54
65.451, -0.49
65.459, 1.24
65.544, 1.16
65.552, -0.41
65.554, -1.07
65.659, 1.12
65.745, 1.12
65.754, -0.90
65.755, -1.07
65.858, 1.06
65.944, 1.26
65.951, -0.23
65.952, -0.56
65.953, -0.88
65.955, -1.04
66.050, -0.56
66.052, -0.35
66.060, 1.29
66.145, 1.01
66.153, -0.62
66.155, -1.03
66.249, -0.78
66.251, -0.55
66.259, 1.15
66.344, 1.31
66.353, -0.77
66.355, -1.07
66.459, 1.20
66.544, 1.24
66.552, -0.32
66.554, -1.02
66.651, -0.49
66.651, -0.37
66.659, 1.16
66.745, 1.00
66.753, -0.75
66.756, -1.16
66.850, -0.75
66.850, -0.72
66.859, 1.17
66.945, 1.10
67.049, -0.83
67.051, -0.45
67.059, 1.08
67.145, 1.08
67.249, -0.74
67.251, -0.43
67.260, 1.28
67.344, 1.15
67.351, -0.17
67.353, -0.45
67.354, -0.81
67.354, -0.86
67.449, -0.72
67.451, -0.50
67.452, -0.31
67.453, -0.12
67.458, 1.06
67.544, 1.14
67.552, -0.25
67.552, -0.35
67.553, -0.69
67.556, -1.11
67.651, -0.60
67.651, -0.44
67.660, 1.26
67.747, 0.60
67.753, -0.53
67.755, -1.02
67.857, 0.70
67.946, 0.82
67.952, -0.37
67.953, -0.68
67.955, -0.99
67.955, -1.07
68.057, 0.84
68.146, 0.86
68.258, 0.87
68.346, 0.83
68.351, -0.22
68.354, -0.77
68.457, 0.74
68.545, 1.05
68.551, -0.18
68.555, -0.89
68.658, 0.99
68.744, 1.13
68.753, -0.68
68.756, -1.11
68.849, -0.78
68.852, -0.37
68.860, 1.41
68.943, 1.33
68.953, -0.47
68.954, -0.86
69.059, 1.09
69.145, 1.10
69.153, -0.56
69.153, -0.67
69.155, -0.93
69.156, -1.10
69.258, 0.94
69.344, 1.14
69.450, -0.57
69.453, -0.10
69.459, 1.08
69.545, 1.05
69.551, -0.20
69.554, -0.75
69.555, -0.93
69.556, -1.08
69.649, -0.83
69.653, -0.10
69.659, 1.11
69.744, 1.17
69.753, -0.47
69.753, -0.58
69.852, -0.30
69.853, -0.11
69.859, 1.24
69.945, 1.02
69.951, -0.21
69.955, -1.11
70.059, 1.13
70.144, 1.17
70.153, -0.80
70.155, -0.99
70.258, 0.96
70.344, 1.14
70.353, -0.78
70.356, -1.14
70.452, -0.30
70.453, -0.13
70.458, 1.04
70.545, 1.08
70.552, -0.36
70.554, -0.70
70.555, -0.94
70.556, -1.14
70.659, 1.23
70.744, 1.25
70.752, -0.51
70.756, -1.11
70.859, 1.13
70.945, 1.13
70.952, -0.46
70.956, -1.12
71.059, 1.24
71.145, 0.98
71.153, -0.61
71.155, -1.05
71.250, -0.61
71.250, -0.53
71.252, -0.29
71.252, -0.15
71.259, 1.22
71.344, 1.16
71.352, -0.22
71.352, -0.33
71.354, -0.82
71.355, -1.12
71.452, -0.27
71.452, -0.26
71.459, 1.25
71.544, 1.17
71.650, -0.79
71.653, -0.11
71.659, 1.17
71.745, 0.99
71.751, -0.20
71.752, -0.38
71.850, -0.61
71.852, -0.28
71.858, 0.96
71.945, 0.97
71.952, -0.34
71.954, -0.76
71.955, -0.88
71.956, -1.09
72.049, -0.74
72.050, -0.55
72.059, 1.21
72.144, 1.26
72.145, 1.07
72.145, 1.03
72.151, -0.18
72.153, -0.89
72.155, -1.00
72.156, -1.12
72.259, 1.07
72.345, 1.07
72.351, -0.19
72.352, -0.49
72.354, -0.85
72.354, -0.98
72.449, -0.84
72.452, -0.33
72.459, 1.23
72.544, 1.27
72.545, 1.06
72.545, 1.02
72.650, -0.74
72.650, -0.69
72.652, -0.33
72.652, -0.15
72.659, 1.14
72.745, 1.13
72.752, -0.28
72.755, -1.00
72.850, -0.54
72.852, -0.29
72.859, 1.09
72.945, 0.97
72.953, -0.64
72.953, -0.74
73.052, -0.40
73.053, -0.08
73.059, 1.07
73.145, 1.07
73.151, -0.21
73.152, -0.46
73.155, -0.94
73.155, -1.05
73.259, 1.09
73.345, 1.12
73.352, -0.31
73.353, -0.74
73.458, 1.03
73.545, 0.95
73.553, -0.49
73.556, -1.12
73.650, -0.51
73.652, -0.27
73.659, 1.21
73.745, 1.06
73.751, -0.22
73.755, -1.05
73.849, -0.71
73.852, -0.34
73.858, 0.94
73.944, 1.24
73.952, -0.35
73.954, -0.74
74.049, -0.75
74.052, -0.17
74.058, 1.01
74.144, 1.15
74.151, -0.18
74.154, -0.87
74.250, -0.56
74.252, -0.25
74.259, 1.10
74.345, 0.97
74.351, -0.26
74.352, -0.46
74.354, -0.94
74.354, -1.04
74.450, -0.72
74.450, -0.65
74.458, 0.89
74.459, 1.13
74.459, 1.19
74.545, 1.03
74.553, -0.55
74.555, -1.06
74.650, -0.59
74.652, -0.20
74.658, 0.94
74.744, 1.15
74.752, -0.35
74.754, -0.91
74.849, -0.74
74.852, -0.19
74.859, 1.11
74.945, 0.97
74.952, -0.43
74.954, -0.78
74.955, -0.93
74.956, -1.09
75.050, -0.69
75.051, -0.60
75.058, 0.89
75.145, 1.11
75.249, -0.74
75.250, -0.62
75.258, 1.05
75.345, 1.06
75.354, -1.02
75.356, -1.08
75.450, -0.72
75.452, -0.35
75.458, 0.93
75.544, 1.24
75.552, -0.39
75.554, -0.84
75.555, -1.08
75.555, -1.11
75.650, -0.67
75.652, -0.16
75.658, 0.91
75.744, 1.14
75.753, -0.76
75.755, -0.98
75.849, -0.81
75.849, -0.77
75.850, -0.62
75.852, -0.33
75.859, 1.13
75.945, 0.95
75.952, -0.33
75.954, -0.80
75.955, -0.95
75.956, -1.11
76.058, 0.91
76.145, 1.10
76.153, -0.87
76.155, -1.09
76.249, -0.77
76.251, -0.49
76.258, 0.99
76.345, 1.12
76.351, -0.21
76.355, -1.04
76.450, -0.57
76.452, -0.29
76.459, 1.09
76.545, 0.99
76.553, -0.58
76.555, -0.99
76.649, -0.77
76.651, -0.47
76.652, -0.34
76.653, -0.12
76.658, 0.89
76.745, 1.05
76.751, -0.18
76.753, -0.43
76.754, -0.66
76.754, -0.88
76.849, -0.81
76.851, -0.47
76.858, 1.01
76.945, 1.07
77.058, 0.99
77.145, 1.00
77.153, -0.45
77.156, -1.10
77.251, -0.58
77.252, -0.31
77.258, 1.03
77.345, 1.01
77.352, -0.23
77.356, -1.08
77.451, -0.56
77.452, -0.27
77.458, 0.92
77.545, 1.08
77.552, -0.45
77.553, -0.64
77.658, 0.90
77.745, 0.99
77.751, -0.17
77.752, -0.43
77.754, -0.79
77.754, -1.08
77.858, 0.90
77.945, 1.13
78.058, 1.06
78.145, 1.07
78.251, -0.58
78.251, -0.53
78.258, 0.99
78.345, 1.09
78.355, -0.95
78.356, -1.09
78.449, -0.77
78.451, -0.60
78.451, -0.47
78.453, -0.13
78.458, 0.91
78.545, 1.10
78.551, -0.24
78.552, -0.48
78.658, 1.04
78.745, 1.06
78.751, -0.22
78.754, -1.04
78.849, -0.76
78.851, -0.61
78.858, 1.00
78.945, 0.95
78.952, -0.22
78.953, -0.48
78.953, -0.55
78.955, -1.09
79.058, 0.97
79.145, 0.98
79.258, 0.92
79.345, 1.05
79.352, -0.38
79.353, -0.70
79.451, -0.55
79.452, -0.33
79.458, 1.00
79.545, 0.97
79.551, -0.17
79.552, -0.41
79.553, -0.73
79.555, -1.09
79.659, 1.07
79.745, 1.08
79.858, 1.04
79.946, 0.83
79.951, -0.21
79.956, -1.11
80.058, 0.89
80.146, 0.92
80.152, -0.43
80.153, -0.70
80.250, -0.60
80.250, -0.52
80.258, 0.91
80.346, 0.91
80.352, -0.50
80.353, -0.72
80.452, -0.26
80.452, -0.16
80.458, 1.05
80.545, 1.05
80.552, -0.40
80.555, -0.99
80.658, 1.06
80.746, 0.87
80.755, -0.93
80.756, -1.07
80.858, 0.93
80.946, 0.93
80.951, -0.18
80.952, -0.44
80.954, -0.80
80.954, -0.92
81.050, -0.70
81.051, -0.43
81.058, 0.95
81.146, 0.89
81.250, -0.53
81.252, -0.34
81.258, 0.87
81.345, 1.06
81.352, -0.43
81.354, -0.86
81.449, -0.84
81.450, -0.66
81.458, 0.98
81.545, 0.95
81.552, -0.39
81.554, -1.03
81.652, -0.32
81.652, -0.14
81.658, 0.89
81.746, 0.91
81.751, -0.17
81.752, -0.45
81.753, -0.86
81.755, -1.10
81.858, 1.01
81.946, 0.91
81.952, -0.39
81.954, -0.72
82.058, 1.04
82.145, 0.94
82.258, 1.02
82.345, 1.00
82.352, -0.44
82.354, -0.80
82.449, -0.76
82.450, -0.60
82.458, 0.92
82.545, 1.12
82.552, -0.44
82.554, -0.77
82.555, -0.95
82.556, -1.07
82.649, -0.80
82.652, -0.25
82.658, 0.97
82.745, 1.06
82.751, -0.20
82.752, -0.45
82.753, -0.81
82.755, -1.15
82.850, -0.68
82.850, -0.57
82.858, 1.03
82.945, 0.94
82.952, -0.34
82.954, -0.71
83.058, 0.91
83.145, 0.96
83.153, -0.73
83.156, -1.11
83.250, -0.60
83.252, -0.36
83.258, 1.06
83.345, 1.09
83.353, -0.50
83.354, -1.01
83.451, -0.47
83.452, -0.29
83.457, 0.82
83.545, 1.09
83.554, -0.82
83.554, -1.09
83.649, -0.74
83.651, -0.50
83.658, 1.04
83.746, 0.93
83.850, -0.72
83.850, -0.71
83.858, 0.93
83.946, 0.87
83.951, -0.20
83.954, -0.71
83.955, -0.98
83.955, -1.07
84.058, 1.01
84.145, 0.96
84.152, -0.33
84.153, -0.65
84.258, 1.04
84.345, 1.04
84.353, -0.49
84.353, -0.51
84.355, -0.92
84.356, -1.09
84.450, -0.64
84.452, -0.34
84.457, 0.83
84.545, 0.98
84.554, -0.98
84.554, -1.05
84.657, 0.84
84.745, 1.08
84.751, -0.18
84.752, -0.45
84.755, -0.97
84.756, -1.09
84.852, -0.26
84.852, -0.18
84.858, 0.94
84.945, 0.95
84.953, -0.49
84.953, -0.56
84.955, -0.98
84.955, -1.03
85.049, -0.74
85.051, -0.60
85.058, 1.03
85.145, 1.09
85.154, -0.81
85.155, -1.05
85.249, -0.79
85.250, -0.65
85.258, 1.04
85.346, 0.82
85.352, -0.44
85.353, -0.64
85.450, -0.80
85.450, -0.73
85.458, 0.90
85.546, 0.90
85.552, -0.45
85.554, -1.09
85.652, -0.28
85.653, -0.11
85.658, 1.00
85.746, 0.91
85.752, -0.28
85.753, -0.48
85.753, -0.62
85.755, -1.06
85.858, 1.04
85.945, 1.06
85.955, -1.02
85.955, -1.07
86.058, 0.89
86.145, 1.11
86.152, -0.23
86.152, -0.35
86.153, -0.80
86.156, -1.12
86.257, 0.84
86.346, 0.93
86.352, -0.35
86.354, -0.81
86.449, -0.83
86.450, -0.52
86.452, -0.24
86.452, -0.17
86.458, 0.88
86.546, 0.91
86.553, -0.70
86.555, -1.06
86.649, -0.76
86.651, -0.44
86.658, 0.90
86.745, 1.03
86.752, -0.26
86.752, -0.42
86.754, -0.82
86.755, -1.06
86.858, 1.05
86.945, 1.07
86.952, -0.45
86.953, -0.66
87.051, -0.60
87.052, -0.33
87.059, 1.09
87.146, 0.88
87.258, 1.03
87.346, 0.87
87.352, -0.34
87.355, -1.04
87.449, -0.74
87.451, -0.57
87.458, 0.93
87.545, 1.02
87.555, -0.98
87.555, -1.06
87.649, -0.74
87.652, -0.16
87.658, 0.96
87.747, 0.59
87.752, -0.34
87.753, -0.70
87.857, 0.72
87.947, 0.70
88.051, -0.57
88.052, -0.34
88.058, 0.97
88.147, 0.69
88.152, -0.36
88.154, -0.90
88.257, 0.70
88.345, 1.03
88.352, -0.32
88.352, -0.34
88.354, -0.88
88.354, -0.99
88.457, 0.83
88.545, 0.95
88.553, -0.68
88.556, -1.11
88.658, 1.03
88.745, 1.13
88.752, -0.34
88.752, -0.44
88.753, -0.83
88.755, -1.04
88.850, -0.56
88.852, -0.15
88.859, 1.20
88.944, 1.22
88.954, -0.82
88.954, -0.84
89.050, -0.68
89.050, -0.61
89.058, 0.94
89.145, 0.98
89.155, -1.01
89.156, -1.09
89.258, 1.00
89.345, 1.02
89.355, -1.03
89.356, -1.14
89.450, -0.50
89.453, -0.12
89.458, 1.03
89.545, 1.11
89.555, -0.97
89.556, -1.12
89.649, -0.73
89.651, -0.65
89.652, -0.26
89.652, -0.15
89.658, 0.95
89.745, 0.97
89.751, -0.20
89.755, -1.02
89.849, -0.75
89.851, -0.57
89.852, -0.32
89.853, -0.12
89.859, 1.14
89.945, 0.96
89.952, -0.54
89.953, -0.75
89.955, -0.91
89.956, -1.09
90.049, -0.80
90.049, -0.75
90.050, -0.63
90.052, -0.27
90.059, 1.10
90.145, 1.04
90.152, -0.46
90.153, -0.71
90.258, 1.06
90.344, 1.20
90.354, -0.77
90.356, -1.11
90.450, -0.58
90.452, -0.42
90.458, 1.04
90.545, 1.00
90.553, -0.64
90.554, -1.00
90.658, 1.01
90.745, 1.10
90.859, 1.07
90.945, 1.08
90.953, -0.78
90.955, -1.09
91.050, -0.69
91.052, -0.31
91.058, 0.89
91.145, 0.97
91.151, -0.22
91.154, -0.73
91.154, -0.86
91.156, -1.12
91.249, -0.76
91.251, -0.41
91.258, 0.99
91.345, 0.99
91.352, -0.49
91.356, -1.11
91.458, 1.01
91.545, 1.02
91.551, -0.17
91.552, -0.40
91.555, -0.96
91.556, -1.11
91.649, -0.81
91.651, -0.54
91.657, 0.85
91.745, 1.09
91.849, -0.75
91.851, -0.59
91.858, 0.98
91.946, 0.91
92.059, 1.07
92.145, 0.98
92.152, -0.46
92.154, -0.88
92.251, -0.59
92.252, -0.25
92.258, 1.00
92.345, 1.08
92.352, -0.39
92.354, -0.69
92.355, -0.95
92.356, -1.10
92.449, -0.73
92.452, -0.36
92.458, 1.00
92.545, 1.10
92.552, -0.38
92.556, -1.11
92.651, -0.56
92.651, -0.41
92.658, 0.95
92.746, 0.93
92.751, -0.21
92.754, -0.73
92.755, -0.94
92.756, -1.10
92.858, 0.95
92.859, 1.07
92.859, 1.17
92.945, 1.04
92.951, -0.17
92.952, -0.46
92.955, -0.94
92.956, -1.11
93.059, 1.16
93.145, 0.95
93.153, -0.45
93.153, -0.62
93.249, -0.84
93.250, -0.55
93.258, 0.93
93.345, 1.01
93.353, -0.42
93.356, -1.10
93.449, -0.74
93.451, -0.55
93.458, 1.06
93.545, 0.99
93.553, -0.75
93.556, -1.10
93.652, -0.30
93.652, -0.18
93.658, 0.91
93.746, 0.81
93.751, -0.22
93.752, -0.45
93.755, -1.06
93.755, -1.07
93.850, -0.61
93.852, -0.31
93.858, 1.01
93.946, 0.82
93.952, -0.31
93.954, -0.84
94.052, -0.29
94.052, -0.15
94.058, 0.89
94.145, 1.03
94.151, -0.17
94.154, -0.98
94.250, -0.66
94.250, -0.52
94.258, 0.88
94.346, 0.90
94.351, -0.16
94.352, -0.44
94.458, 0.94
94.545, 0.98
94.553, -0.55
94.553, -0.60
94.554, -0.90
94.556, -1.11
94.658, 0.92
94.745, 1.01
94.752, -0.22
94.752, -0.42
94.753, -0.73
94.756, -1.14
94.851, -0.60
94.852, -0.17
94.858, 1.03
94.945, 0.96
94.952, -0.41
94.954, -0.87
95.051, -0.50
95.052, -0.29
95.058, 0.90
95.145, 1.08
95.258, 0.90
95.346, 0.90
95.353, -0.43
95.353, -0.58
95.450, -0.55
95.452, -0.27
95.457, 0.75
95.545, 1.08
95.551, -0.20
95.552, -0.38
95.649, -0.78
95.651, -0.55
95.657, 0.77
95.745, 1.03
95.754, -0.84
95.754, -1.04
95.858, 0.91
95.945, 0.94
95.952, -0.44
95.956, -1.09
96.049, -0.75
96.051, -0.55
96.058, 0.92
96.146, 0.90
96.152, -0.39
96.153, -0.63
96.155, -0.98
96.156, -1.10
96.250, -0.73
96.250, -0.56
96.258, 0.90
96.346, 0.89
96.351, -0.17
96.355, -1.03
96.449, -0.78
96.451, -0.48
96.457, 0.86
96.545, 0.95
96.658, 0.92
96.746, 0.91
96.751, -0.20
96.752, -0.42
96.755, -0.93
96.756, -1.10
96.849, -0.70
96.852, -0.14
96.858, 0.89
96.946, 0.85
97.058, 1.05
97.145, 1.01
97.155, -0.95
97.156, -1.11
97.258, 1.01
97.345, 1.06
97.352, -0.40
97.354, -0.80
97.451, -0.52
97.451, -0.36
97.458, 0.96
97.546, 0.79
97.651, -0.60
97.652, -0.32
97.658, 0.96
97.745, 1.04
97.850, -0.59
97.852, -0.29
97.858, 1.00
97.946, 0.81
97.952, -0.41
97.954, -1.02
97.954, -1.04
97.956, -1.14
98.058, 1.02
98.145, 1.06
98.151, -0.22
98.152, -0.37
98.153, -0.77
98.156, -1.10
98.249, -0.77
98.251, -0.56
98.257, 0.80
98.346, 0.86
98.353, -0.67
98.356, -1.09
98.451, -0.59
98.452, -0.34
98.457, 0.81
98.545, 0.97
98.555, -0.92
98.556, -1.07
98.650, -0.63
98.652, -0.13
98.658, 0.92
98.746, 0.90
98.754, -0.83
98.754, -0.99
98.852, -0.26
98.852, -0.17
98.857, 0.82
98.945, 0.97
98.955, -0.95
98.956, -1.11
99.049, -0.77
99.051, -0.48
99.052, -0.30
99.053, -0.12
99.057, 0.85
99.146, 0.88
99.152, -0.45
99.155, -1.11
99.251, -0.41
99.251, -0.38
99.258, 0.90
99.346, 0.87
99.352, -0.40
99.353, -0.66
99.450, -0.63
99.451, -0.41
99.458, 1.04
99.546, 0.78
99.551, -0.19
99.552, -0.43
99.658, 0.94
99.746, 0.87
99.751, -0.21
99.752, -0.40
99.850, -0.71
99.852, -0.32
99.858, 0.92
99.946, 0.82
99.951, -0.18
99.953, -0.69
100.049, -0.76
100.052, -0.28
100.057, 0.77
100.146, 0.83
100.154, -0.88
100.154, -0.91
100.249, -0.74
100.251, -0.42
100.258, 0.89
100.345, 1.04
100.449, -0.77
100.451, -0.33
100.458, 0.97
100.545, 0.95
100.552, -0.40
100.555, -1.09
100.649, -0.75
100.650, -0.53
100.657, 0.77
100.746, 0.89
100.751, -0.19
100.755, -1.00
100.857, 0.86
100.946, 0.86
101.051, -0.57
101.051, -0.45
101.058, 0.92
101.145, 1.01
101.152, -0.42
101.153, -0.65
101.258, 0.89
101.345, 0.96
101.352, -0.42
101.353, -0.67
101.449, -0.74
101.451, -0.55
101.458, 0.91
101.546, 0.87
101.551, -0.19
101.553, -0.70
101.555, -1.03
101.555, -1.06
101.649, -0.76
101.652, -0.38
101.657, 0.80
101.745, 0.95
101.857, 0.86
101.946, 0.90
101.952, -0.42
101.956, -1.14
102.049, -0.79
102.051, -0.39
102.057, 0.85
102.146, 0.78
102.151, -0.20
102.154, -0.66
102.155, -0.94
102.156, -1.10
102.249, -0.80
102.251, -0.60
102.257, 0.83
102.345, 0.98
102.351, -0.21
102.352, -0.38
102.354, -0.81
102.356, -1.11
102.457, 0.85
102.546, 0.88
102.552, -0.31
102.556, -1.09
102.658, 0.90
102.746, 0.93
102.752, -0.24
102.754, -0.77
102.850, -0.53
102.852, -0.29
102.857, 0.85
102.946, 0.80
102.953, -0.75
102.955, -1.04
103.049, -0.78
103.051, -0.67
103.058, 0.95
103.146, 0.81
103.152, -0.26
103.152, -0.33
103.153, -0.82
103.156, -1.10
103.249, -0.78
103.252, -0.27
103.258, 1.04
103.346, 0.81
103.352, -0.24
103.352, -0.42
103.451, -0.49
103.452, -0.28
103.458, 1.05
103.546, 0.78
103.552, -0.25
103.554, -0.85
103.650, -0.69
103.651, -0.57
103.658, 1.03
103.745, 0.94
103.751, -0.21
103.752, -0.38
103.753, -0.79
103.754, -1.09
103.858, 1.03
103.946, 0.84
103.951, -0.19
103.953, -0.71
104.057, 0.86
104.146, 0.77
104.152, -0.32
104.153, -0.66
104.258, 0.97
104.346, 0.90
104.351, -0.18
104.353, -0.63
104.355, -0.93
104.356, -1.11
104.449, -0.77
104.451, -0.56
104.452, -0.22
104.452, -0.17
104.457, 0.79
104.546, 0.83
104.551, -0.23
104.554, -0.77
104.658, 0.87
104.746, 0.83
104.753, -0.64
104.756, -1.08
104.851, -0.40
104.851, -0.36
104.857, 0.85
104.946, 0.80
104.953, -0.71
104.955, -0.92
105.058, 0.98
105.146, 0.86
105.152, -0.37
105.154, -0.91
105.154, -1.01
105.156, -1.11
105.258, 0.89
105.346, 0.76
105.354, -0.87
105.355, -1.00
105.449, -0.78
105.451, -0.57
105.458, 1.02
105.545, 0.97
105.555, -0.95
105.556, -1.12
105.649, -0.77
105.650, -0.67
105.658, 1.02
105.746, 0.88
105.752, -0.44
105.754, -0.69
105.858, 0.91
105.945, 0.94
105.953, -0.69
105.954, -0.98
106.049, -0.74
106.051, -0.54
106.052, -0.23
106.052, -0.20
106.057, 0.82
106.146, 0.76
106.249, -0.79
106.251, -0.63
106.257, 0.86
106.347, 0.71
106.457, 0.80
106.546, 0.86
106.552, -0.39
106.553, -0.62
106.555, -1.00
106.556, -1.12
106.649, -0.80
106.651, -0.52
106.657, 0.78
106.746, 0.85
106.851, -0.52
106.852, -0.34
106.858, 0.90
106.946, 0.93
106.947, 0.70
106.947, 0.63
106.953, -0.47
106.954, -0.85
107.049, -0.73
107.051, -0.47
107.057, 0.81
107.147, 0.70
107.151, -0.19
107.152, -0.41
107.249, -0.82
107.251, -0.50
107.252, -0.23
107.252, -0.18
107.257, 0.80
107.346, 0.92
107.347, 0.66
107.347, 0.64
107.353, -0.74
107.355, -0.96
107.457, 0.82
107.545, 0.94
107.657, 0.85
107.747, 0.63
107.752, -0.47
107.754, -0.87
107.851, -0.52
107.852, -0.27
107.857, 0.68
107.946, 0.90
107.947, 0.66
107.947, 0.63
107.953, -0.72
107.955, -1.07
108.057, 0.81
108.146, 0.81
108.152, -0.30
108.154, -0.93
108.251, -0.44
108.251, -0.32
108.257, 0.73
108.346, 0.81
108.450, -0.64
108.452, -0.24
108.458, 1.06
108.546, 0.81
108.551, -0.18
108.552, -0.38
