time (sec), current (uA)
155.340, 92.58
155.463, 99.99
155.540, 93.72
155.663, 89.74
155.740, 92.33
155.863, 91.88
155.940, 96.35
156.063, 97.87
156.140, 96.45
156.263, 103.28
156.340, 92.06
156.463, 94.35
156.540, 99.36
156.663, 104.22
156.740, 90.99
156.863, 96.37
156.940, 88.55
157.063, 93.08
157.140, 94.49
157.263, 97.22
157.340, 91.13
157.463, 96.53
157.540, 90.60
157.663, 89.87
157.740, 90.21
157.863, 101.49
157.940, 90.63
158.063, 93.37
158.140, 90.13
158.263, 96.40
158.340, 96.16
158.463, 93.00
158.540, 90.38
158.663, 100.77
158.740, 100.87
158.863, 97.03
158.940, 90.05
159.063, 99.84
159.140, 95.54
159.263, 98.14
159.340, 88.29
159.463, 93.24
159.540, 101.27
159.663, 101.11
159.740, 97.51
159.863, 97.39
159.940, 92.04
160.063, 92.74
160.140, 92.59
160.263, 100.48
160.340, 99.51
160.463, 93.34
160.540, 90.12
160.663, 89.33
160.740, 93.03
160.863, 92.14
160.940, 94.30
161.063, 95.49
161.140, 91.57
161.263, 104.03
161.340, 86.44
161.463, 92.65
161.540, 90.22
161.663, 92.86
161.740, 91.87
161.863, 101.76
161.940, 97.14
162.063, 100.56
162.140, 92.25
162.263, 95.98
162.340, 94.88
162.463, 102.91
162.540, 100.54
162.663, 90.45
162.740, 95.02
162.863, 97.04
162.940, 99.34
163.063, 93.33
163.140, 94.95
163.263, 99.99
163.340, 94.47
163.463, 98.81
163.540, 91.14
163.663, 100.07
163.740, 93.59
163.863, 98.55
163.940, 89.80
164.063, 99.55
164.140, 99.38
164.263, 100.52
164.340, 90.11
164.463, 94.87
164.540, 93.03
164.663, 93.90
164.740, 98.51
164.863, 98.45
164.940, 98.31
165.063, 103.21
165.140, 95.99
165.263, 100.21
165.340, 90.18
165.463, 102.86
165.540, 101.27
165.663, 102.36
165.740, 92.10
165.863, 91.70
165.940, 96.23
166.063, 92.75
166.140, 99.52
166.263, 97.51
166.340, 95.05
166.463, 103.70
166.540, 93.17
166.663, 104.81
166.740, 93.49
166.863, 92.11
166.940, 100.22
167.063, 97.59
167.140, 97.32
167.263, 98.14
167.340, 97.02
167.463, 105.32
167.540, 93.10
167.663, 96.41
167.740, 99.99
167.863, 91.63
167.940, 93.19
168.063, 92.58
168.140, 95.53
168.263, 94.69
168.340, 97.34
168.463, 100.15
168.540, 97.38
168.663, 95.03
168.740, 101.49
168.863, 94.68
168.940, 99.99
169.063, 92.92
169.140, 92.03
169.263, 104.06
169.340, 93.99
169.463, 95.27
169.540, 90.92
169.663, 94.41
169.740, 93.23
169.863, 93.44
169.940, 96.21
170.063, 88.61
170.140, 95.80
170.263, 96.23
170.340, 100.39
170.463, 99.57
170.540, 94.60
170.663, 98.57
170.740, 95.96
170.863, 96.11
170.940, 97.12
171.063, 94.10
171.140, 96.66
171.263, 97.01
171.340, 97.18
171.463, 94.12
171.540, 101.13
171.663, 97.66
171.740, 96.46
171.863, 91.33
171.940, 95.68
172.063, 99.02
172.140, 93.48
172.263, 96.83
172.340, 99.05
172.463, 92.97
172.540, 93.73
172.663, 96.69
172.740, 98.05
172.863, 97.06
172.940, 95.60
173.063, 99.16
173.140, 101.18
173.263, 95.85
173.340, 97.05
173.463, 98.02
173.540, 100.08
173.663, 102.53
173.740, 95.18
173.863, 98.73
173.940, 104.02
174.063, 95.60
174.140, 93.48
174.263, 97.88
174.340, 101.25
174.463, 101.99
174.540, 103.04
174.663, 99.33
174.740, 92.82
174.863, 98.09
174.940, 97.02
175.063, 89.88
175.140, 94.01
175.263, 97.80
175.340, 98.21
175.463, 96.04
175.540, 93.32
175.663, 98.36
175.740, 99.50
175.863, 94.21
175.940, 94.87
176.063, 100.42
176.140, 97.89
176.263, 96.60
176.340, 94.36
176.463, 91.52
176.540, 94.44
176.663, 96.83
176.740, 89.14
176.863, 95.11
176.940, 96.02
177.063, 92.76
177.140, 97.41
177.263, 95.89
177.340, 100.45
177.463, 101.62
177.540, 105.08
177.663, 102.00
177.740, 102.36
177.863, 99.90
177.940, 96.56
178.063, 95.57
178.140, 97.41
178.263, 95.35
178.340, 95.42
178.463, 95.86
178.540, 90.96
178.663, 95.00
178.740, 97.86
178.863, 96.92
178.940, 101.56
179.063, 95.15
179.140, 98.46
179.263, 99.95
179.340, 105.77
179.463, 99.07
179.540, 95.61
179.663, 99.17
179.740, 100.05
179.863, 92.72
179.940, 92.64
180.063, 100.86
180.140, 100.83
180.263, 99.48
180.340, 97.99
180.463, 98.88
180.540, 101.65
180.663, 97.86
180.740, 92.20
180.863, 93.70
180.940, 96.78
181.063, 99.88
181.140, 97.57
181.263, 97.89
181.340, 102.23
181.463, 97.47
181.540, 98.11
181.663, 97.96
181.740, 97.95
181.863, 101.29
181.940, 100.04
182.063, 99.20
182.140, 99.42
182.263, 99.56
182.340, 97.56
182.463, 94.13
182.540, 98.12
182.663, 97.99
182.740, 96.50
182.863, 95.24
182.940, 96.58
183.063, 94.43
183.140, 102.61
183.263, 94.35
183.340, 97.81
183.463, 101.33
183.540, 91.93
183.663, 92.16
183.740, 95.43
183.863, 99.22
183.940, 98.54
184.063, 95.62
184.140, 92.98
184.263, 98.67
184.340, 93.88
184.463, 90.72
184.540, 96.22
184.663, 95.61
184.740, 103.94
184.863, 95.82
184.940, 95.28
185.063, 96.91
185.140, 94.75
185.263, 93.81
185.340, 91.87
185.463, 95.22
185.540, 99.16
185.663, 99.87
185.740, 92.76
185.863, 95.96
185.940, 95.15
186.063, 96.97
186.140, 95.22
186.263, 94.03
186.340, 96.96
186.463, 101.55
186.540, 100.98
186.663, 99.35
186.740, 97.66
186.863, 93.03
186.940, 101.78
187.063, 94.78
187.140, 98.27
187.263, 99.96
187.340, 97.41
187.463, 99.15
187.540, 92.87
187.663, 95.78
187.740, 97.69
187.863, 96.33
187.940, 103.19
188.063, 100.77
188.140, 89.89
188.263, 99.98
188.340, 97.92
188.463, 95.75
188.540, 97.22
188.663, 95.05
188.740, 91.51
188.863, 98.84
188.940, 92.22
189.063, 100.15
189.140, 94.22
189.263, 93.71
189.340, 99.47
189.463, 100.02
189.540, 91.49
189.663, 96.36
189.740, 93.77
189.863, 96.07
189.940, 94.36
190.063, 94.44
190.140, 96.44
190.263, 97.95
190.340, 99.19
190.463, 97.81
190.540, 96.66
190.663, 94.17
190.740, 93.84
190.863, 99.26
190.940, 96.38
191.063, 94.81
191.140, 100.72
191.263, 96.72
191.340, 97.85
191.463, 92.98
191.540, 92.96
191.663, 99.66
191.740, 95.28
191.863, 99.12
191.940, 98.81
192.063, 91.89
192.140, 98.06
192.263, 94.77
192.340, 99.03
192.463, 98.99
192.540, 90.66
192.663, 97.85
192.740, 94.52
192.863, 96.43
192.940, 99.99
193.063, 98.65
193.140, 97.92
193.263, 98.45
193.340, 96.69
193.463, 97.74
193.540, 93.11
193.663, 100.72
193.740, 92.82
193.863, 98.74
193.940, 101.23
194.063, 99.25
194.140, 99.69
194.263, 96.65
194.340, 98.32
194.463, 98.59
194.540, 97.23
194.663, 99.40
194.740, 96.42
194.863, 100.33
194.940, 93.31
195.063, 95.53
195.140, 93.54
195.263, 98.86
195.340, 96.55
195.463, 94.43
195.540, 95.10
195.663, 98.97
195.740, 93.10
195.863, 96.45
195.940, 94.11
196.063, 95.11
196.140, 97.37
196.263, 100.28
196.340, 103.93
196.463, 96.19
196.540, 100.27
196.663, 94.37
196.740, 95.98
196.863, 95.18
196.940, 97.67
197.063, 99.11
197.140, 97.51
197.263, 96.55
197.340, 97.16
197.463, 95.17
197.540, 93.27
197.663, 100.50
197.740, 95.54
197.863, 96.21
197.940, 94.77
198.063, 97.40
198.140, 101.03
198.263, 96.61
198.340, 97.39
198.463, 95.28
198.540, 99.15
198.663, 96.86
198.740, 101.34
198.863, 98.96
198.940, 92.64
199.063, 100.33
199.140, 98.10
199.263, 100.14
199.340, 98.77
199.463, 100.60
199.540, 93.51
199.663, 100.16
199.740, 92.07
199.863, 97.52
199.940, 92.96
200.063, 98.88
200.140, 97.13
200.263, 95.15
200.340, 100.23
200.463, 97.36
200.540, 101.61
200.663, 99.89
200.740, 93.25
200.863, 97.38
200.940, 96.64
201.063, 95.58
201.140, 98.60
201.263, 98.21
201.340, 93.47
201.463, 95.14
201.540, 98.85
201.663, 98.52
201.740, 92.76
201.863, 93.40
201.940, 99.09
202.063, 96.73
202.140, 96.37
202.263, 94.94
202.340, 100.69
202.463, 98.37
202.540, 95.20
202.663, 98.63
202.740, 96.49
202.863, 99.97
202.940, 101.00
203.063, 95.15
203.140, 101.79
203.263, 98.47
203.340, 96.90
203.463, 102.17
203.540, 98.67
203.663, 99.57
203.740, 94.98
203.863, 99.31
203.940, 96.30
204.063, 95.11
204.140, 98.10
204.263, 99.27
204.340, 94.07
204.463, 98.18
204.540, 93.75
204.663, 99.43
204.740, 96.01
204.863, 92.92
204.940, 90.34
205.063, 96.69
205.140, 92.73
205.263, 95.74
205.340, 91.72
205.463, 94.28
205.540, 92.77
205.663, 96.77
205.740, 93.38
205.863, 99.04
205.940, 99.14
206.063, 92.69
206.140, 95.97
206.263, 93.63
206.340, 100.20
206.463, 92.98
206.540, 94.12
206.663, 95.42
206.740, 95.54
206.863, 98.74
206.940, 98.26
207.063, 95.49
207.140, 96.48
207.263, 97.18
207.340, 96.74
207.463, 98.60
207.540, 98.79
207.663, 98.22
207.740, 98.28
207.863, 95.61
207.940, 95.35
208.063, 95.82
208.140, 94.67
208.263, 96.25
208.340, 97.84
208.463, 94.57
208.540, 97.67
208.663, 97.03
208.740, 93.92
208.863, 99.34
208.940, 97.30
209.063, 97.12
209.140, 94.25
209.263, 97.82
209.340, 96.15
209.463, 98.69
209.540, 98.79
209.663, 94.22
209.740, 94.14
209.863, 96.24
209.940, 98.07
210.063, 96.62
210.140, 93.57
210.263, 94.74
210.340, 95.44
210.463, 93.09
210.540, 94.36
210.663, 97.55
210.740, 96.02
210.863, 97.33
210.940, 94.49
211.063, 96.75
211.140, 97.43
211.263, 99.21
211.340, 95.57
211.463, 99.35
211.540, 99.80
211.663, 94.88
211.740, 98.39
211.863, 96.36
211.940, 95.06
212.063, 93.02
212.140, 97.53
212.263, 100.59
212.340, 97.92
212.463, 92.97
212.540, 94.42
212.663, 100.36
212.740, 96.18
212.863, 97.00
212.940, 96.98
213.063, 100.48
213.140, 94.39
213.263, 96.96
213.340, 100.98
213.463, 94.25
213.540, 98.59
213.663, 95.97
213.740, 96.62
213.863, 96.67
213.940, 96.48
