time (sec), current (uA)
155.340, 64.49
155.463, 59.99
155.540, 70.72
155.663, 66.07
155.740, 65.04
155.863, 58.16
155.940, 66.30
156.063, 60.17
156.140, 70.06
156.263, 64.98
156.340, 65.13
156.463, 60.44
156.540, 69.50
156.663, 67.72
156.740, 62.56
156.863, 61.34
156.940, 67.60
157.063, 69.00
157.140, 60.35
157.263, 68.34
157.340, 58.37
157.463, 63.09
157.540, 66.55
157.663, 62.91
157.740, 62.38
157.863, 61.44
157.940, 62.13
158.063, 66.23
158.140, 64.10
158.263, 63.44
158.340, 65.78
158.463, 63.88
158.540, 64.73
158.663, 63.86
158.740, 66.25
158.863, 63.52
158.940, 66.21
159.063, 66.53
159.140, 64.94
159.263, 64.04
159.340, 65.40
159.463, 65.96
159.540, 67.39
159.663, 63.74
159.740, 66.65
159.863, 62.92
159.940, 68.86
160.063, 64.70
160.140, 65.82
160.263, 61.35
160.340, 66.59
160.463, 62.95
160.540, 62.85
160.663, 66.34
160.740, 61.35
160.863, 64.19
160.940, 64.55
161.063, 60.16
161.140, 66.20
161.263, 61.21
161.340, 69.69
161.463, 68.74
161.540, 63.03
161.663, 65.12
161.740, 64.12
161.863, 64.83
161.940, 59.28
162.063, 60.44
162.140, 66.84
162.263, 67.32
162.340, 60.53
162.463, 68.57
162.540, 63.03
162.663, 61.55
162.740, 61.82
162.863, 65.66
162.940, 64.17
163.063, 59.62
163.140, 65.80
163.263, 63.10
163.340, 70.26
163.463, 59.38
163.540, 67.08
163.663, 63.53
163.740, 66.47
163.863, 64.36
163.940, 70.05
164.063, 65.94
164.140, 63.17
164.263, 68.77
164.340, 61.50
164.463, 64.10
164.540, 68.07
164.663, 62.02
164.740, 68.98
164.863, 67.21
164.940, 67.24
165.063, 69.51
165.140, 64.83
165.263, 66.66
165.340, 68.93
165.463, 63.44
165.540, 63.21
165.663, 61.40
165.740, 63.89
165.863, 66.65
165.940, 67.56
166.063, 68.16
166.140, 69.02
166.263, 64.31
166.340, 64.68
166.463, 64.80
166.540, 60.40
166.663, 63.04
166.740, 65.26
166.863, 68.68
166.940, 70.73
167.063, 66.81
167.140, 61.18
167.263, 69.79
167.340, 62.63
167.463, 65.66
167.540, 67.05
167.663, 67.41
167.740, 68.33
167.863, 69.69
167.940, 59.95
168.063, 69.73
168.140, 67.70
168.263, 62.32
168.340, 61.72
168.463, 70.81
168.540, 65.42
168.663, 66.30
168.740, 66.18
168.863, 65.11
168.940, 67.74
169.063, 61.64
169.140, 62.34
169.263, 64.35
169.340, 66.41
169.463, 67.62
169.540, 71.34
169.663, 69.80
169.740, 61.56
169.863, 73.32
169.940, 65.44
170.063, 63.93
170.140, 68.69
170.263, 64.46
170.340, 65.20
170.463, 66.27
170.540, 61.67
170.663, 63.76
170.740, 67.46
170.863, 73.50
170.940, 59.19
171.063, 73.30
171.140, 67.40
171.263, 67.67
171.340, 60.21
171.463, 63.04
171.540, 65.10
171.663, 64.97
171.740, 65.60
171.863, 62.95
171.940, 58.85
172.063, 67.68
172.140, 62.06
172.263, 66.99
172.340, 74.29
172.463, 70.57
172.540, 61.83
172.663, 69.29
172.740, 69.45
172.863, 66.88
172.940, 61.86
173.063, 65.38
173.140, 65.13
173.263, 72.85
173.340, 62.57
173.463, 64.60
173.540, 63.06
173.663, 72.87
173.740, 61.38
173.863, 70.15
173.940, 66.19
174.063, 64.04
174.140, 63.79
174.263, 65.26
174.340, 64.41
174.463, 65.81
174.540, 68.24
174.663, 63.18
174.740, 68.09
174.863, 63.71
174.940, 68.02
175.063, 64.95
175.140, 66.04
175.263, 64.76
175.340, 58.47
175.463, 67.72
175.540, 66.58
175.663, 64.49
175.740, 65.35
175.863, 62.16
175.940, 67.83
176.063, 64.27
176.140, 62.83
176.263, 67.64
176.340, 68.21
176.463, 68.69
176.540, 60.53
176.663, 59.44
176.740, 69.13
176.863, 64.35
176.940, 64.12
177.063, 63.76
177.140, 65.17
177.263, 67.98
177.340, 62.02
177.463, 63.07
177.540, 62.47
177.663, 58.58
177.740, 63.76
177.863, 67.22
177.940, 62.96
178.063, 69.14
178.140, 65.59
178.263, 70.16
178.340, 65.24
178.463, 64.22
178.540, 66.92
178.663, 65.25
178.740, 60.80
178.863, 70.38
178.940, 65.80
179.063, 66.39
179.140, 61.95
179.263, 64.52
179.340, 61.06
179.463, 57.21
179.540, 62.97
179.663, 66.18
179.740, 58.45
179.863, 67.52
179.940, 66.18
180.063, 60.62
180.140, 70.94
180.263, 66.43
180.340, 62.49
180.463, 63.60
180.540, 64.82
180.663, 57.94
180.740, 66.58
180.863, 67.61
180.940, 67.25
181.063, 68.34
181.140, 65.65
181.263, 65.36
181.340, 61.94
181.463, 64.52
181.540, 70.61
181.663, 64.89
181.740, 60.55
181.863, 66.37
181.940, 64.48
182.063, 68.43
182.140, 69.18
182.263, 62.33
182.340, 58.35
182.463, 62.25
182.540, 66.13
182.663, 60.42
182.740, 62.18
182.863, 59.88
182.940, 62.03
183.063, 61.95
183.140, 64.06
183.263, 66.84
183.340, 57.03
183.463, 63.05
183.540, 66.69
183.663, 64.58
183.740, 66.35
183.863, 61.51
183.940, 61.73
184.063, 62.45
184.140, 67.01
184.263, 63.52
184.340, 62.91
184.463, 69.26
184.540, 60.38
184.663, 65.04
184.740, 63.21
184.863, 66.54
184.940, 63.69
185.063, 66.49
185.140, 62.83
185.263, 68.02
185.340, 61.41
185.463, 64.14
185.540, 68.43
185.663, 67.35
185.740, 64.00
185.863, 62.16
185.940, 69.71
186.063, 63.18
186.140, 67.60
186.263, 60.84
186.340, 67.68
186.463, 65.87
186.540, 62.55
186.663, 62.23
186.740, 65.32
186.863, 64.27
186.940, 60.43
187.063, 63.04
187.140, 70.13
187.263, 64.85
187.340, 65.85
187.463, 68.51
187.540, 60.93
187.663, 65.56
187.740, 57.51
187.863, 60.98
187.940, 61.68
188.063, 62.59
188.140, 61.53
188.263, 65.25
188.340, 61.28
188.463, 60.77
188.540, 66.75
188.663, 65.40
188.740, 60.86
188.863, 66.90
188.940, 59.46
189.063, 64.31
189.140, 66.26
189.263, 64.03
189.340, 63.43
189.463, 66.60
189.540, 64.60
189.663, 66.36
189.740, 61.84
189.863, 67.54
189.940, 64.39
190.063, 64.58
190.140, 68.56
190.263, 66.18
190.340, 67.85
190.463, 64.65
190.540, 68.63
190.663, 61.65
190.740, 69.56
190.863, 61.96
190.940, 64.96
191.063, 58.73
191.140, 72.11
191.263, 61.60
191.340, 67.61
191.463, 67.03
191.540, 71.07
191.663, 61.79
191.740, 65.66
191.863, 63.13
191.940, 72.83
192.063, 56.97
192.140, 72.44
192.263, 69.35
192.340, 60.79
192.463, 65.09
192.540, 60.06
192.663, 69.75
192.740, 60.34
192.863, 66.21
192.940, 69.27
193.063, 62.29
193.140, 64.36
193.263, 63.27
193.340, 67.25
193.463, 67.06
193.540, 63.27
193.663, 63.86
193.740, 66.60
193.863, 62.86
193.940, 64.72
194.063, 58.98
194.140, 72.28
194.263, 66.70
194.340, 65.11
194.463, 64.53
194.540, 69.12
194.663, 62.85
194.740, 59.33
194.863, 63.32
194.940, 67.12
195.063, 61.03
195.140, 65.20
195.263, 63.22
195.340, 65.18
195.463, 62.92
195.540, 66.83
195.663, 60.47
195.740, 60.84
195.863, 64.30
195.940, 64.91
196.063, 59.63
196.140, 69.47
196.263, 66.99
196.340, 67.75
196.463, 64.29
196.540, 61.77
196.663, 63.30
196.740, 64.95
196.863, 65.72
196.940, 62.93
197.063, 64.50
197.140, 61.39
197.263, 63.86
197.340, 65.67
197.463, 66.26
197.540, 65.09
197.663, 64.68
197.740, 64.46
197.863, 67.24
197.940, 65.89
198.063, 68.71
198.140, 62.72
198.263, 59.73
198.340, 66.14
198.463, 61.37
198.540, 62.16
198.663, 62.73
198.740, 57.69
198.863, 66.20
198.940, 59.01
199.063, 61.70
199.140, 61.76
199.263, 57.04
199.340, 65.95
199.463, 57.95
199.540, 64.81
199.663, 60.80
199.740, 62.97
199.863, 64.01
199.940, 62.70
200.063, 60.81
200.140, 59.98
200.263, 59.84
200.340, 63.63
200.463, 57.03
200.540, 61.73
200.663, 67.19
200.740, 55.70
200.863, 65.50
200.940, 68.53
201.063, 63.88
201.140, 63.14
201.263, 61.56
201.340, 67.07
201.463, 61.18
201.540, 62.14
201.663, 62.90
201.740, 65.04
201.863, 68.13
201.940, 63.22
202.063, 62.09
202.140, 63.38
202.263, 65.02
202.340, 60.77
202.463, 62.08
202.540, 64.61
202.663, 62.93
202.740, 57.31
202.863, 60.84
202.940, 63.45
203.063, 68.49
203.140, 55.77
203.263, 61.49
203.340, 57.09
203.463, 59.39
203.540, 60.85
203.663, 66.68
203.740, 58.54
203.863, 65.14
203.940, 53.39
204.063, 58.29
204.140, 61.19
204.263, 56.58
204.340, 61.51
204.463, 61.17
204.540, 68.10
204.663, 61.99
204.740, 61.44
204.863, 58.97
204.940, 64.41
205.063, 62.99
205.140, 62.57
205.263, 63.16
205.340, 58.78
205.463, 62.80
205.540, 57.78
205.663, 59.47
205.740, 65.29
205.863, 65.09
205.940, 62.04
206.063, 56.40
206.140, 57.81
206.263, 64.94
206.340, 62.76
206.463, 62.65
206.540, 67.20
206.663, 68.12
206.740, 66.71
206.863, 62.11
206.940, 61.64
207.063, 66.03
207.140, 61.11
207.263, 57.33
207.340, 55.25
207.463, 61.83
207.540, 62.21
207.663, 61.61
207.740, 61.91
207.863, 60.95
207.940, 66.35
208.063, 62.13
208.140, 59.82
208.263, 65.69
208.340, 62.68
208.463, 58.18
208.540, 62.74
208.663, 64.49
208.740, 66.74
208.863, 58.02
208.940, 62.80
209.063, 61.41
209.140, 64.25
209.263, 61.95
209.340, 68.34
209.463, 59.17
209.540, 58.90
209.663, 59.67
209.740, 61.51
209.863, 63.51
209.940, 62.13
210.063, 64.71
210.140, 61.78
210.263, 62.62
210.340, 61.00
210.463, 57.74
210.540, 62.17
210.663, 60.39
210.740, 58.87
210.863, 59.64
210.940, 68.12
211.063, 58.66
211.140, 61.67
211.263, 63.88
211.340, 64.85
211.463, 63.92
211.540, 55.60
211.663, 57.28
211.740, 57.28
211.863, 58.53
211.940, 57.47
212.063, 64.45
212.140, 61.23
212.263, 63.68
212.340, 59.84
212.463, 60.62
212.540, 61.11
212.663, 59.50
212.740, 65.82
212.863, 59.20
212.940, 62.60
213.063, 61.49
213.140, 60.21
213.263, 57.59
213.340, 56.21
213.463, 62.91
213.540, 62.66
213.663, 59.45
213.740, 61.38
213.863, 66.74
213.940, 68.06
214.063, 66.60
214.140, 60.45
214.263, 61.60
214.340, 60.93
214.463, 64.01
214.540, 59.36
214.663, 63.91
214.740, 63.84
214.863, 61.40
214.940, 62.49
215.063, 60.68
215.140, 60.80
215.263, 62.37
215.340, 60.99
215.463, 62.45
215.540, 62.49
215.663, 58.81
215.740, 62.11
215.863, 62.18
215.940, 61.03
216.063, 58.79
216.140, 60.27
216.263, 60.31
216.340, 64.97
216.463, 59.39
216.540, 62.11
216.663, 63.52
216.740, 64.26
216.863, 64.69
216.940, 63.31
217.063, 63.89
217.140, 56.15
217.263, 58.33
217.340, 65.01
217.463, 63.00
217.540, 62.52
217.663, 58.31
217.740, 62.41
217.863, 59.70
217.940, 60.10
218.063, 61.70
218.140, 62.66
218.263, 65.43
218.340, 62.58
218.463, 63.07
218.540, 65.51
218.663, 59.51
218.740, 65.15
218.863, 64.71
218.940, 55.88
219.063, 62.60
219.140, 63.05
219.263, 64.99
219.340, 64.05
219.463, 63.33
219.540, 58.12
219.663, 63.95
219.740, 59.01
219.863, 64.25
219.940, 62.37
220.063, 63.62
220.140, 58.33
220.263, 60.76
220.340, 60.72
220.463, 62.24
220.540, 69.75
220.663, 66.15
220.740, 59.97
220.863, 63.32
220.940, 65.63
221.063, 63.28
221.140, 57.73
221.263, 58.40
221.340, 59.70
221.463, 58.54
221.540, 57.02
221.663, 61.88
221.740, 62.75
221.863, 65.60
221.940, 58.10
222.063, 63.71
222.140, 64.70
222.263, 64.96
222.340, 68.28
222.463, 60.82
222.540, 65.80
222.663, 60.47
222.740, 65.69
222.863, 62.57
222.940, 65.35
223.063, 57.52
223.140, 61.12
223.263, 61.77
223.340, 65.99
223.463, 66.77
223.540, 58.04
223.663, 62.27
223.740, 59.54
223.863, 60.68
223.940, 63.71
224.063, 64.61
224.140, 66.00
224.263, 60.30
224.340, 68.00
224.463, 60.37
224.540, 59.40
224.663, 61.03
224.740, 60.71
224.863, 66.34
224.940, 64.29
225.063, 65.17
225.140, 62.55
225.263, 60.21
225.340, 63.46
225.463, 55.16
225.540, 57.80
225.663, 61.24
225.740, 62.84
225.863, 60.66
225.940, 62.17
226.063, 62.76
226.140, 61.80
226.263, 67.47
226.340, 68.17
226.463, 64.96
226.540, 66.58
226.663, 67.72
226.740, 65.46
226.863, 64.41
226.940, 63.20
227.063, 69.46
227.140, 61.26
227.263, 60.58
227.340, 59.99
227.463, 63.83
227.540, 60.13
227.663, 65.85
227.740, 59.47
227.863, 65.98
227.940, 67.85
228.063, 66.05
228.140, 58.45
228.263, 67.12
228.340, 65.10
228.463, 60.91
228.540, 63.81
228.663, 65.38
228.740, 64.61
228.863, 70.73
228.940, 64.53
229.063, 67.46
229.140, 60.43
229.263, 68.12
229.340, 60.13
229.463, 58.71
229.540, 61.68
229.663, 66.17
229.740, 58.70
229.863, 63.93
229.940, 60.41
230.063, 61.17
230.140, 64.25
230.263, 67.23
230.340, 66.03
230.463, 62.89
230.540, 58.25
230.663, 62.07
230.740, 67.79
230.863, 68.92
230.940, 58.39
231.063, 64.68
231.140, 62.70
231.263, 60.96
231.340, 62.22
231.463, 63.06
231.540, 66.85
231.663, 64.84
231.740, 61.44
231.863, 67.87
231.940, 60.41
232.063, 64.01
232.140, 60.02
232.263, 66.77
232.340, 58.40
232.463, 62.58
232.540, 65.55
232.663, 64.17
232.740, 58.06
232.863, 59.99
232.940, 63.83
233.063, 69.50
233.140, 62.58
233.263, 57.08
233.340, 65.33
233.463, 59.68
233.540, 63.63
233.663, 60.78
233.740, 61.72
233.863, 59.29
233.940, 64.59
234.063, 65.37
234.140, 60.32
234.263, 66.14
234.340, 65.22
234.463, 63.05
234.540, 62.22
234.663, 59.62
234.740, 64.65
234.863, 60.49
234.940, 63.58
235.063, 62.66
235.140, 62.82
235.263, 61.19
235.340, 60.32
235.463, 57.66
235.540, 60.94
235.663, 65.29
235.740, 61.45
235.863, 65.18
235.940, 64.42
236.063, 62.01
236.140, 66.10
236.263, 61.02
236.340, 65.62
236.463, 65.88
236.540, 60.63
236.663, 62.08
236.740, 66.22
236.863, 60.85
236.940, 59.07
237.063, 62.06
237.140, 58.69
237.263, 63.39
237.340, 60.67
237.463, 62.00
237.540, 63.87
237.663, 62.93
237.740, 67.16
237.863, 61.03
237.940, 63.86
238.063, 59.98
238.140, 59.13
238.263, 66.28
238.340, 63.23
238.463, 63.23
238.540, 59.36
238.663, 65.58
238.740, 64.13
238.863, 62.24
238.940, 70.61
239.063, 67.94
239.140, 62.44
239.263, 63.25
239.340, 65.08
239.463, 61.86
239.540, 65.45
239.663, 61.27
239.740, 70.26
239.863, 61.21
239.940, 68.01
240.063, 66.48
240.140, 66.04
240.263, 56.62
240.340, 63.24
240.463, 62.86
240.540, 65.00
240.663, 64.41
240.740, 54.72
240.863, 61.19
240.940, 63.48
241.063, 63.94
241.140, 65.28
241.263, 57.91
241.340, 65.16
241.463, 57.34
241.540, 59.88
241.663, 67.24
241.740, 67.86
241.863, 68.19
241.940, 67.27
242.063, 66.83
242.140, 67.91
242.263, 64.15
242.340, 59.21
242.463, 62.39
242.540, 72.24
242.663, 62.22
242.740, 63.90
242.863, 61.34
242.940, 68.47
243.063, 64.62
243.140, 66.65
243.263, 61.98
243.340, 57.88
243.463, 60.65
243.540, 65.08
243.663, 64.47
243.740, 68.39
243.863, 64.21
243.940, 62.59
244.063, 58.05
244.140, 65.99
244.263, 62.88
244.340, 60.23
244.463, 57.30
244.540, 61.92
244.663, 62.86
244.740, 63.40
244.863, 66.00
244.940, 59.75
245.063, 61.71
245.140, 62.13
245.263, 65.80
245.340, 63.29
245.463, 62.35
245.540, 60.51
245.663, 62.92
245.740, 65.60
245.863, 61.91
245.940, 64.12
246.063, 64.55
246.140, 61.98
246.263, 58.89
246.340, 62.96
246.463, 64.39
246.540, 61.98
246.663, 61.40
246.740, 65.42
246.863, 65.34
246.940, 64.35
247.063, 61.70
247.140, 62.07
247.263, 60.66
247.340, 69.21
247.463, 62.85
247.540, 64.32
247.663, 63.80
247.740, 65.45
247.863, 58.54
247.940, 61.96
248.063, 59.82
248.140, 65.32
248.263, 63.12
248.340, 60.75
248.463, 63.16
248.540, 62.23
248.663, 57.34
248.740, 60.20
248.863, 63.04
248.940, 59.91
249.063, 67.24
249.140, 59.97
249.263, 66.61
249.340, 61.34
249.463, 59.13
249.540, 60.61
249.663, 61.61
249.740, 66.54
249.863, 61.33
249.940, 60.08
250.063, 65.25
250.140, 60.56
250.263, 66.27
250.340, 60.93
250.463, 57.17
250.540, 60.38
250.663, 61.92
250.740, 62.50
250.863, 63.68
250.940, 60.18
251.063, 64.56
251.140, 61.02
251.263, 63.89
251.340, 62.50
251.463, 59.98
251.540, 60.94
251.663, 61.40
251.740, 64.36
251.863, 61.58
251.940, 67.89
252.063, 64.30
252.140, 68.88
252.263, 59.86
252.340, 59.83
252.463, 66.20
252.540, 66.77
252.663, 66.24
252.740, 62.92
252.863, 62.91
252.940, 68.23
253.063, 65.82
253.140, 67.42
253.263, 58.50
253.340, 57.34
253.463, 62.16
253.540, 66.35
253.663, 63.88
253.740, 63.14
253.863, 59.40
253.940, 66.74
254.063, 61.22
254.140, 68.11
254.263, 64.69
254.340, 69.99
254.463, 64.72
254.540, 63.46
254.663, 64.75
254.740, 68.85
254.863, 59.00
254.940, 61.06
255.063, 63.49
255.140, 57.82
255.263, 65.73
255.340, 60.54
255.463, 64.60
255.540, 64.73
255.663, 63.37
255.740, 59.19
255.863, 65.92
255.940, 61.73
256.063, 61.35
256.140, 58.99
256.263, 62.21
256.340, 68.69
256.463, 67.13
256.540, 68.76
256.663, 60.92
256.740, 58.57
256.863, 68.18
256.940, 66.28
257.063, 69.03
257.140, 68.57
257.263, 63.71
257.340, 60.75
257.463, 65.04
257.540, 61.18
257.663, 67.21
257.740, 66.96
257.863, 67.83
257.940, 58.37
258.063, 67.13
258.140, 60.11
258.263, 63.26
258.340, 67.15
258.463, 63.31
258.540, 61.77
258.663, 62.51
258.740, 65.55
258.863, 65.56
258.940, 71.39
259.063, 62.47
259.140, 66.31
259.263, 63.15
259.340, 61.05
259.463, 60.81
259.540, 59.41
259.663, 61.09
259.740, 67.85
259.863, 66.64
259.940, 64.79
260.063, 60.81
260.140, 66.69
260.263, 69.57
260.340, 63.69
260.463, 60.89
260.540, 70.78
260.663, 63.23
260.740, 64.24
260.863, 65.35
260.940, 62.66
261.063, 73.31
261.140, 64.32
261.263, 67.00
261.340, 68.12
261.463, 66.41
261.540, 63.28
261.663, 63.65
261.740, 65.40
261.863, 64.89
261.940, 68.77
262.063, 61.57
262.140, 60.76
262.263, 65.78
262.340, 66.29
262.463, 69.55
262.540, 64.06
262.663, 64.82
262.740, 61.18
262.863, 59.88
262.940, 62.04
263.063, 66.81
263.140, 60.78
263.263, 63.24
263.340, 60.53
263.463, 62.95
263.540, 64.28
263.663, 71.62
263.740, 67.39
263.863, 68.31
263.940, 59.95
264.063, 61.86
264.140, 63.88
264.263, 66.74
264.340, 64.18
264.463, 67.66
264.540, 62.23
264.663, 61.49
264.740, 62.01
264.863, 64.79
264.940, 65.93
265.063, 67.47
265.140, 64.92
265.263, 58.59
265.340, 65.05
265.463, 63.00
265.540, 63.27
265.663, 68.17
265.740, 61.34
265.863, 60.53
265.940, 66.66
266.063, 69.42
266.140, 64.70
266.263, 67.53
266.340, 63.19
266.463, 65.23
266.540, 65.60
266.663, 65.31
266.740, 68.61
266.863, 64.89
266.940, 67.25
267.063, 64.99
267.140, 67.48
267.263, 59.84
267.340, 68.01
267.463, 67.41
267.540, 62.71
267.663, 66.16
267.740, 60.57
267.863, 63.26
267.940, 68.54
268.063, 66.64
268.140, 68.18
268.263, 62.13
268.340, 68.31
268.463, 66.45
268.540, 61.69
268.663, 65.32
268.740, 64.10
268.863, 62.33
268.940, 65.86
269.063, 67.34
269.140, 66.45
269.263, 65.63
269.340, 63.05
269.463, 66.42
269.540, 68.96
269.663, 68.54
269.740, 64.64
269.863, 62.71
269.940, 66.59
270.063, 63.34
270.140, 67.01
270.263, 61.48
270.340, 61.20
270.463, 65.30
270.540, 67.94
270.663, 62.06
270.740, 62.88
270.863, 62.67
270.940, 68.57
271.063, 63.70
271.140, 63.63
271.263, 60.53
271.340, 68.99
271.463, 66.22
271.540, 64.31
271.663, 67.98
271.740, 63.06
271.863, 63.61
271.940, 70.06
272.063, 70.93
272.140, 66.03
272.263, 66.38
272.340, 65.38
272.463, 69.72
272.540, 60.88
272.663, 70.67
272.740, 62.53
272.863, 66.52
272.940, 65.82
273.063, 64.61
273.140, 75.95
273.263, 72.51
273.340, 66.53
273.463, 65.77
273.540, 68.06
273.663, 69.81
273.740, 64.37
273.863, 72.32
273.940, 64.26
274.063, 68.05
274.140, 65.91
274.263, 60.48
274.340, 71.94
274.463, 69.90
274.540, 64.83
274.663, 66.63
274.740, 63.15
274.863, 63.01
274.940, 70.64
275.063, 61.80
275.140, 77.42
275.263, 65.21
275.340, 71.49
275.463, 65.13
275.540, 69.06
275.663, 65.52
275.740, 69.43
275.863, 65.79
275.940, 62.67
276.063, 62.59
276.140, 65.40
276.263, 63.43
276.340, 66.83
276.463, 69.84
276.540, 67.85
276.663, 65.36
276.740, 66.97
276.863, 67.29
276.940, 61.07
277.063, 66.00
277.140, 64.59
277.263, 67.59
277.340, 67.86
277.463, 64.93
277.540, 62.18
277.663, 64.72
277.740, 63.89
277.863, 62.59
277.940, 62.67
278.063, 69.92
