time (sec), voltage (V)
56.351, -0.22
56.353, -0.76
56.457, 0.76
56.546, 0.85
56.552, -0.24
56.552, -0.33
56.554, -0.73
56.555, -1.12
56.657, 0.78
56.747, 0.71
56.751, -0.22
56.752, -0.60
56.753, -0.89
56.755, -1.06
56.857, 0.73
56.947, 0.66
56.952, -0.43
56.954, -0.96
57.047, -1.21
57.047, -1.20
57.057, 0.72
57.147, 0.59
57.151, -0.20
57.152, -0.45
57.257, 0.71
57.347, 0.58
57.457, 0.74
57.547, 0.67
57.551, -0.20
57.553, -0.86
57.652, -0.27
57.653, -0.11
57.657, 0.75
57.747, 0.62
57.754, -0.84
57.755, -1.11
57.850, -0.49
57.851, -0.34
57.857, 0.72
57.946, 0.76
57.951, -0.21
57.952, -0.43
57.953, -0.75
57.956, -1.14
58.050, -0.60
58.052, -0.30
58.057, 0.76
58.146, 0.76
58.250, -0.57
58.252, -0.19
58.257, 0.72
58.347, 0.58
58.352, -0.22
58.354, -0.81
58.355, -1.00
58.355, -1.05
58.457, 0.78
58.547, 0.72
58.551, -0.21
58.552, -0.50
58.553, -0.81
58.555, -1.09
58.657, 0.69
58.747, 0.65
58.857, 0.70
58.947, 0.60
58.951, -0.19
58.952, -0.41
58.955, -1.06
58.956, -1.13
59.052, -0.31
59.053, -0.11
59.057, 0.70
59.147, 0.60
59.250, -0.64
59.252, -0.25
59.257, 0.72
59.347, 0.75
59.457, 0.70
59.547, 0.69
59.553, -0.78
59.555, -1.05
59.650, -0.50
59.652, -0.30
59.657, 0.76
59.746, 0.76
59.751, -0.23
59.754, -0.91
59.857, 0.76
59.947, 0.74
59.951, -0.18
59.952, -0.41
59.954, -0.84
59.954, -0.99
60.057, 0.68
60.147, 0.71
60.151, -0.20
60.152, -0.35
60.251, -0.45
60.251, -0.40
60.257, 0.71
60.347, 0.66
60.352, -0.35
60.356, -1.10
60.450, -0.53
60.452, -0.29
60.457, 0.70
60.547, 0.65
60.650, -0.55
60.652, -0.27
60.656, 0.62
60.747, 0.73
60.751, -0.20
60.752, -0.38
60.755, -0.93
60.756, -1.08
60.856, 0.66
60.947, 0.66
60.951, -0.18
60.952, -0.38
61.049, -0.74
61.050, -0.60
61.057, 0.70
61.147, 0.68
61.256, 0.67
61.347, 0.71
61.351, -0.20
61.354, -1.03
61.450, -0.60
61.452, -0.26
61.457, 0.69
61.547, 0.73
61.554, -0.94
61.556, -1.12
61.650, -0.49
61.653, -0.13
61.657, 0.71
61.747, 0.67
61.751, -0.19
61.752, -0.44
61.857, 0.75
61.947, 0.74
61.951, -0.19
61.954, -1.01
62.050, -0.53
62.052, -0.32
62.057, 0.70
62.147, 0.69
62.250, -0.58
62.252, -0.23
62.257, 0.70
62.347, 0.68
62.352, -0.22
62.352, -0.34
62.354, -0.94
62.356, -1.13
62.450, -0.61
62.452, -0.33
62.456, 0.65
62.547, 0.69
62.552, -0.43
62.554, -0.81
62.555, -1.03
62.555, -1.08
62.650, -0.54
62.652, -0.14
62.656, 0.66
62.747, 0.67
62.852, -0.27
62.852, -0.26
62.857, 0.78
62.947, 0.64
62.951, -0.22
62.953, -0.74
62.953, -0.87
62.956, -1.09
63.057, 0.77
63.147, 0.69
63.257, 0.73
63.347, 0.64
63.354, -0.86
63.354, -1.07
63.449, -0.79
63.450, -0.66
63.452, -0.31
63.453, -0.12
63.457, 0.68
63.547, 0.68
63.553, -0.44
63.553, -0.57
63.650, -0.55
63.652, -0.26
63.657, 0.69
63.747, 0.70
63.751, -0.20
63.752, -0.46
63.857, 0.78
63.947, 0.71
64.057, 0.71
64.147, 0.75
64.152, -0.37
64.154, -0.77
64.257, 0.69
64.347, 0.65
64.353, -0.47
64.355, -1.00
64.450, -0.57
64.452, -0.32
64.457, 0.70
64.547, 0.70
64.554, -0.84
64.556, -1.11
64.650, -0.63
64.652, -0.33
64.656, 0.66
64.747, 0.63
64.751, -0.17
64.756, -1.15
64.857, 0.70
64.947, 0.67
65.050, -0.55
65.052, -0.17
65.057, 0.75
65.147, 0.63
65.250, -0.63
65.252, -0.23
65.257, 0.69
65.347, 0.70
65.353, -0.60
65.356, -1.15
65.452, -0.29
65.453, -0.12
65.457, 0.69
65.547, 0.70
65.553, -0.53
65.553, -0.54
65.555, -1.05
65.556, -1.14
65.651, -0.53
65.653, -0.14
65.657, 0.68
65.747, 0.70
65.752, -0.44
65.754, -0.69
65.857, 0.73
65.947, 0.65
65.952, -0.44
65.954, -0.75
66.057, 0.72
66.147, 0.72
66.151, -0.18
66.153, -0.43
66.155, -0.97
66.156, -1.12
66.250, -0.61
66.252, -0.31
66.256, 0.66
66.347, 0.66
66.352, -0.47
66.354, -1.04
66.450, -0.53
66.452, -0.18
66.456, 0.66
66.547, 0.71
66.651, -0.60
66.652, -0.39
66.656, 0.66
66.747, 0.62
66.751, -0.21
66.752, -0.46
66.849, -0.82
66.851, -0.44
66.857, 0.71
66.947, 0.65
67.057, 0.70
67.147, 0.67
67.153, -0.79
67.155, -1.07
67.257, 0.73
67.347, 0.67
67.352, -0.47
67.354, -1.05
67.451, -0.56
67.451, -0.40
67.457, 0.68
67.547, 0.70
67.551, -0.19
67.552, -0.40
67.650, -0.50
67.652, -0.14
67.657, 0.67
67.747, 0.62
67.751, -0.19
67.752, -0.39
67.754, -0.96
67.754, -1.08
67.857, 0.67
67.947, 0.73
68.050, -0.55
68.052, -0.26
68.057, 0.71
68.147, 0.73
68.152, -0.47
68.154, -0.86
68.155, -0.95
68.156, -1.08
68.257, 0.72
68.347, 0.63
68.352, -0.49
68.354, -0.89
68.457, 0.69
68.547, 0.68
68.552, -0.32
68.554, -1.10
68.650, -0.66
68.652, -0.29
68.657, 0.69
68.747, 0.72
68.751, -0.21
68.752, -0.50
68.852, -0.25
68.852, -0.12
68.857, 0.67
68.947, 0.68
68.952, -0.41
68.955, -1.09
69.052, -0.32
69.053, -0.12
69.056, 0.61
69.147, 0.60
69.152, -0.46
69.154, -0.82
69.250, -0.56
69.252, -0.26
69.256, 0.67
69.347, 0.67
69.452, -0.28
69.453, -0.11
69.457, 0.68
69.547, 0.64
69.551, -0.20
69.554, -0.75
69.657, 0.70
69.747, 0.71
69.754, -0.89
69.755, -1.08
69.850, -0.56
69.852, -0.31
69.856, 0.64
69.947, 0.71
69.952, -0.41
69.954, -0.78
69.955, -0.96
69.956, -1.12
70.051, -0.62
70.051, -0.48
70.056, 0.63
70.147, 0.61
70.152, -0.33
70.155, -1.04
70.250, -0.51
70.252, -0.17
70.257, 0.67
70.347, 0.72
70.352, -0.49
70.355, -1.11
70.457, 0.67
70.547, 0.65
70.555, -0.99
70.556, -1.11
70.650, -0.62
70.652, -0.34
70.656, 0.66
70.747, 0.66
70.752, -0.31
70.756, -1.11
70.856, 0.64
70.947, 0.62
70.952, -0.20
70.952, -0.32
70.954, -0.97
70.954, -1.05
71.051, -0.51
71.051, -0.48
71.056, 0.65
71.147, 0.64
71.154, -0.85
71.156, -1.10
71.256, 0.67
71.347, 0.61
71.352, -0.42
71.356, -1.09
71.452, -0.30
71.453, -0.09
71.456, 0.67
71.547, 0.59
71.551, -0.23
71.554, -0.76
71.650, -0.55
71.652, -0.22
71.656, 0.61
71.747, 0.68
71.752, -0.49
71.756, -1.08
71.856, 0.65
71.947, 0.67
71.952, -0.45
71.953, -0.73
71.955, -0.98
71.956, -1.12
72.050, -0.58
72.053, -0.06
72.056, 0.65
72.147, 0.60
72.155, -0.98
72.155, -1.05
72.256, 0.63
72.347, 0.61
72.352, -0.42
72.354, -0.64
72.456, 0.64
72.547, 0.68
72.552, -0.44
72.554, -1.02
72.652, -0.35
72.653, -0.14
72.657, 0.68
72.747, 0.68
72.852, -0.32
72.853, -0.12
72.856, 0.65
72.947, 0.68
72.951, -0.18
72.953, -0.43
72.954, -0.74
72.955, -1.05
73.052, -0.33
73.053, -0.08
73.056, 0.66
73.147, 0.61
73.153, -0.65
73.156, -1.11
73.252, -0.42
73.253, -0.07
73.257, 0.67
73.347, 0.62
73.352, -0.30
73.352, -0.43
73.451, -0.39
73.453, -0.12
73.456, 0.62
73.547, 0.60
73.656, 0.64
73.747, 0.67
73.754, -0.83
73.754, -1.08
73.851, -0.48
73.851, -0.46
73.856, 0.66
73.947, 0.69
74.050, -0.59
74.053, -0.13
74.056, 0.64
74.147, 0.67
74.152, -0.43
74.155, -1.04
74.250, -0.53
74.252, -0.33
74.256, 0.62
74.347, 0.68
74.456, 0.57
74.547, 0.67
74.656, 0.63
74.747, 0.62
74.752, -0.28
74.755, -1.02
74.857, 0.70
74.947, 0.59
74.954, -0.96
74.956, -1.07
75.051, -0.41
75.053, -0.13
75.056, 0.66
75.147, 0.61
75.256, 0.65
75.347, 0.59
75.355, -0.94
75.356, -1.08
75.452, -0.36
75.453, -0.14
75.456, 0.61
75.547, 0.63
75.551, -0.18
75.554, -0.65
75.656, 0.64
75.747, 0.67
75.754, -0.89
75.756, -1.08
75.850, -0.60
75.852, -0.25
75.856, 0.57
75.947, 0.67
75.953, -0.43
75.953, -0.58
75.955, -0.97
75.956, -1.10
76.056, 0.60
76.147, 0.67
76.152, -0.23
76.156, -1.10
76.252, -0.36
76.253, -0.11
76.256, 0.66
76.347, 0.58
76.351, -0.22
76.352, -0.43
76.354, -0.63
76.354, -0.85
76.452, -0.38
76.452, -0.16
76.457, 0.67
76.547, 0.62
76.552, -0.36
76.556, -1.10
76.656, 0.63
76.747, 0.68
76.751, -0.25
76.752, -0.46
76.856, 0.61
76.947, 0.66
76.953, -0.77
76.956, -1.11
77.052, -0.30
77.052, -0.20
77.057, 0.71
77.147, 0.58
77.151, -0.25
77.156, -1.10
77.256, 0.66
77.347, 0.63
77.353, -0.52
77.355, -0.98
77.456, 0.63
77.547, 0.67
77.552, -0.23
77.554, -1.05
77.656, 0.62
77.747, 0.68
77.752, -0.47
77.754, -0.75
77.856, 0.64
77.948, 0.54
77.954, -0.81
77.956, -1.09
78.050, -0.57
78.052, -0.23
78.056, 0.63
78.147, 0.61
78.151, -0.18
78.154, -0.88
78.256, 0.65
78.347, 0.60
78.352, -0.47
78.356, -1.12
78.456, 0.56
78.547, 0.65
78.650, -0.61
78.652, -0.31
78.656, 0.62
78.747, 0.58
78.751, -0.19
78.752, -0.35
78.753, -0.70
78.754, -1.01
78.856, 0.61
78.947, 0.65
78.953, -0.60
78.956, -1.18
79.051, -0.45
79.052, -0.15
79.056, 0.63
79.147, 0.63
79.152, -0.38
79.153, -0.72
79.252, -0.33
79.252, -0.22
79.256, 0.64
79.347, 0.63
79.351, -0.18
79.354, -0.89
79.456, 0.63
79.547, 0.67
79.656, 0.67
79.747, 0.60
79.752, -0.26
79.752, -0.34
79.856, 0.63
79.947, 0.59
79.952, -0.37
79.953, -0.58
79.955, -0.95
79.955, -1.00
80.052, -0.26
80.052, -0.22
80.056, 0.64
80.147, 0.58
80.151, -0.22
80.156, -1.13
80.250, -0.63
80.252, -0.33
80.256, 0.63
80.347, 0.56
80.354, -0.76
80.356, -1.14
80.450, -0.54
80.452, -0.34
80.456, 0.60
80.547, 0.59
80.552, -0.40
80.554, -0.64
80.656, 0.64
80.747, 0.68
80.752, -0.39
80.755, -1.06
80.856, 0.63
80.947, 0.59
80.951, -0.18
80.952, -0.39
81.056, 0.56
81.147, 0.58
81.152, -0.36
81.153, -0.59
81.155, -0.89
81.156, -1.13
81.256, 0.61
81.347, 0.56
81.355, -0.93
81.356, -1.07
81.456, 0.62
81.547, 0.61
81.555, -1.03
81.555, -1.14
81.656, 0.52
81.747, 0.65
81.751, -0.22
81.755, -1.18
81.850, -0.60
81.852, -0.33
81.856, 0.52
81.947, 0.57
81.952, -0.44
81.954, -0.83
82.052, -0.29
82.052, -0.14
82.056, 0.63
82.147, 0.60
82.154, -0.77
82.156, -1.15
82.250, -0.53
82.252, -0.31
82.256, 0.50
82.347, 0.59
82.352, -0.41
82.353, -0.62
82.355, -0.95
82.356, -1.09
82.451, -0.51
82.451, -0.43
82.456, 0.58
82.547, 0.58
82.552, -0.34
82.554, -0.70
82.656, 0.53
82.748, 0.55
82.751, -0.22
82.752, -0.47
82.852, -0.35
82.852, -0.20
82.856, 0.62
82.947, 0.61
82.955, -0.98
82.955, -1.04
83.052, -0.34
83.053, -0.12
83.056, 0.63
83.148, 0.55
83.152, -0.35
83.153, -0.66
83.256, 0.66
83.347, 0.63
83.352, -0.26
83.352, -0.42
83.450, -0.61
83.452, -0.30
83.456, 0.56
83.548, 0.52
83.553, -0.78
83.556, -1.16
83.656, 0.48
83.748, 0.53
83.751, -0.28
83.752, -0.46
83.856, 0.51
83.948, 0.56
84.052, -0.25
84.053, -0.11
84.056, 0.62
84.147, 0.57
84.152, -0.41
84.154, -0.84
84.256, 0.52
84.347, 0.57
84.351, -0.23
84.352, -0.46
84.456, 0.52
84.547, 0.57
84.552, -0.41
84.553, -0.63
84.651, -0.56
84.652, -0.14
84.656, 0.53
84.747, 0.67
84.752, -0.34
84.756, -1.09
84.852, -0.36
84.852, -0.14
84.856, 0.51
84.947, 0.66
84.954, -0.95
84.955, -1.03
85.051, -0.53
85.051, -0.40
85.056, 0.62
85.147, 0.61
85.151, -0.18
85.152, -0.37
85.255, 0.47
85.348, 0.55
85.351, -0.18
85.353, -0.80
85.355, -1.02
85.355, -1.04
85.452, -0.26
85.452, -0.16
85.456, 0.61
85.547, 0.66
85.553, -0.59
85.554, -0.92
85.651, -0.53
85.652, -0.31
85.656, 0.52
85.747, 0.57
85.751, -0.22
85.754, -0.75
85.755, -0.96
85.756, -1.18
85.856, 0.59
85.948, 0.51
85.951, -0.20
85.953, -0.58
86.056, 0.50
86.147, 0.57
86.252, -0.32
86.253, -0.11
86.256, 0.62
86.348, 0.52
86.351, -0.19
86.352, -0.40
86.355, -0.91
86.356, -1.10
86.451, -0.55
86.451, -0.42
86.456, 0.51
86.547, 0.56
86.650, -0.62
86.653, -0.14
86.656, 0.51
86.748, 0.55
86.752, -0.32
86.754, -0.74
86.754, -0.93
86.755, -1.07
86.850, -0.61
86.853, -0.14
86.856, 0.56
86.948, 0.55
86.952, -0.23
86.952, -0.42
86.955, -0.94
86.956, -1.08
87.056, 0.49
87.147, 0.60
87.250, -0.58
87.252, -0.31
87.256, 0.57
87.348, 0.52
87.353, -0.73
87.355, -1.01
87.452, -0.26
87.452, -0.14
87.456, 0.60
87.547, 0.58
87.554, -0.77
87.555, -1.10
87.652, -0.22
87.652, -0.22
87.656, 0.60
87.748, 0.54
87.755, -0.97
87.755, -1.07
87.856, 0.57
87.948, 0.53
87.951, -0.22
87.953, -0.73
87.955, -0.98
87.955, -1.07
88.050, -0.65
88.052, -0.24
88.056, 0.56
88.148, 0.53
88.155, -0.97
88.155, -1.08
88.256, 0.50
88.348, 0.52
88.351, -0.18
88.352, -0.38
88.355, -0.95
88.356, -1.11
88.456, 0.62
88.547, 0.66
88.551, -0.19
88.556, -1.06
88.650, -0.57
88.652, -0.28
88.656, 0.55
88.748, 0.49
88.755, -0.97
88.756, -1.11
88.850, -0.57
88.852, -0.31
88.856, 0.62
88.948, 0.54
88.951, -0.20
88.953, -0.63
88.954, -0.87
88.956, -1.10
89.050, -0.59
89.051, -0.36
89.056, 0.59
89.147, 0.58
89.250, -0.53
89.252, -0.31
89.256, 0.57
89.348, 0.54
89.352, -0.35
89.353, -0.72
89.456, 0.54
89.548, 0.54
89.553, -0.43
89.553, -0.64
89.555, -1.01
89.556, -1.13
89.656, 0.59
89.748, 0.55
89.751, -0.18
89.753, -0.56
89.755, -1.02
89.755, -1.07
89.856, 0.58
89.948, 0.55
89.953, -0.86
89.955, -1.01
90.056, 0.60
90.147, 0.58
90.153, -0.70
90.156, -1.14
90.256, 0.60
90.347, 0.59
90.355, -0.97
90.355, -1.09
90.449, -0.78
90.451, -0.47
90.451, -0.44
90.452, -0.21
90.456, 0.53
90.547, 0.59
90.656, 0.62
90.748, 0.55
90.752, -0.44
90.753, -0.61
90.856, 0.60
90.947, 0.57
90.952, -0.23
90.955, -1.06
91.049, -0.73
91.051, -0.59
91.056, 0.57
91.147, 0.56
91.151, -0.18
91.154, -0.88
91.256, 0.56
91.347, 0.58
91.351, -0.21
91.352, -0.35
91.450, -0.65
91.452, -0.27
91.456, 0.60
91.547, 0.56
91.552, -0.39
91.554, -0.92
91.554, -0.97
91.555, -1.04
91.651, -0.53
91.652, -0.21
91.656, 0.55
91.748, 0.46
91.752, -0.44
91.754, -0.95
91.754, -1.03
91.756, -1.12
91.856, 0.58
91.948, 0.51
91.952, -0.22
91.952, -0.40
91.955, -1.07
91.955, -1.12
92.050, -0.65
92.053, -0.13
92.056, 0.64
92.148, 0.56
92.151, -0.20
92.153, -0.74
92.256, 0.57
92.348, 0.55
92.353, -0.43
92.353, -0.58
92.451, -0.53
92.451, -0.41
92.456, 0.59
92.548, 0.54
92.552, -0.42
92.554, -0.79
92.656, 0.51
92.747, 0.58
92.753, -0.75
92.756, -1.11
92.852, -0.32
92.853, -0.13
92.856, 0.58
92.948, 0.54
92.952, -0.48
92.953, -0.75
92.955, -1.03
92.955, -1.08
93.056, 0.54
93.148, 0.51
93.151, -0.18
93.152, -0.53
93.153, -0.89
93.156, -1.08
93.256, 0.59
93.347, 0.60
93.352, -0.38
93.354, -0.76
93.355, -0.91
93.356, -1.12
93.451, -0.51
93.452, -0.21
93.456, 0.60
93.548, 0.55
93.551, -0.18
93.552, -0.43
93.555, -1.03
93.556, -1.15
93.650, -0.56
93.652, -0.14
93.656, 0.53
93.748, 0.52
93.752, -0.44
93.753, -0.70
93.755, -1.00
93.756, -1.12
93.851, -0.65
93.852, -0.29
93.856, 0.57
93.948, 0.52
94.056, 0.57
94.148, 0.55
94.152, -0.23
94.153, -0.56
94.250, -0.52
94.252, -0.23
94.256, 0.58
94.347, 0.57
94.353, -0.50
94.353, -0.51
94.456, 0.58
94.547, 0.57
94.553, -0.72
94.554, -1.09
94.651, -0.46
94.651, -0.35
94.656, 0.56
94.748, 0.53
94.751, -0.18
94.752, -0.39
94.754, -1.01
94.754, -1.03
94.856, 0.56
94.948, 0.51
94.951, -0.19
94.952, -0.39
94.955, -0.90
94.956, -1.11
95.056, 0.52
95.148, 0.55
95.151, -0.19
95.153, -0.45
95.250, -0.60
95.252, -0.28
95.256, 0.58
95.348, 0.51
95.352, -0.26
95.354, -1.02
95.450, -0.57
95.452, -0.22
95.456, 0.60
95.547, 0.56
95.656, 0.53
95.748, 0.53
95.752, -0.45
95.756, -1.13
95.852, -0.25
95.852, -0.14
95.856, 0.56
95.947, 0.57
95.952, -0.41
95.955, -1.00
96.056, 0.56
96.148, 0.50
96.153, -0.52
96.154, -0.76
96.256, 0.53
96.347, 0.56
96.352, -0.38
96.355, -1.09
96.452, -0.21
96.452, -0.17
96.456, 0.56
96.548, 0.54
96.551, -0.18
96.553, -0.44
96.656, 0.57
96.747, 0.56
96.752, -0.39
96.753, -0.67
96.851, -0.40
96.852, -0.13
96.856, 0.54
96.948, 0.55
96.952, -0.35
96.954, -0.80
97.056, 0.54
97.147, 0.59
97.152, -0.41
97.154, -0.77
97.155, -0.93
97.156, -1.10
97.250, -0.50
97.252, -0.30
97.256, 0.55
97.347, 0.58
97.354, -0.81
97.356, -1.13
97.452, -0.26
97.452, -0.15
97.456, 0.56
97.547, 0.57
97.552, -0.46
97.554, -0.72
97.555, -0.87
97.556, -1.11
97.651, -0.43
97.651, -0.35
97.656, 0.51
97.748, 0.55
97.751, -0.17
97.754, -0.76
97.755, -0.92
97.756, -1.11
97.851, -0.40
97.851, -0.35
97.856, 0.52
97.948, 0.48
97.951, -0.17
97.953, -0.44
97.955, -1.00
97.956, -1.11
98.056, 0.55
98.148, 0.52
98.151, -0.17
98.153, -0.41
98.155, -0.96
98.155, -1.04
98.251, -0.50
98.252, -0.23
98.256, 0.58
98.348, 0.54
98.353, -0.54
98.355, -1.06
98.451, -0.49
98.452, -0.15
98.456, 0.53
98.548, 0.50
98.651, -0.54
98.651, -0.37
98.656, 0.60
98.747, 0.58
98.753, -0.83
98.755, -1.12
98.852, -0.24
98.852, -0.16
98.856, 0.57
98.948, 0.55
98.953, -0.85
98.955, -1.06
99.056, 0.56
99.148, 0.54
99.154, -1.02
99.156, -1.10
99.256, 0.49
99.348, 0.53
99.354, -0.93
99.356, -1.12
99.456, 0.55
99.548, 0.55
99.552, -0.41
99.555, -1.09
99.651, -0.46
99.651, -0.42
99.656, 0.50
99.748, 0.46
99.752, -0.23
99.753, -0.55
99.852, -0.27
99.852, -0.13
99.856, 0.54
99.948, 0.52
99.951, -0.20
99.954, -0.89
99.955, -1.01
99.955, -1.04
100.056, 0.51
100.148, 0.50
100.151, -0.19
100.152, -0.40
100.251, -0.60
100.251, -0.54
100.256, 0.59
100.348, 0.55
100.456, 0.58
100.548, 0.53
100.656, 0.53
100.748, 0.56
100.752, -0.28
100.753, -0.62
100.856, 0.57
100.948, 0.52
100.952, -0.31
100.956, -1.11
101.056, 0.58
101.148, 0.52
101.152, -0.32
101.154, -0.71
101.155, -1.01
101.155, -1.10
101.252, -0.24
101.252, -0.16
101.256, 0.50
101.348, 0.54
101.352, -0.30
101.353, -0.69
101.354, -0.89
101.356, -1.12
101.456, 0.54
101.548, 0.49
101.656, 0.50
101.748, 0.51
101.755, -0.98
101.755, -1.09
101.850, -0.64
101.852, -0.15
101.856, 0.58
101.948, 0.51
101.951, -0.19
101.953, -0.61
102.056, 0.54
102.148, 0.54
102.250, -0.54
102.251, -0.36
102.256, 0.53
102.348, 0.52
102.352, -0.36
102.354, -0.72
102.456, 0.57
102.548, 0.51
102.553, -0.42
102.553, -0.58
102.656, 0.56
102.748, 0.53
102.850, -0.57
102.852, -0.30
102.856, 0.48
102.948, 0.48
102.953, -0.43
102.953, -0.67
103.056, 0.57
103.148, 0.52
103.252, -0.29
103.252, -0.18
103.256, 0.54
103.348, 0.52
103.351, -0.21
103.353, -0.48
103.456, 0.53
103.548, 0.48
103.554, -1.03
103.556, -1.11
103.655, 0.47
103.748, 0.45
103.856, 0.51
103.948, 0.50
104.051, -0.56
104.051, -0.45
104.056, 0.56
104.148, 0.52
104.152, -0.25
104.152, -0.39
104.154, -0.83
104.156, -1.10
104.256, 0.53
104.348, 0.49
104.351, -0.20
104.355, -1.07
104.450, -0.60
104.452, -0.30
104.456, 0.48
104.548, 0.50
104.553, -0.50
104.553, -0.66
104.656, 0.54
104.748, 0.52
104.753, -0.70
104.755, -1.04
104.856, 0.58
104.948, 0.52
104.952, -0.22
104.954, -0.79
105.052, -0.22
105.052, -0.22
105.056, 0.54
105.148, 0.51
105.155, -0.97
105.156, -1.09
105.256, 0.54
105.348, 0.47
105.353, -0.66
105.355, -1.08
105.452, -0.23
105.452, -0.18
105.456, 0.49
105.548, 0.46
105.552, -0.24
105.552, -0.37
105.555, -0.94
105.556, -1.10
105.650, -0.61
105.652, -0.31
105.656, 0.56
105.748, 0.51
105.850, -0.60
105.852, -0.31
105.856, 0.58
105.948, 0.53
105.953, -0.59
105.955, -0.94
106.056, 0.58
106.148, 0.54
106.155, -0.96
106.156, -1.11
106.256, 0.54
106.348, 0.53
106.352, -0.42
106.354, -0.93
106.456, 0.51
106.548, 0.44
106.553, -0.66
106.555, -1.05
106.650, -0.61
106.652, -0.31
106.656, 0.49
106.748, 0.51
106.752, -0.54
106.754, -1.04
106.852, -0.23
106.852, -0.14
106.856, 0.55
106.948, 0.50
106.953, -0.50
106.953, -0.55
107.050, -0.60
107.052, -0.17
107.056, 0.52
107.148, 0.51
107.256, 0.53
107.348, 0.54
107.351, -0.20
107.352, -0.45
107.353, -0.71
107.354, -0.86
107.456, 0.55
107.548, 0.45
107.656, 0.49
107.748, 0.46
107.751, -0.21
107.754, -0.84
107.856, 0.53
107.948, 0.49
107.952, -0.46
107.954, -0.87
108.056, 0.53
108.148, 0.49
108.153, -0.70
108.156, -1.10
108.256, 0.55
108.348, 0.51
108.352, -0.31
108.352, -0.31
108.355, -0.99
108.355, -1.09
108.456, 0.55
108.548, 0.52
108.552, -0.24
108.554, -1.07
108.650, -0.55
108.652, -0.32
108.656, 0.53
108.748, 0.53
108.752, -0.24
108.754, -0.78
108.856, 0.53
108.948, 0.54
108.953, -0.67
108.955, -1.07
109.051, -0.56
109.052, -0.31
109.056, 0.53
109.148, 0.51
109.152, -0.31
109.152, -0.35
109.153, -0.75
109.155, -1.05
109.256, 0.50
109.348, 0.49
109.352, -0.25
109.352, -0.30
109.456, 0.52
109.547, 0.56
109.552, -0.41
109.554, -0.90
109.656, 0.53
109.748, 0.50
109.753, -0.67
109.755, -1.05
109.850, -0.54
109.852, -0.29
109.856, 0.57
109.948, 0.53
109.952, -0.39
109.955, -0.99
110.056, 0.50
110.148, 0.50
110.151, -0.19
110.152, -0.37
110.154, -0.76
110.155, -1.06
110.256, 0.51
110.348, 0.50
110.352, -0.41
110.355, -1.04
110.456, 0.48
110.548, 0.52
110.552, -0.42
110.554, -1.05
110.656, 0.55
110.748, 0.47
110.751, -0.19
110.752, -0.46
110.754, -0.93
110.754, -0.96
110.856, 0.59
110.948, 0.47
110.951, -0.18
110.953, -0.49
111.052, -0.22
111.052, -0.18
111.056, 0.53
111.148, 0.45
111.151, -0.20
111.152, -0.44
111.153, -0.69
111.154, -1.10
111.251, -0.54
111.251, -0.39
111.256, 0.49
111.348, 0.49
111.352, -0.25
111.352, -0.38
111.354, -0.72
111.356, -1.08
111.455, 0.46
111.548, 0.49
111.553, -0.42
111.553, -0.63
111.555, -1.09
111.555, -1.15
111.650, -0.52
111.652, -0.34
111.656, 0.49
111.748, 0.48
111.852, -0.23
111.852, -0.20
111.856, 0.50
111.948, 0.49
111.952, -0.44
111.953, -0.72
112.050, -0.58
112.052, -0.32
112.056, 0.49
112.148, 0.52
112.153, -0.56
112.155, -1.06
112.256, 0.49
112.348, 0.47
112.353, -0.79
112.356, -1.14
112.450, -0.62
112.452, -0.35
112.456, 0.51
112.548, 0.51
112.553, -0.52
112.553, -0.60
112.656, 0.51
112.748, 0.49
112.850, -0.59
112.852, -0.28
112.856, 0.50
112.948, 0.50
112.954, -0.87
112.956, -1.07
113.052, -0.35
113.052, -0.17
113.055, 0.37
113.056, 0.52
113.056, 0.57
113.148, 0.48
113.152, -0.40
113.154, -1.07
113.252, -0.23
113.252, -0.15
113.255, 0.47
113.348, 0.44
113.456, 0.50
113.548, 0.45
113.552, -0.39
113.556, -1.11
113.656, 0.48
113.748, 0.46
113.752, -0.25
113.752, -0.39
113.753, -0.76
113.755, -1.09
113.856, 0.52
113.948, 0.50
114.056, 0.56
114.148, 0.51
114.153, -0.60
114.156, -1.08
114.256, 0.48
114.348, 0.50
114.354, -0.81
114.354, -1.07
114.456, 0.48
114.548, 0.47
114.551, -0.21
114.553, -0.48
114.553, -0.59
114.555, -0.96
114.650, -0.61
114.652, -0.28
114.656, 0.53
114.748, 0.45
114.751, -0.21
114.755, -1.04
114.850, -0.59
114.852, -0.29
114.856, 0.48
114.948, 0.46
114.953, -0.45
114.953, -0.60
115.055, 0.46
115.148, 0.51
115.250, -0.59
115.252, -0.36
115.255, 0.46
115.348, 0.46
115.351, -0.20
115.352, -0.42
115.353, -0.76
115.355, -1.06
115.455, 0.47
115.548, 0.50
115.651, -0.58
115.651, -0.45
115.656, 0.49
115.748, 0.44
115.752, -0.27
115.756, -1.12
115.847, -1.21
115.847, -1.18
115.856, 0.58
115.948, 0.41
115.952, -0.42
115.953, -0.62
116.050, -0.62
116.052, -0.28
116.056, 0.50
116.148, 0.44
116.153, -0.49
116.156, -1.11
116.250, -0.59
116.252, -0.38
116.255, 0.44
116.348, 0.42
116.353, -0.49
116.355, -1.06
116.450, -0.55
116.452, -0.32
116.456, 0.49
116.548, 0.40
116.551, -0.22
116.552, -0.40
116.554, -0.81
116.555, -0.96
