time (sec), voltage (V)
59.152, -0.44
59.154, -0.72
59.250, -0.60
59.252, -0.35
59.260, 1.28
59.343, 1.44
59.355, -0.96
59.355, -1.06
59.452, -0.30
59.452, -0.19
59.459, 1.23
59.544, 1.28
59.555, -0.93
59.556, -1.13
59.660, 1.45
59.744, 1.27
59.755, -0.94
59.755, -1.07
59.852, -0.29
59.853, -0.12
59.860, 1.36
59.943, 1.44
59.952, -0.55
59.954, -0.93
60.050, -0.63
60.052, -0.29
60.059, 1.26
60.144, 1.27
60.151, -0.21
60.152, -0.45
60.250, -0.61
60.253, -0.11
60.260, 1.38
60.344, 1.27
60.460, 1.31
60.543, 1.41
60.552, -0.37
60.554, -0.69
60.650, -0.58
60.652, -0.27
60.660, 1.43
60.744, 1.23
60.753, -0.53
60.754, -0.74
60.849, -0.75
60.851, -0.45
60.860, 1.31
60.943, 1.37
60.951, -0.27
60.952, -0.59
60.955, -0.90
60.956, -1.11
61.052, -0.35
61.053, -0.11
61.060, 1.29
61.144, 1.29
61.260, 1.33
61.343, 1.43
61.352, -0.43
61.353, -0.70
61.355, -0.95
61.355, -1.03
61.450, -0.62
61.452, -0.19
61.460, 1.39
61.543, 1.45
61.552, -0.40
61.554, -0.95
61.554, -0.99
61.556, -1.20
61.652, -0.34
61.652, -0.15
61.659, 1.25
61.743, 1.44
61.752, -0.37
61.754, -0.83
61.850, -0.57
61.852, -0.26
61.860, 1.38
61.943, 1.44
61.951, -0.24
61.952, -0.49
61.955, -0.95
61.955, -1.05
62.060, 1.34
62.144, 1.20
62.151, -0.21
62.152, -0.53
62.153, -0.83
62.154, -1.08
62.260, 1.27
62.343, 1.34
62.353, -0.46
62.353, -0.60
62.460, 1.33
62.544, 1.20
62.553, -0.43
62.554, -0.79
62.660, 1.37
62.744, 1.26
62.752, -0.45
62.756, -1.19
62.852, -0.33
62.853, -0.10
62.860, 1.39
62.943, 1.40
62.953, -0.49
62.953, -0.70
63.052, -0.27
63.052, -0.14
63.060, 1.32
63.143, 1.41
63.151, -0.25
63.152, -0.58
63.154, -0.90
63.156, -1.10
63.260, 1.29
63.343, 1.38
63.460, 1.28
63.543, 1.39
63.650, -0.56
63.652, -0.20
63.660, 1.40
63.744, 1.20
63.752, -0.49
63.754, -0.93
63.850, -0.62
63.850, -0.59
63.860, 1.38
63.944, 1.21
63.953, -0.69
63.955, -0.99
64.060, 1.32
64.144, 1.27
64.151, -0.21
64.153, -0.74
64.153, -0.81
64.154, -1.05
64.260, 1.32
64.344, 1.28
64.352, -0.48
64.353, -0.73
64.460, 1.28
64.543, 1.39
64.660, 1.37
64.744, 1.31
64.751, -0.19
64.752, -0.48
64.753, -0.81
64.755, -1.05
64.860, 1.34
64.944, 1.29
64.951, -0.22
64.952, -0.40
64.954, -0.83
64.956, -1.13
65.060, 1.28
65.144, 1.33
65.151, -0.22
65.152, -0.50
65.252, -0.36
65.253, -0.10
65.260, 1.35
65.343, 1.39
65.352, -0.37
65.354, -0.76
65.354, -0.84
65.356, -1.10
65.450, -0.58
65.452, -0.35
65.460, 1.27
65.543, 1.38
65.551, -0.25
65.552, -0.57
65.554, -0.98
65.555, -1.07
65.660, 1.27
65.744, 1.21
65.752, -0.53
65.754, -0.92
65.755, -1.08
65.755, -1.15
65.860, 1.41
65.943, 1.38
65.952, -0.43
65.954, -0.81
66.060, 1.39
66.144, 1.26
66.151, -0.27
66.154, -0.76
66.259, 1.15
66.259, 1.21
66.260, 1.41
66.344, 1.28
66.352, -0.52
66.353, -0.72
66.355, -0.89
66.356, -1.11
66.452, -0.34
66.453, -0.13
66.460, 1.40
66.543, 1.36
66.553, -0.91
66.554, -1.09
66.650, -0.61
66.652, -0.14
66.660, 1.39
66.743, 1.37
66.752, -0.44
66.753, -0.78
66.852, -0.32
66.852, -0.15
66.860, 1.39
66.943, 1.35
67.060, 1.29
67.144, 1.24
67.151, -0.25
67.154, -0.71
67.155, -0.97
67.155, -0.99
67.260, 1.31
67.344, 1.32
67.354, -0.89
67.356, -1.15
67.451, -0.57
67.453, -0.10
67.460, 1.31
67.544, 1.21
67.551, -0.23
67.552, -0.43
67.553, -0.78
67.554, -1.05
67.652, -0.32
67.653, -0.12
67.660, 1.26
67.743, 1.38
67.850, -0.60
67.852, -0.29
67.860, 1.35
67.944, 1.17
67.951, -0.22
67.952, -0.49
67.954, -0.81
67.956, -1.15
68.050, -0.57
68.051, -0.35
68.059, 1.22
68.143, 1.35
68.151, -0.19
68.152, -0.40
68.153, -0.67
68.155, -0.99
68.260, 1.34
68.344, 1.23
68.352, -0.32
68.352, -0.32
68.353, -0.74
68.355, -1.01
68.452, -0.30
68.453, -0.13
68.460, 1.31
68.544, 1.29
68.551, -0.20
68.553, -0.65
68.660, 1.31
68.744, 1.14
68.752, -0.46
68.756, -1.12
68.852, -0.26
68.852, -0.15
68.860, 1.38
68.944, 1.32
68.953, -0.53
68.953, -0.66
68.955, -0.92
68.956, -1.11
69.051, -0.48
69.051, -0.35
69.060, 1.29
69.143, 1.44
69.153, -0.67
69.155, -1.02
69.260, 1.39
69.344, 1.28
69.353, -0.59
69.356, -1.10
69.460, 1.39
69.544, 1.32
69.551, -0.23
69.554, -0.92
69.660, 1.39
69.744, 1.32
69.752, -0.29
69.752, -0.45
69.753, -0.73
69.756, -1.08
69.850, -0.59
69.851, -0.39
69.860, 1.28
69.944, 1.26
69.951, -0.21
69.953, -0.44
69.955, -0.87
69.955, -1.05
70.051, -0.50
70.053, -0.12
70.059, 1.25
70.144, 1.29
70.154, -0.72
70.154, -0.83
70.260, 1.28
70.344, 1.20
70.351, -0.18
70.354, -0.93
70.460, 1.37
70.543, 1.43
70.553, -0.45
70.554, -0.84
70.554, -0.96
70.556, -1.11
70.660, 1.41
70.744, 1.23
70.753, -0.43
70.753, -0.55
70.850, -0.56
70.853, -0.12
70.860, 1.38
70.943, 1.37
70.951, -0.26
70.952, -0.48
71.050, -0.60
71.053, -0.13
71.060, 1.32
71.143, 1.34
71.155, -1.00
71.156, -1.09
71.251, -0.53
71.253, -0.11
71.260, 1.29
71.343, 1.38
71.460, 1.28
71.545, 1.13
71.551, -0.22
71.552, -0.53
71.652, -0.28
71.652, -0.10
71.660, 1.35
71.744, 1.26
71.752, -0.28
71.754, -0.68
71.755, -0.97
71.755, -1.07
71.859, 1.24
71.944, 1.17
71.955, -0.96
71.956, -1.09
72.060, 1.40
72.144, 1.29
72.153, -0.82
72.155, -1.09
72.260, 1.27
72.344, 1.17
72.351, -0.18
72.356, -1.11
72.460, 1.27
72.544, 1.19
72.555, -0.99
72.555, -1.07
72.652, -0.41
72.653, -0.10
72.659, 1.18
72.743, 1.44
72.752, -0.40
72.754, -0.99
72.754, -1.00
72.756, -1.12
72.860, 1.26
72.944, 1.29
72.952, -0.28
72.953, -0.71
72.955, -1.03
72.955, -1.04
73.050, -0.57
73.053, -0.11
73.059, 1.24
73.144, 1.23
73.151, -0.20
73.152, -0.47
73.250, -0.56
73.251, -0.33
73.259, 1.24
73.344, 1.22
73.352, -0.41
73.354, -0.72
73.355, -0.95
73.356, -1.12
73.450, -0.63
73.452, -0.29
73.460, 1.26
73.544, 1.14
73.551, -0.17
73.553, -0.61
73.651, -0.60
73.651, -0.51
73.659, 1.16
73.743, 1.36
73.753, -0.68
73.755, -1.03
73.860, 1.40
73.944, 1.22
73.955, -0.90
73.956, -1.12
74.060, 1.31
74.144, 1.18
74.153, -0.71
74.155, -1.08
74.252, -0.21
74.252, -0.12
74.259, 1.21
74.344, 1.30
74.353, -0.66
74.355, -1.11
74.452, -0.29
74.453, -0.11
74.460, 1.29
74.544, 1.30
74.652, -0.21
74.652, -0.15
74.660, 1.27
74.744, 1.21
74.754, -0.99
74.754, -1.07
74.859, 1.16
74.944, 1.27
74.952, -0.29
74.952, -0.43
75.050, -0.62
75.053, -0.11
75.059, 1.24
75.144, 1.31
75.151, -0.18
75.153, -0.43
75.250, -0.59
75.251, -0.46
75.260, 1.36
75.344, 1.31
75.352, -0.36
75.354, -0.82
75.355, -1.02
75.355, -1.05
75.451, -0.69
75.452, -0.40
75.459, 1.22
75.544, 1.24
75.552, -0.38
75.554, -0.78
75.650, -0.56
75.652, -0.15
75.660, 1.38
75.743, 1.37
75.752, -0.41
75.755, -1.09
75.852, -0.29
75.852, -0.14
75.859, 1.21
75.944, 1.24
75.953, -0.77
75.955, -1.11
76.050, -0.61
76.052, -0.31
76.060, 1.29
76.144, 1.33
76.259, 1.15
76.343, 1.35
76.355, -0.93
76.356, -1.12
76.460, 1.37
76.543, 1.41
76.554, -0.97
76.555, -1.04
76.659, 1.25
76.744, 1.19
76.751, -0.19
76.752, -0.59
76.753, -0.89
76.755, -1.11
76.850, -0.63
76.852, -0.30
76.859, 1.23
76.944, 1.29
76.952, -0.37
76.954, -1.01
77.051, -0.55
77.051, -0.40
77.059, 1.26
77.144, 1.19
77.152, -0.29
77.154, -1.03
77.252, -0.28
77.252, -0.20
77.259, 1.20
77.344, 1.15
77.352, -0.36
77.352, -0.45
77.460, 1.27
77.544, 1.16
77.555, -0.90
77.556, -1.12
77.650, -0.48
77.651, -0.30
77.660, 1.31
77.744, 1.21
77.752, -0.37
77.754, -0.80
77.755, -0.96
77.756, -1.12
77.850, -0.68
77.851, -0.35
77.859, 1.16
77.943, 1.35
77.953, -0.85
77.955, -1.05
78.052, -0.26
78.052, -0.22
78.059, 1.16
78.144, 1.17
78.152, -0.23
78.152, -0.32
78.153, -0.67
78.156, -1.13
78.259, 1.24
78.344, 1.21
78.351, -0.16
78.356, -1.12
78.451, -0.54
78.451, -0.46
78.459, 1.17
78.543, 1.36
78.652, -0.29
78.653, -0.14
78.659, 1.23
78.744, 1.31
78.752, -0.41
78.756, -1.09
78.859, 1.25
78.943, 1.36
78.951, -0.21
78.955, -1.02
79.052, -0.25
79.052, -0.12
79.059, 1.11
79.144, 1.19
79.152, -0.44
79.154, -0.67
79.249, -0.73
79.251, -0.66
79.260, 1.31
79.344, 1.18
79.352, -0.41
79.356, -1.10
79.450, -0.64
79.452, -0.36
79.459, 1.14
79.544, 1.27
79.554, -0.91
79.555, -1.03
79.659, 1.25
79.744, 1.24
79.751, -0.21
79.753, -0.50
79.851, -0.50
79.851, -0.37
79.860, 1.26
79.944, 1.27
79.953, -0.57
79.955, -1.06
80.052, -0.30
80.053, -0.12
80.059, 1.13
80.144, 1.17
80.152, -0.46
80.153, -0.67
80.250, -0.55
80.252, -0.27
80.259, 1.20
80.344, 1.15
80.452, -0.40
80.453, -0.12
80.459, 1.15
80.544, 1.15
80.554, -0.76
80.554, -1.00
80.649, -0.81
80.651, -0.67
80.652, -0.38
80.653, -0.12
80.659, 1.14
80.744, 1.14
80.751, -0.20
80.752, -0.38
80.753, -0.79
80.756, -1.13
80.860, 1.28
80.944, 1.21
80.953, -0.66
80.953, -0.77
81.050, -0.65
81.052, -0.14
81.059, 1.16
81.144, 1.22
81.153, -0.87
81.156, -1.12
81.248, -1.00
81.248, -0.99
81.259, 1.24
81.344, 1.19
81.351, -0.21
81.352, -0.55
81.452, -0.37
81.453, -0.11
81.460, 1.36
81.543, 1.35
81.555, -1.00
81.555, -1.06
81.649, -0.76
81.651, -0.59
81.652, -0.35
81.652, -0.12
81.659, 1.23
81.744, 1.17
81.751, -0.21
81.754, -0.93
81.852, -0.37
81.852, -0.16
81.859, 1.15
81.944, 1.29
81.951, -0.26
81.952, -0.45
82.048, -0.98
82.048, -0.93
82.050, -0.56
82.052, -0.29
82.060, 1.32
82.143, 1.37
82.152, -0.41
82.154, -0.92
82.154, -0.97
82.155, -1.08
82.251, -0.55
82.251, -0.37
82.259, 1.23
82.344, 1.20
82.352, -0.35
82.354, -0.82
82.452, -0.30
82.453, -0.11
82.459, 1.26
82.544, 1.19
82.552, -0.21
82.553, -0.44
82.660, 1.27
82.744, 1.24
82.752, -0.49
82.754, -0.91
82.852, -0.29
82.852, -0.21
82.859, 1.14
82.859, 1.26
82.860, 1.38
82.944, 1.31
82.952, -0.37
82.954, -0.73
83.050, -0.56
83.052, -0.14
83.059, 1.24
83.144, 1.23
83.152, -0.37
83.155, -1.10
83.249, -0.72
83.252, -0.16
83.259, 1.19
83.344, 1.31
83.449, -0.78
83.450, -0.65
83.452, -0.31
83.452, -0.14
83.459, 1.15
83.544, 1.32
83.552, -0.37
83.553, -0.77
83.651, -0.56
83.651, -0.39
83.659, 1.23
83.744, 1.24
83.752, -0.48
83.756, -1.12
83.850, -0.53
83.853, -0.11
83.859, 1.25
83.944, 1.23
83.953, -0.69
83.953, -0.74
83.955, -1.05
83.955, -1.06
84.050, -0.64
84.052, -0.28
84.060, 1.27
84.144, 1.18
84.152, -0.39
84.154, -0.99
84.259, 1.25
84.344, 1.25
84.352, -0.45
84.354, -0.74
84.354, -0.89
84.356, -1.14
84.451, -0.46
84.453, -0.13
84.459, 1.23
84.544, 1.15
84.552, -0.38
84.554, -0.75
84.651, -0.56
84.651, -0.54
84.660, 1.37
84.744, 1.14
84.851, -0.49
84.851, -0.43
84.859, 1.15
84.944, 1.15
84.954, -1.04
84.956, -1.16
85.059, 1.22
85.144, 1.31
85.153, -0.49
85.153, -0.67
85.252, -0.30
85.252, -0.19
85.259, 1.25
85.344, 1.32
85.459, 1.25
85.544, 1.33
85.551, -0.21
85.555, -1.09
85.650, -0.58
85.652, -0.29
85.659, 1.21
85.744, 1.14
85.751, -0.23
85.752, -0.48
85.755, -0.91
85.756, -1.13
85.860, 1.28
85.944, 1.32
85.953, -0.48
85.955, -1.04
86.052, -0.33
86.053, -0.11
86.059, 1.23
86.144, 1.29
86.151, -0.23
86.156, -1.10
86.259, 1.23
86.344, 1.28
86.352, -0.27
86.352, -0.33
86.449, -0.72
86.451, -0.60
86.452, -0.30
86.452, -0.22
86.459, 1.14
86.460, 1.32
86.460, 1.36
86.544, 1.19
86.551, -0.22
86.552, -0.47
86.659, 1.24
86.744, 1.31
86.752, -0.47
86.754, -0.92
86.852, -0.30
86.852, -0.13
86.860, 1.37
86.944, 1.31
86.951, -0.24
86.956, -1.09
87.050, -0.62
87.052, -0.32
87.059, 1.25
87.144, 1.22
87.152, -0.39
87.154, -0.71
87.154, -0.88
87.156, -1.12
87.251, -0.58
87.251, -0.46
87.260, 1.27
87.344, 1.21
87.353, -0.83
87.355, -0.95
87.451, -0.58
87.452, -0.36
87.459, 1.23
87.545, 1.12
87.551, -0.20
87.554, -0.95
87.652, -0.28
87.652, -0.17
87.659, 1.23
87.744, 1.28
87.751, -0.22
87.756, -1.13
87.859, 1.23
87.944, 1.25
87.955, -0.98
87.956, -1.11
88.052, -0.29
88.052, -0.18
88.059, 1.17
88.144, 1.32
88.153, -0.75
88.155, -1.08
88.259, 1.24
88.345, 1.14
88.351, -0.20
88.352, -0.36
88.450, -0.61
88.452, -0.32
88.460, 1.28
88.545, 1.11
88.552, -0.34
88.552, -0.42
88.555, -0.93
88.556, -1.11
88.659, 1.25
88.744, 1.16
88.753, -0.75
88.755, -1.04
88.859, 1.23
88.945, 1.00
88.951, -0.19
88.956, -1.07
89.060, 1.26
89.144, 1.19
89.154, -0.68
89.156, -1.13
89.250, -0.53
89.253, -0.11
89.259, 1.20
89.343, 1.34
89.351, -0.21
89.353, -0.70
89.353, -0.82
89.356, -1.14
89.452, -0.27
89.452, -0.20
89.459, 1.26
89.545, 1.05
89.552, -0.50
89.553, -0.81
89.650, -0.58
89.652, -0.30
89.659, 1.22
89.744, 1.26
89.751, -0.18
89.752, -0.40
89.754, -0.94
89.756, -1.15
89.850, -0.57
89.852, -0.26
89.859, 1.24
89.944, 1.23
89.954, -0.95
89.956, -1.11
90.051, -0.60
90.053, -0.12
90.059, 1.12
90.145, 1.00
90.154, -0.78
90.156, -1.11
90.259, 1.13
90.344, 1.28
90.344, 1.19
90.345, 0.97
90.352, -0.50
90.354, -1.01
90.459, 1.17
90.544, 1.19
90.554, -0.92
90.555, -1.14
90.650, -0.54
90.653, -0.12
90.659, 1.24
90.744, 1.29
90.753, -0.60
90.753, -0.64
90.859, 1.22
90.944, 1.22
90.952, -0.33
90.953, -0.66
91.059, 1.13
91.144, 1.14
91.152, -0.37
91.154, -0.67
91.154, -0.85
91.156, -1.12
91.259, 1.22
91.344, 1.33
91.354, -0.72
91.356, -1.12
91.452, -0.29
91.453, -0.12
91.459, 1.11
91.545, 1.12
91.552, -0.24
91.553, -0.65
91.555, -0.93
91.556, -1.13
91.650, -0.52
91.652, -0.31
91.659, 1.13
91.744, 1.27
91.745, 1.10
91.745, 1.03
91.752, -0.49
91.754, -0.97
91.852, -0.29
91.853, -0.13
91.859, 1.25
91.944, 1.17
91.953, -0.62
91.955, -0.92
92.050, -0.57
92.053, -0.14
92.059, 1.15
92.145, 1.04
92.151, -0.20
92.152, -0.53
92.259, 1.22
92.345, 1.10
92.354, -0.83
92.354, -1.00
92.459, 1.22
92.545, 1.13
92.553, -0.72
92.555, -1.03
92.651, -0.56
92.653, -0.13
92.659, 1.22
92.744, 1.29
92.751, -0.20
92.753, -0.52
92.753, -0.73
92.755, -1.07
92.851, -0.56
92.853, -0.12
92.859, 1.11
92.945, 1.09
92.951, -0.25
92.952, -0.46
92.955, -0.90
92.956, -1.12
93.050, -0.53
93.052, -0.22
93.060, 1.26
93.145, 0.97
93.250, -0.65
93.250, -0.62
93.259, 1.14
93.345, 1.12
93.355, -0.99
93.355, -1.06
93.450, -0.57
93.452, -0.33
93.459, 1.13
93.544, 1.27
93.553, -0.48
93.556, -1.13
93.660, 1.32
93.745, 1.09
93.752, -0.34
93.754, -1.07
93.849, -0.77
93.853, -0.09
93.859, 1.21
93.945, 1.10
94.049, -0.79
94.051, -0.47
94.052, -0.38
94.053, -0.15
94.059, 1.21
94.145, 1.08
94.152, -0.26
94.152, -0.48
94.155, -0.94
94.156, -1.11
94.252, -0.34
94.253, -0.13
94.259, 1.21
94.344, 1.21
94.351, -0.18
94.353, -0.54
94.353, -0.62
94.356, -1.11
94.459, 1.11
94.543, 1.39
94.659, 1.20
94.744, 1.30
94.752, -0.41
94.753, -0.64
94.755, -0.95
94.755, -0.97
94.849, -0.74
94.851, -0.63
94.852, -0.32
94.852, -0.13
94.859, 1.19
94.945, 1.14
94.951, -0.20
94.955, -1.07
95.052, -0.35
95.052, -0.17
95.059, 1.12
95.145, 1.13
95.259, 1.19
95.344, 1.22
95.354, -0.93
95.356, -1.12
95.450, -0.50
95.452, -0.13
95.459, 1.09
95.544, 1.19
95.552, -0.25
95.554, -1.09
95.659, 1.09
95.744, 1.17
95.851, -0.51
95.853, -0.09
95.858, 1.06
95.945, 1.08
95.953, -0.51
95.953, -0.56
95.955, -0.97
95.955, -1.07
96.050, -0.54
96.052, -0.10
96.058, 1.06
96.144, 1.15
96.152, -0.55
96.154, -1.06
96.258, 1.06
96.344, 1.19
96.351, -0.17
96.354, -0.79
96.450, -0.53
96.452, -0.33
96.459, 1.14
96.545, 1.14
96.553, -0.83
96.555, -1.07
96.659, 1.10
96.744, 1.16
96.753, -0.49
96.755, -1.09
96.859, 1.07
96.945, 1.11
96.951, -0.20
96.953, -0.52
96.953, -0.72
96.954, -1.02
97.050, -0.55
97.052, -0.39
97.058, 1.05
97.144, 1.20
97.154, -0.79
97.155, -1.11
97.249, -0.84
97.251, -0.49
97.259, 1.26
97.344, 1.17
97.352, -0.42
97.353, -0.71
97.450, -0.48
97.453, -0.13
97.459, 1.19
97.545, 1.11
97.553, -0.71
97.553, -0.75
97.555, -0.99
97.555, -1.07
97.652, -0.29
97.652, -0.14
97.659, 1.09
97.660, 1.36
97.660, 1.36
97.744, 1.25
97.753, -0.68
97.755, -1.12
97.859, 1.23
97.944, 1.25
97.951, -0.21
97.952, -0.40
97.955, -1.05
97.955, -1.14
98.059, 1.07
98.144, 1.18
98.152, -0.25
98.152, -0.31
98.155, -0.98
98.156, -1.14
98.259, 1.09
98.344, 1.25
98.351, -0.22
98.354, -0.75
98.458, 1.05
98.544, 1.19
98.649, -0.81
98.652, -0.22
98.659, 1.23
98.745, 1.13
98.751, -0.26
98.755, -1.08
98.852, -0.32
98.853, -0.13
98.858, 1.02
98.944, 1.24
99.059, 1.14
99.144, 1.28
99.152, -0.28
99.155, -1.06
99.258, 1.05
99.345, 1.13
99.353, -0.76
99.356, -1.12
99.458, 0.97
99.545, 1.09
99.552, -0.43
99.554, -0.89
99.658, 0.94
99.658, 1.05
99.659, 1.22
99.745, 1.11
99.850, -0.52
99.852, -0.28
99.858, 0.96
99.858, 1.01
99.859, 1.24
99.945, 1.03
99.952, -0.24
99.952, -0.31
99.954, -1.02
99.954, -1.04
100.049, -0.76
100.051, -0.64
100.058, 1.06
100.144, 1.26
100.252, -0.23
100.252, -0.15
100.258, 0.97
100.258, 0.99
100.259, 1.22
100.344, 1.18
100.351, -0.20
100.352, -0.52
100.353, -0.85
100.356, -1.11
100.449, -0.80
100.452, -0.32
100.459, 1.17
100.544, 1.23
100.552, -0.26
100.552, -0.30
100.553, -0.82
100.555, -0.98
100.649, -0.75
100.651, -0.66
100.658, 0.94
100.744, 1.26
100.752, -0.37
100.756, -1.11
100.851, -0.63
100.852, -0.36
100.859, 1.19
100.945, 1.13
100.952, -0.22
100.954, -1.05
101.059, 1.21
101.144, 1.15
101.152, -0.24
101.153, -0.76
101.155, -0.99
101.155, -1.10
101.259, 1.21
101.345, 1.12
101.353, -0.86
101.355, -1.10
101.449, -0.80
101.451, -0.66
101.459, 1.15
101.545, 1.09
101.551, -0.21
101.554, -1.06
101.659, 1.11
101.745, 1.07
101.752, -0.38
101.754, -0.71
101.755, -0.97
101.755, -1.04
101.851, -0.59
101.851, -0.49
101.858, 0.96
101.859, 1.11
101.859, 1.17
101.944, 1.26
101.954, -0.91
101.954, -1.00
102.050, -0.69
102.052, -0.31
102.059, 1.23
102.144, 1.18
102.152, -0.32
102.155, -1.06
102.259, 1.24
102.344, 1.24
102.354, -0.89
102.356, -1.13
102.459, 1.21
102.544, 1.25
102.552, -0.36
102.554, -0.66
102.659, 1.11
102.745, 1.13
102.753, -0.50
102.756, -1.08
102.852, -0.24
102.852, -0.23
102.859, 1.16
102.945, 1.02
102.952, -0.30
102.952, -0.45
103.050, -0.58
103.052, -0.30
103.059, 1.15
103.145, 1.04
103.152, -0.38
103.154, -1.08
103.259, 1.20
103.344, 1.25
103.351, -0.21
103.352, -0.36
103.354, -0.82
103.356, -1.12
103.452, -0.31
103.452, -0.14
103.459, 1.14
103.544, 1.24
103.553, -0.79
103.555, -1.07
103.659, 1.10
103.660, 1.36
103.660, 1.36
103.745, 1.14
103.755, -1.01
103.755, -1.06
103.859, 1.22
103.944, 1.28
103.945, 1.08
103.945, 1.03
103.954, -1.05
103.956, -1.17
104.052, -0.33
104.052, -0.17
104.059, 1.19
104.145, 1.07
104.251, -0.54
104.251, -0.50
104.259, 1.19
104.344, 1.25
104.355, -1.00
104.356, -1.18
104.450, -0.57
104.452, -0.31
104.459, 1.17
104.544, 1.27
104.554, -0.87
104.554, -1.05
104.652, -0.29
104.652, -0.14
104.659, 1.20
104.744, 1.24
104.751, -0.21
104.754, -0.65
104.859, 1.11
104.944, 1.16
105.052, -0.32
105.052, -0.12
105.059, 1.09
105.144, 1.22
105.259, 1.12
105.344, 1.14
105.354, -0.94
105.354, -1.03
105.459, 1.11
105.544, 1.26
105.553, -0.42
105.554, -0.94
105.650, -0.62
105.652, -0.28
105.659, 1.20
105.745, 1.09
105.755, -0.97
105.756, -1.16
105.850, -0.58
105.852, -0.31
105.859, 1.08
105.945, 1.09
105.951, -0.20
105.952, -0.42
105.954, -0.77
105.954, -0.85
106.052, -0.25
106.052, -0.13
106.059, 1.14
106.145, 1.12
106.153, -0.72
106.156, -1.15
106.250, -0.59
106.252, -0.29
106.259, 1.22
106.345, 0.98
106.354, -0.71
106.356, -1.15
106.459, 1.11
106.544, 1.24
106.554, -0.90
106.556, -1.15
106.659, 1.08
106.744, 1.26
106.753, -0.75
106.756, -1.18
106.851, -0.42
106.853, -0.11
106.859, 1.09
106.944, 1.16
106.951, -0.24
106.953, -0.65
107.052, -0.27
107.052, -0.15
107.059, 1.17
107.144, 1.14
107.153, -0.47
107.153, -0.53
107.251, -0.52
107.251, -0.46
107.259, 1.12
107.345, 1.02
107.353, -0.51
107.355, -1.04
107.459, 1.20
107.545, 1.13
107.551, -0.19
107.552, -0.38
107.554, -0.88
107.555, -1.07
107.652, -0.29
107.653, -0.11
107.659, 1.19
107.744, 1.24
107.751, -0.23
107.752, -0.48
107.850, -0.51
107.853, -0.12
107.859, 1.09
107.945, 1.12
107.951, -0.20
107.954, -0.88
108.059, 1.11
108.145, 1.09
108.152, -0.53
108.156, -1.17
108.250, -0.64
108.252, -0.35
108.259, 1.08
108.345, 0.97
108.351, -0.18
108.352, -0.49
108.353, -0.83
108.355, -0.99
108.452, -0.31
108.452, -0.14
108.459, 1.12
108.545, 1.03
108.551, -0.20
108.553, -0.51
108.650, -0.56
108.652, -0.35
108.659, 1.11
108.745, 1.09
108.751, -0.18
108.754, -0.84
108.859, 1.09
108.945, 1.03
108.952, -0.34
108.954, -0.91
108.954, -0.97
108.956, -1.10
109.050, -0.63
109.052, -0.27
109.059, 1.21
109.144, 1.23
109.152, -0.24
109.152, -0.31
109.154, -0.68
109.155, -1.03
109.252, -0.27
109.252, -0.13
109.259, 1.20
109.344, 1.24
109.450, -0.59
109.452, -0.26
109.459, 1.08
109.545, 1.09
109.553, -0.72
109.555, -1.09
109.659, 1.18
109.744, 1.21
109.753, -0.50
109.753, -0.64
109.850, -0.68
109.850, -0.56
109.859, 1.19
109.945, 1.10
109.951, -0.21
109.956, -1.09
110.050, -0.56
110.052, -0.15
110.059, 1.11
110.145, 1.01
110.151, -0.19
110.152, -0.41
110.153, -0.60
110.155, -0.88
110.252, -0.28
110.252, -0.13
110.259, 1.14
110.345, 0.99
110.353, -0.58
110.355, -0.98
110.451, -0.43
110.453, -0.12
110.459, 1.19
110.545, 1.11
110.553, -0.53
110.556, -1.11
110.652, -0.26
110.653, -0.10
110.659, 1.08
110.745, 1.11
110.755, -0.92
110.756, -1.11
110.859, 1.12
110.945, 1.05
110.952, -0.32
110.953, -0.76
111.049, -0.79
111.051, -0.51
111.052, -0.32
111.053, -0.12
111.059, 1.09
111.145, 1.06
111.250, -0.56
111.252, -0.14
111.259, 1.10
111.344, 1.15
111.353, -0.77
111.355, -0.96
111.450, -0.62
111.453, -0.13
111.459, 1.19
111.545, 1.02
111.553, -0.72
111.554, -0.93
111.650, -0.61
111.652, -0.32
111.659, 1.19
111.745, 1.09
111.753, -0.76
111.756, -1.10
111.859, 1.12
111.945, 1.01
111.954, -0.73
111.954, -0.96
112.059, 1.14
112.145, 1.08
112.153, -0.68
112.155, -1.02
112.259, 1.07
112.344, 1.14
112.353, -0.80
112.356, -1.09
112.459, 1.23
112.545, 1.05
112.649, -0.81
112.651, -0.46
112.658, 0.99
112.745, 1.02
112.753, -0.74
112.756, -1.11
112.851, -0.56
112.853, -0.10
112.859, 1.08
112.945, 1.01
113.050, -0.61
113.052, -0.34
113.059, 1.19
113.145, 1.10
113.151, -0.24
113.152, -0.41
113.259, 1.15
113.344, 1.24
113.344, 1.23
113.345, 1.03
113.450, -0.54
113.453, -0.12
113.459, 1.18
113.544, 1.18
113.553, -0.47
113.553, -0.67
113.555, -0.99
113.555, -1.06
113.651, -0.43
113.653, -0.14
113.659, 1.10
113.745, 1.13
113.755, -0.90
113.756, -1.11
113.849, -0.78
113.851, -0.40
113.858, 1.06
113.945, 1.12
113.954, -0.90
113.954, -0.94
114.052, -0.27
114.053, -0.07
114.058, 1.04
114.145, 1.00
114.155, -0.98
114.155, -1.09
114.259, 1.08
114.344, 1.22
114.353, -0.53
114.354, -1.02
114.458, 1.03
114.544, 1.20
