time (sec), current (uA)
155.309, 116.19
155.494, 117.83
155.509, 118.79
155.694, 117.56
155.709, 118.60
155.894, 118.30
155.909, 120.85
156.094, 120.58
156.109, 121.49
156.294, 121.43
156.309, 122.10
156.494, 122.20
156.509, 120.99
156.694, 117.29
156.709, 118.96
156.894, 120.39
156.909, 120.77
157.094, 120.33
157.109, 118.29
157.294, 118.86
157.309, 123.64
157.494, 104.72
157.509, 102.99
157.694, 98.68
157.709, 84.82
157.894, 89.94
157.909, 87.10
158.094, 84.90
158.109, 81.76
158.294, 80.77
158.309, 86.08
158.494, 84.53
158.509, 94.40
158.694, 113.71
158.709, 121.41
158.894, 127.98
158.909, 130.31
159.094, 123.15
159.109, 122.00
159.294, 115.57
159.309, 124.02
159.494, 119.04
159.509, 118.75
159.694, 121.82
159.709, 122.56
159.894, 120.01
159.909, 121.66
160.094, 118.77
160.109, 121.91
160.294, 122.61
160.309, 116.38
160.494, 121.04
160.509, 119.66
160.694, 119.36
160.709, 119.40
160.894, 118.53
160.909, 119.50
161.094, 119.03
161.109, 122.75
161.294, 121.94
161.309, 122.66
161.494, 116.20
161.509, 119.56
161.694, 121.86
161.709, 117.18
161.894, 120.55
161.909, 119.84
162.094, 118.21
162.109, 119.40
162.294, 118.91
162.309, 121.14
162.494, 114.67
162.509, 118.74
162.694, 121.52
162.709, 121.11
162.894, 120.90
162.909, 117.90
163.094, 118.20
163.109, 119.53
163.294, 119.65
163.309, 120.73
163.494, 120.14
163.509, 119.19
163.694, 117.91
163.709, 118.61
163.894, 121.05
163.909, 116.15
164.094, 127.23
164.109, 117.63
164.294, 117.51
164.309, 120.49
164.494, 122.99
164.509, 115.82
164.694, 117.73
164.709, 119.05
164.894, 120.33
164.909, 116.99
165.094, 117.72
165.109, 123.69
165.294, 117.24
165.309, 120.00
165.494, 120.98
165.509, 119.19
165.694, 120.29
165.709, 120.78
165.894, 122.49
165.909, 116.85
166.094, 119.69
166.109, 119.70
166.294, 120.14
166.309, 123.72
166.494, 120.28
166.509, 118.52
166.694, 120.00
166.709, 120.02
166.894, 119.56
166.909, 119.01
167.094, 118.79
167.109, 124.91
167.294, 119.49
167.309, 119.76
167.494, 123.57
167.509, 119.15
167.694, 117.35
167.709, 122.03
167.894, 117.80
167.909, 121.46
168.094, 119.70
168.109, 122.23
168.294, 120.29
168.309, 119.23
168.494, 122.43
168.509, 119.47
168.694, 121.46
168.709, 122.45
168.894, 117.72
168.909, 122.35
169.094, 124.28
169.109, 118.65
169.294, 120.00
169.309, 121.97
169.494, 119.08
169.509, 121.29
169.694, 117.31
169.709, 116.96
169.894, 125.06
169.909, 120.01
170.094, 119.17
170.109, 118.28
170.294, 123.55
170.309, 118.43
170.494, 120.28
170.509, 118.76
170.694, 120.06
170.709, 123.55
170.894, 123.14
170.909, 120.81
171.094, 120.13
171.109, 124.17
171.294, 118.08
171.309, 123.25
171.494, 117.59
171.509, 115.93
171.694, 118.19
171.709, 119.13
171.894, 127.11
171.909, 119.86
172.094, 121.03
172.109, 117.54
172.294, 120.28
172.309, 118.33
172.494, 122.56
172.509, 121.60
172.694, 121.62
172.709, 119.44
172.894, 121.03
172.909, 118.57
173.094, 119.39
173.109, 123.45
173.294, 121.80
173.309, 116.17
173.494, 119.03
173.509, 118.14
173.694, 124.99
173.709, 122.62
173.894, 123.53
173.909, 121.95
174.094, 121.17
174.109, 120.29
174.294, 123.56
174.309, 120.23
174.494, 122.49
174.509, 122.78
174.694, 124.79
174.709, 121.68
174.894, 118.37
174.909, 121.30
175.094, 123.27
175.109, 121.32
175.294, 122.95
175.309, 120.64
175.494, 114.77
175.509, 120.94
175.694, 120.36
175.709, 122.52
175.894, 122.37
175.909, 120.49
176.094, 125.37
176.109, 120.47
176.294, 118.50
176.309, 126.87
176.494, 121.71
176.509, 116.45
176.694, 118.22
176.709, 121.39
176.894, 120.41
176.909, 125.00
177.094, 119.35
177.109, 124.63
177.294, 120.40
177.309, 123.61
177.494, 105.55
177.509, 109.44
177.694, 95.16
177.709, 91.38
177.894, 94.08
177.909, 91.64
178.094, 89.50
178.109, 91.26
178.294, 83.05
178.309, 91.98
178.494, 88.06
178.509, 92.13
178.694, 128.96
178.709, 125.68
178.894, 129.22
178.909, 135.43
179.094, 129.66
179.109, 126.44
179.294, 123.65
179.309, 119.61
179.494, 122.43
179.509, 120.67
179.694, 123.24
179.709, 121.44
179.894, 131.08
179.909, 119.72
180.094, 121.61
180.109, 117.36
180.294, 120.95
180.309, 117.12
180.494, 124.72
180.509, 121.07
180.694, 128.20
180.709, 118.70
180.894, 126.66
180.909, 122.13
181.094, 120.70
181.109, 120.81
181.294, 124.72
181.309, 120.49
181.494, 120.70
181.509, 121.40
181.694, 123.97
181.709, 120.28
181.894, 117.83
181.909, 121.25
182.094, 123.13
182.109, 120.76
182.294, 123.65
182.309, 119.06
182.494, 124.80
182.509, 124.81
182.694, 117.05
182.709, 119.09
182.894, 120.95
182.909, 120.79
183.094, 119.10
183.109, 118.93
183.294, 121.07
183.309, 116.46
183.494, 119.14
183.509, 119.44
183.694, 123.93
183.709, 119.61
183.894, 119.95
183.909, 121.75
184.094, 119.28
184.109, 119.09
184.294, 122.31
184.309, 121.10
184.494, 121.97
184.509, 122.08
184.694, 119.48
184.709, 121.57
184.894, 121.76
184.909, 123.05
185.094, 117.60
185.109, 118.49
185.294, 124.85
185.309, 122.66
185.494, 124.79
185.509, 121.89
185.694, 121.13
185.709, 118.57
185.894, 120.89
185.909, 121.20
186.094, 117.46
186.109, 121.25
186.294, 117.95
186.309, 119.16
186.494, 124.31
186.509, 122.08
186.694, 121.89
186.709, 120.07
186.894, 119.85
186.909, 117.84
187.094, 120.05
187.109, 121.97
187.294, 116.13
187.309, 120.42
187.494, 124.97
187.509, 119.25
187.694, 120.17
187.709, 121.45
187.894, 121.73
187.909, 122.34
188.094, 122.09
188.109, 123.81
188.294, 119.96
188.309, 122.50
188.494, 119.78
188.509, 121.33
188.694, 127.99
188.709, 118.55
188.894, 123.87
188.909, 120.58
189.094, 123.61
189.109, 122.07
189.294, 117.70
189.309, 118.79
189.494, 123.70
189.509, 122.31
189.694, 120.49
189.709, 123.17
189.894, 124.15
189.909, 122.49
190.094, 121.35
190.109, 120.63
190.294, 123.91
190.309, 121.73
190.494, 119.82
190.509, 120.80
190.694, 122.37
190.709, 122.96
190.894, 123.40
190.909, 122.96
191.094, 126.10
191.109, 121.28
191.294, 122.72
191.309, 121.21
191.494, 124.32
191.509, 117.51
191.694, 126.96
191.709, 121.58
191.894, 124.23
191.909, 123.98
192.094, 117.12
192.109, 117.33
192.294, 123.61
192.309, 119.77
192.494, 121.70
192.509, 126.37
192.694, 122.42
192.709, 123.55
192.894, 122.98
192.909, 124.13
193.094, 122.88
193.109, 118.37
193.294, 117.50
193.309, 120.80
193.494, 122.56
193.509, 119.23
193.694, 121.14
193.709, 119.10
193.894, 121.84
193.909, 118.01
194.094, 125.75
194.109, 122.39
194.294, 121.28
194.309, 123.21
194.494, 117.84
194.509, 122.04
194.694, 119.73
194.709, 122.83
194.894, 119.29
194.909, 122.77
195.094, 120.37
195.109, 126.67
195.294, 118.92
195.309, 127.73
195.494, 122.69
195.509, 125.20
195.694, 119.53
195.709, 125.18
195.894, 123.18
195.909, 119.90
196.094, 118.12
196.109, 122.70
196.294, 119.49
196.309, 122.23
196.494, 121.44
196.509, 122.82
196.694, 121.50
196.709, 122.24
196.894, 120.68
196.909, 121.44
197.094, 120.80
197.109, 118.77
197.294, 121.22
197.309, 123.13
197.494, 110.98
197.509, 112.47
197.694, 125.96
197.709, 130.78
197.894, 158.84
197.909, 241.62
198.094, 174.58
198.109, 173.61
198.294, 147.66
198.309, 149.21
198.494, 136.93
198.509, 140.05
198.694, 144.71
198.709, 140.27
198.894, 147.24
198.909, 145.27
199.094, 140.87
199.109, 135.76
199.294, 127.92
199.309, 122.24
199.494, 131.77
199.509, 148.24
199.694, 135.21
199.709, 135.62
199.894, 153.32
199.909, 152.82
200.094, 157.85
200.109, 152.13
200.294, 158.13
200.309, 162.90
200.494, 158.63
200.509, 152.66
200.694, 163.82
200.709, 155.58
200.894, 159.49
200.909, 159.51
201.094, 162.28
201.109, 159.46
201.294, 153.27
201.309, 153.32
201.494, 156.06
201.509, 159.95
201.694, 160.64
201.709, 159.63
201.894, 157.29
201.909, 156.57
202.094, 165.04
202.109, 176.63
202.294, 160.98
202.309, 162.74
202.494, 156.99
202.509, 156.48
202.694, 162.92
202.709, 171.12
202.894, 155.57
202.909, 164.06
203.094, 158.10
203.109, 157.87
203.294, 152.84
203.309, 159.43
203.494, 160.99
203.509, 153.12
203.694, 153.82
203.709, 161.03
203.894, 155.66
203.909, 154.63
204.094, 158.90
204.109, 157.35
204.294, 164.69
204.309, 178.82
204.494, 158.75
204.509, 161.95
204.694, 161.12
204.709, 155.96
204.894, 157.05
204.909, 150.46
205.094, 150.49
205.109, 160.58
205.294, 167.04
205.309, 152.88
205.494, 160.03
205.509, 168.73
205.694, 158.99
205.709, 151.04
205.894, 162.86
205.909, 155.17
206.094, 184.17
206.109, 166.89
206.294, 167.73
206.309, 165.63
206.494, 157.60
206.509, 188.94
206.694, 162.30
206.709, 170.04
206.894, 163.79
206.909, 163.16
207.094, 167.06
207.109, 172.98
207.294, 164.33
207.309, 163.53
207.494, 155.51
207.509, 158.95
207.694, 169.19
207.709, 152.94
207.894, 151.90
207.909, 165.88
208.094, 159.36
208.109, 164.00
208.294, 160.71
208.309, 158.00
208.494, 169.11
208.509, 192.51
208.694, 155.24
208.709, 165.33
208.894, 165.95
208.909, 158.21
209.094, 159.71
209.109, 174.63
209.294, 163.22
209.309, 154.53
209.494, 155.63
209.509, 159.92
209.694, 161.22
209.709, 160.09
209.894, 162.03
209.909, 163.80
210.094, 162.47
210.109, 160.60
210.294, 164.41
210.309, 159.28
210.494, 162.09
210.509, 156.33
210.694, 173.00
210.709, 161.50
210.894, 162.44
210.909, 162.66
211.094, 166.40
211.109, 158.08
211.294, 168.09
211.309, 160.05
211.494, 158.05
211.509, 155.87
211.694, 168.13
211.709, 154.44
211.894, 156.47
211.909, 148.97
212.094, 156.73
212.109, 153.98
212.294, 154.68
212.309, 157.19
212.494, 154.00
212.509, 150.37
212.694, 150.96
212.709, 154.84
212.894, 157.64
212.909, 149.77
213.094, 153.55
213.109, 153.33
213.294, 150.01
213.309, 150.56
213.494, 147.86
213.509, 149.68
213.694, 151.78
213.709, 149.59
213.894, 151.34
213.909, 150.22
214.094, 142.61
214.109, 151.56
214.294, 149.77
214.309, 150.11
214.494, 147.65
214.509, 145.79
214.694, 150.41
214.709, 145.85
214.894, 151.31
214.909, 149.31
215.094, 146.14
215.109, 148.21
215.294, 156.05
215.309, 151.57
215.494, 147.59
215.509, 154.50
215.694, 147.07
215.709, 145.20
215.894, 147.31
215.909, 149.84
216.094, 146.76
216.109, 147.91
216.294, 151.16
216.309, 148.20
216.494, 150.11
216.509, 146.52
216.694, 154.00
216.709, 149.14
216.894, 147.21
216.909, 150.60
217.094, 151.92
217.109, 149.35
217.294, 147.69
217.309, 148.59
217.494, 126.81
217.509, 119.62
217.694, 124.82
217.709, 125.51
217.894, 119.17
217.909, 120.08
218.094, 124.01
218.109, 123.93
218.294, 126.86
218.309, 131.01
218.494, 138.28
218.509, 139.35
218.694, 141.77
218.709, 134.15
218.894, 140.67
218.909, 142.05
219.094, 144.92
219.109, 136.82
219.294, 133.00
219.309, 130.17
219.494, 154.29
219.509, 160.85
219.694, 154.05
219.709, 152.84
219.894, 162.28
219.909, 146.91
220.094, 165.41
220.109, 182.10
220.294, 148.53
220.309, 162.34
220.494, 159.81
220.509, 155.90
220.694, 161.05
220.709, 164.03
220.894, 158.03
220.909, 149.83
221.094, 154.31
221.109, 152.81
221.294, 163.54
221.309, 162.89
221.494, 160.19
221.509, 146.93
221.694, 153.54
221.709, 151.86
221.894, 154.75
221.909, 161.19
222.094, 150.39
222.109, 155.42
222.294, 163.39
222.309, 144.67
222.494, 144.65
222.509, 146.22
222.694, 143.47
222.709, 143.70
222.894, 143.72
222.909, 138.87
223.094, 141.80
223.109, 151.56
223.294, 143.89
223.309, 144.10
223.494, 141.64
223.509, 143.69
223.694, 141.95
223.709, 143.46
223.894, 143.89
223.909, 141.90
224.094, 146.81
224.109, 148.05
224.294, 146.65
224.309, 143.61
224.494, 144.30
224.509, 145.53
224.694, 144.76
224.709, 140.73
224.894, 143.05
224.909, 143.89
225.094, 142.55
225.109, 143.54
225.294, 144.60
225.309, 141.03
225.494, 140.13
225.509, 141.81
225.694, 142.11
225.709, 139.41
225.894, 134.11
225.909, 141.01
226.094, 152.24
226.109, 140.41
226.294, 148.97
226.309, 140.13
226.494, 146.86
226.509, 140.84
226.694, 148.63
226.709, 145.56
226.894, 147.35
226.909, 144.49
227.094, 146.66
227.109, 140.25
227.294, 147.45
227.309, 144.47
227.494, 146.46
227.509, 142.87
227.694, 145.90
227.709, 147.69
227.894, 144.47
227.909, 141.48
228.094, 140.15
228.109, 141.73
228.294, 140.11
228.309, 142.65
228.494, 143.55
228.509, 141.37
228.694, 147.03
228.709, 148.63
228.894, 145.77
228.909, 149.10
229.094, 142.77
229.109, 141.83
229.294, 141.60
229.309, 139.53
229.494, 147.34
229.509, 148.34
229.694, 147.83
229.709, 154.81
229.894, 149.83
229.909, 145.79
230.094, 148.25
230.109, 152.58
230.294, 149.30
230.309, 150.26
230.494, 143.26
230.509, 140.94
230.694, 142.76
230.709, 141.52
230.894, 144.50
230.909, 143.24
231.094, 139.55
231.109, 142.44
231.294, 145.56
231.309, 145.77
231.494, 146.23
231.509, 143.06
231.694, 147.65
231.709, 147.46
231.894, 139.64
231.909, 145.60
232.094, 145.57
232.109, 144.86
232.294, 143.00
232.309, 141.58
232.494, 144.59
232.509, 143.74
232.694, 143.36
232.709, 137.94
232.894, 144.79
232.909, 148.44
233.094, 148.03
233.109, 140.18
233.294, 144.32
233.309, 145.14
233.494, 139.36
233.509, 142.66
233.694, 138.51
233.709, 150.04
233.894, 141.79
233.909, 142.50
234.094, 141.13
234.109, 147.84
234.294, 145.45
234.309, 144.49
234.494, 144.19
234.509, 139.26
234.694, 147.46
234.709, 142.15
234.894, 141.39
234.909, 144.97
235.094, 139.11
235.109, 144.06
235.294, 144.80
235.309, 148.69
235.494, 145.21
235.509, 143.11
235.694, 148.11
235.709, 147.42
235.894, 147.67
235.909, 156.70
236.094, 147.06
236.109, 153.13
236.294, 147.46
236.309, 151.12
236.494, 142.55
236.509, 141.45
236.694, 142.96
236.709, 141.28
236.894, 146.57
236.909, 151.32
237.094, 146.22
237.109, 156.19
237.294, 138.10
237.309, 149.51
237.494, 115.37
237.509, 125.01
237.694, 116.79
237.709, 129.31
237.894, 123.86
237.909, 123.44
238.094, 117.24
238.109, 123.41
238.294, 130.25
238.309, 130.08
238.494, 131.05
238.509, 137.47
238.694, 135.01
238.709, 138.36
238.894, 142.70
238.909, 143.43
239.094, 128.45
239.109, 129.21
239.294, 131.06
239.309, 129.86
239.494, 159.93
239.509, 152.21
239.694, 181.81
239.709, 151.48
239.894, 163.15
239.909, 148.98
240.094, 150.28
240.109, 145.77
240.294, 151.76
240.309, 149.83
240.494, 158.04
240.509, 144.15
240.694, 149.30
240.709, 145.98
240.894, 149.42
240.909, 151.92
241.094, 154.94
241.109, 151.65
241.294, 154.79
241.309, 151.44
241.494, 152.32
241.509, 149.44
241.694, 150.81
241.709, 142.40
241.894, 142.94
241.909, 147.19
242.094, 142.68
242.109, 141.43
242.294, 137.19
242.309, 143.31
242.494, 144.05
242.509, 138.59
242.694, 144.58
242.709, 145.68
242.894, 143.25
242.909, 139.41
243.094, 143.65
243.109, 145.56
243.294, 146.61
243.309, 141.35
243.494, 143.20
243.509, 140.63
243.694, 140.10
243.709, 147.82
243.894, 140.54
243.909, 141.59
244.094, 142.42
244.109, 142.59
244.294, 148.06
244.309, 143.65
244.494, 140.99
244.509, 143.71
244.694, 147.67
244.709, 142.72
244.894, 147.30
244.909, 145.53
245.094, 149.06
245.109, 138.07
245.294, 151.72
245.309, 142.69
245.494, 143.48
245.509, 144.56
245.694, 142.90
245.709, 149.79
245.894, 146.74
245.909, 142.45
246.094, 141.63
246.109, 145.16
246.294, 146.52
246.309, 144.76
246.494, 147.13
246.509, 137.61
246.694, 146.43
246.709, 148.14
246.894, 140.72
246.909, 146.41
247.094, 144.04
247.109, 144.55
247.294, 149.25
247.309, 148.70
247.494, 143.93
247.509, 146.21
247.694, 149.37
247.709, 144.41
247.894, 146.98
247.909, 142.66
248.094, 149.80
248.109, 146.65
248.294, 147.35
248.309, 150.59
248.494, 142.75
248.509, 143.96
248.694, 145.85
248.709, 141.43
248.894, 140.83
248.909, 146.03
249.094, 147.94
249.109, 146.39
249.294, 147.89
249.309, 145.94
249.494, 144.29
249.509, 149.73
249.694, 151.59
249.709, 151.41
249.894, 144.68
249.909, 144.50
250.094, 149.80
250.109, 143.63
250.294, 143.20
250.309, 145.87
250.494, 149.54
250.509, 149.71
250.694, 148.18
250.709, 146.34
250.894, 146.49
250.909, 148.62
251.094, 153.12
251.109, 150.42
251.294, 146.44
251.309, 149.33
251.494, 151.95
251.509, 153.13
251.694, 143.04
251.709, 148.27
251.894, 153.33
251.909, 146.13
252.094, 142.68
252.109, 150.31
252.294, 146.71
252.309, 150.39
252.494, 142.62
252.509, 156.03
252.694, 152.07
252.709, 152.06
252.894, 149.75
252.909, 147.80
253.094, 146.40
253.109, 147.44
253.294, 153.43
253.309, 154.63
253.494, 152.40
253.509, 150.27
253.694, 150.45
253.709, 143.03
253.894, 152.03
253.909, 147.90
254.094, 148.52
254.109, 151.50
254.294, 147.72
254.309, 146.42
254.494, 148.48
254.509, 152.33
254.694, 146.16
254.709, 154.01
254.894, 147.19
254.909, 146.98
255.094, 152.60
255.109, 146.67
255.294, 138.72
255.309, 146.82
255.494, 151.17
255.509, 148.95
255.694, 150.47
255.709, 147.51
255.894, 156.06
255.909, 152.50
256.094, 147.90
256.109, 155.76
256.294, 147.38
256.309, 148.07
256.494, 151.75
256.509, 147.32
256.694, 144.77
256.709, 152.47
256.894, 153.01
256.909, 149.74
257.094, 149.32
257.109, 150.81
257.294, 145.85
257.309, 150.14
257.494, 147.82
257.509, 148.03
257.694, 149.84
257.709, 147.49
257.894, 153.26
257.909, 149.26
258.094, 152.93
258.109, 149.02
258.294, 148.69
258.309, 153.04
258.494, 150.67
258.509, 151.30
258.694, 150.12
258.709, 144.18
258.894, 152.25
258.909, 149.97
259.094, 150.18
259.109, 155.42
259.294, 148.42
259.309, 158.10
259.494, 149.49
259.509, 150.57
259.694, 150.45
259.709, 149.64
259.894, 147.87
259.909, 150.90
260.094, 150.75
260.109, 148.79
260.294, 150.36
260.309, 151.31
260.494, 151.81
260.509, 148.76
260.694, 151.90
260.709, 150.25
260.894, 155.31
260.909, 150.53
261.094, 149.95
261.109, 147.64
261.294, 152.60
261.309, 147.19
261.494, 149.86
