time (sec), voltage (V)
57.658, 0.97
57.746, 0.87
57.753, -0.64
57.754, -0.90
57.850, -0.58
57.852, -0.34
57.857, 0.86
57.946, 0.85
57.951, -0.26
57.952, -0.43
57.955, -0.99
57.955, -1.09
58.052, -0.36
58.052, -0.20
58.058, 0.89
58.146, 0.80
58.258, 0.89
58.346, 0.77
58.351, -0.19
58.352, -0.39
58.458, 0.94
58.546, 0.82
58.551, -0.20
58.552, -0.53
58.650, -0.53
58.652, -0.33
58.658, 0.88
58.746, 0.80
58.753, -0.57
58.753, -0.72
58.850, -0.61
58.852, -0.30
58.858, 0.92
58.946, 0.79
58.952, -0.37
58.954, -1.02
59.058, 0.89
59.145, 1.05
59.145, 1.03
59.146, 0.76
59.151, -0.22
59.154, -0.81
59.155, -0.93
59.156, -1.08
59.250, -0.63
59.252, -0.34
59.257, 0.85
59.346, 0.87
59.352, -0.28
59.355, -1.05
59.452, -0.31
59.452, -0.22
59.458, 0.94
59.546, 0.87
59.552, -0.34
59.555, -0.99
59.651, -0.52
59.651, -0.42
59.658, 0.90
59.746, 0.89
59.752, -0.36
59.754, -0.66
59.852, -0.23
59.852, -0.23
59.857, 0.85
59.945, 0.97
59.952, -0.37
59.955, -0.99
60.050, -0.62
60.052, -0.29
60.057, 0.85
60.146, 0.86
60.151, -0.21
60.154, -0.81
60.250, -0.54
60.252, -0.35
60.258, 0.88
60.346, 0.91
60.352, -0.35
60.352, -0.43
60.450, -0.61
60.452, -0.35
60.457, 0.84
60.546, 0.83
60.552, -0.34
60.554, -0.67
60.555, -0.95
60.556, -1.10
60.652, -0.29
60.652, -0.17
60.658, 0.88
60.747, 0.73
60.850, -0.55
60.852, -0.39
60.857, 0.83
60.946, 0.78
60.953, -0.61
60.956, -1.09
61.057, 0.84
61.146, 0.92
61.250, -0.60
61.252, -0.33
61.257, 0.84
61.346, 0.90
61.354, -0.76
61.355, -0.93
61.450, -0.64
61.453, -0.14
61.458, 0.93
61.545, 0.95
61.553, -0.74
61.555, -1.01
61.650, -0.62
61.652, -0.35
61.657, 0.85
61.746, 0.92
61.752, -0.46
61.753, -0.72
61.850, -0.63
61.852, -0.34
61.857, 0.81
61.946, 0.80
61.952, -0.41
61.954, -0.97
62.052, -0.33
62.053, -0.13
62.058, 0.97
62.147, 0.75
62.151, -0.23
62.153, -0.62
62.252, -0.28
62.252, -0.26
62.257, 0.84
62.347, 0.72
62.354, -0.89
62.354, -0.98
62.457, 0.85
62.546, 0.80
62.552, -0.48
62.554, -0.75
62.657, 0.75
62.747, 0.72
62.852, -0.29
62.852, -0.19
62.857, 0.85
62.946, 0.88
62.951, -0.21
62.954, -1.01
63.050, -0.55
63.052, -0.32
63.057, 0.86
63.147, 0.68
63.154, -0.85
63.154, -0.86
63.247, -1.20
63.247, -1.17
63.250, -0.54
63.252, -0.17
63.257, 0.83
63.346, 0.77
63.354, -0.88
63.354, -1.09
63.450, -0.61
63.452, -0.15
63.458, 0.97
63.546, 0.76
63.552, -0.22
63.553, -0.48
63.553, -0.53
63.555, -1.02
63.652, -0.26
63.652, -0.24
63.658, 0.92
63.746, 0.77
63.755, -0.99
63.755, -1.02
63.857, 0.81
63.946, 0.80
64.058, 0.88
64.146, 0.91
64.153, -0.73
64.155, -1.05
64.252, -0.30
64.253, -0.13
64.258, 0.89
64.347, 0.74
64.352, -0.23
64.352, -0.31
64.355, -1.09
64.356, -1.15
64.450, -0.61
64.453, -0.14
64.457, 0.86
64.546, 0.76
64.650, -0.56
64.652, -0.31
64.657, 0.83
64.747, 0.74
64.753, -0.72
64.755, -0.95
64.857, 0.81
64.947, 0.73
64.951, -0.18
64.952, -0.48
64.954, -0.89
64.955, -1.07
65.052, -0.28
65.052, -0.27
65.058, 0.97
65.147, 0.75
65.257, 0.86
65.346, 0.82
65.355, -1.00
65.355, -1.08
65.452, -0.35
65.452, -0.22
65.457, 0.79
65.547, 0.74
65.555, -0.99
65.555, -1.07
65.650, -0.56
65.652, -0.15
65.657, 0.80
65.747, 0.75
65.752, -0.44
65.755, -1.00
65.850, -0.61
65.852, -0.34
65.858, 0.87
65.947, 0.64
65.951, -0.18
65.956, -1.08
66.050, -0.57
66.052, -0.31
66.057, 0.84
66.147, 0.72
66.257, 0.84
66.346, 0.88
66.351, -0.18
66.353, -0.45
66.355, -0.95
66.355, -1.02
66.450, -0.58
66.453, -0.13
66.457, 0.84
66.546, 0.78
66.552, -0.45
66.553, -0.63
66.650, -0.57
66.652, -0.34
66.657, 0.85
66.746, 0.83
66.753, -0.54
66.753, -0.67
66.755, -0.93
66.756, -1.11
66.857, 0.82
66.946, 0.76
66.954, -0.88
66.956, -1.16
67.050, -0.61
67.053, -0.14
67.057, 0.79
67.147, 0.75
67.252, -0.32
67.253, -0.14
67.257, 0.79
67.347, 0.73
67.354, -0.91
67.356, -1.14
67.450, -0.55
67.452, -0.35
67.457, 0.83
67.546, 0.78
67.552, -0.37
67.554, -0.63
67.555, -0.91
67.556, -1.11
67.657, 0.81
67.746, 0.90
67.751, -0.19
67.755, -1.04
67.857, 0.86
67.946, 0.77
67.955, -0.95
67.956, -1.09
68.051, -0.56
68.052, -0.25
68.057, 0.76
68.147, 0.75
68.152, -0.24
68.152, -0.30
68.155, -0.89
68.156, -1.11
68.252, -0.29
68.252, -0.20
68.257, 0.80
68.347, 0.69
68.353, -0.57
68.353, -0.70
68.457, 0.76
68.547, 0.71
68.552, -0.32
68.556, -1.14
68.657, 0.82
68.746, 0.77
68.751, -0.23
68.756, -1.09
68.850, -0.54
68.852, -0.29
68.857, 0.79
68.947, 0.73
68.951, -0.20
68.956, -1.08
69.050, -0.62
69.052, -0.30
69.057, 0.84
69.146, 0.86
69.147, 0.70
69.147, 0.65
69.151, -0.21
69.155, -1.08
69.250, -0.63
69.252, -0.31
69.257, 0.80
69.347, 0.68
69.353, -0.54
69.353, -0.67
69.457, 0.79
69.546, 0.76
69.555, -1.01
69.556, -1.13
69.657, 0.78
69.747, 0.71
69.752, -0.29
69.756, -1.06
69.850, -0.61
69.852, -0.33
69.857, 0.79
69.946, 0.87
69.952, -0.32
69.954, -1.06
70.057, 0.81
70.147, 0.72
70.151, -0.17
70.153, -0.49
70.153, -0.52
70.155, -1.07
70.251, -0.51
70.253, -0.14
70.257, 0.78
70.346, 0.76
70.354, -0.87
70.356, -1.12
70.457, 0.77
70.547, 0.74
70.551, -0.18
70.552, -0.37
70.555, -1.00
70.555, -1.05
70.657, 0.84
70.747, 0.73
70.753, -0.58
70.755, -1.03
70.857, 0.82
70.947, 0.68
70.955, -1.03
70.955, -1.05
71.052, -0.29
71.052, -0.17
71.057, 0.85
71.146, 0.90
71.152, -0.24
71.155, -1.08
71.250, -0.54
71.252, -0.18
71.257, 0.78
71.346, 0.87
71.355, -1.01
71.356, -1.09
71.457, 0.74
71.546, 0.77
71.551, -0.23
71.554, -1.02
71.652, -0.36
71.653, -0.14
71.657, 0.80
71.746, 0.76
71.753, -0.84
71.755, -0.98
71.857, 0.81
71.947, 0.73
72.057, 0.76
72.147, 0.70
72.152, -0.31
72.156, -1.16
72.257, 0.72
72.347, 0.73
72.352, -0.47
72.354, -0.90
72.457, 0.75
72.546, 0.75
72.650, -0.51
72.652, -0.21
72.657, 0.80
72.747, 0.62
72.753, -0.51
72.753, -0.74
72.850, -0.54
72.852, -0.31
72.857, 0.76
72.946, 0.79
72.955, -1.02
72.955, -1.02
73.051, -0.54
73.051, -0.46
73.057, 0.82
73.147, 0.72
73.155, -1.02
73.156, -1.15
73.257, 0.85
73.347, 0.75
73.354, -0.80
73.355, -1.08
73.450, -0.54
73.452, -0.15
73.457, 0.76
73.547, 0.69
73.552, -0.42
73.555, -1.04
73.650, -0.63
73.652, -0.22
73.657, 0.82
73.747, 0.73
73.755, -0.99
73.756, -1.16
73.851, -0.58
73.853, -0.12
73.857, 0.73
73.947, 0.69
73.951, -0.24
73.954, -0.77
73.955, -1.08
73.956, -1.14
74.057, 0.80
74.147, 0.74
74.152, -0.23
74.152, -0.36
74.257, 0.70
74.347, 0.71
74.354, -1.00
74.354, -1.03
74.452, -0.29
74.452, -0.16
74.457, 0.77
74.546, 0.76
74.552, -0.38
74.554, -0.68
74.657, 0.72
74.747, 0.66
74.753, -0.63
74.756, -1.14
74.857, 0.69
74.947, 0.63
74.953, -0.61
74.953, -0.70
75.057, 0.71
75.146, 0.77
75.250, -0.55
75.252, -0.39
75.257, 0.80
75.347, 0.70
75.353, -0.73
75.355, -1.07
75.457, 0.78
75.547, 0.73
75.551, -0.19
75.555, -1.05
75.657, 0.79
75.747, 0.67
75.752, -0.44
75.756, -1.11
75.857, 0.77
75.946, 0.86
75.953, -0.60
75.954, -0.95
76.057, 0.78
76.147, 0.75
76.257, 0.78
76.346, 0.79
76.352, -0.44
76.354, -0.70
76.355, -1.00
76.356, -1.12
76.450, -0.58
76.452, -0.32
76.457, 0.76
76.546, 0.87
76.547, 0.73
76.547, 0.62
76.554, -0.88
76.556, -1.08
76.650, -0.55
76.651, -0.36
76.657, 0.69
76.747, 0.69
76.857, 0.78
76.947, 0.72
76.953, -0.58
76.955, -1.02
77.057, 0.79
77.146, 0.85
77.146, 0.84
77.147, 0.61
77.153, -0.48
77.155, -1.05
77.252, -0.28
77.252, -0.21
77.257, 0.75
77.347, 0.61
77.352, -0.23
77.352, -0.37
77.353, -0.75
77.355, -1.02
77.457, 0.75
77.547, 0.64
77.650, -0.54
77.652, -0.31
77.657, 0.77
77.747, 0.72
77.752, -0.40
77.754, -0.76
77.755, -0.94
77.756, -1.10
77.857, 0.78
77.946, 0.79
77.952, -0.42
77.956, -1.10
78.057, 0.71
78.147, 0.59
78.153, -0.72
78.155, -0.98
78.250, -0.57
78.252, -0.33
78.257, 0.76
78.347, 0.69
78.353, -0.49
78.353, -0.67
78.451, -0.56
78.451, -0.42
78.457, 0.72
78.547, 0.63
78.555, -1.02
78.555, -1.13
78.652, -0.26
78.652, -0.26
78.657, 0.79
78.747, 0.63
78.755, -1.09
78.756, -1.13
78.857, 0.70
78.947, 0.62
78.951, -0.20
78.953, -0.50
79.050, -0.63
79.051, -0.40
79.057, 0.68
79.147, 0.67
79.152, -0.40
79.154, -1.02
79.250, -0.53
79.252, -0.32
79.257, 0.67
79.347, 0.71
79.351, -0.17
79.352, -0.45
79.450, -0.59
79.451, -0.38
79.457, 0.78
79.547, 0.63
79.552, -0.22
79.556, -1.11
79.657, 0.68
79.747, 0.62
79.754, -0.82
79.755, -0.96
79.857, 0.76
79.946, 0.75
80.051, -0.55
80.051, -0.47
80.057, 0.81
80.147, 0.69
80.152, -0.35
80.154, -0.68
80.250, -0.60
80.252, -0.32
80.257, 0.77
80.347, 0.73
80.353, -0.85
80.355, -0.97
80.452, -0.27
80.452, -0.25
80.457, 0.71
80.547, 0.62
80.551, -0.21
80.555, -0.95
80.651, -0.55
80.651, -0.42
80.657, 0.70
80.747, 0.61
80.752, -0.34
80.755, -1.04
80.850, -0.61
80.852, -0.24
80.857, 0.70
80.947, 0.70
80.951, -0.18
80.953, -0.65
81.051, -0.55
81.052, -0.16
81.057, 0.76
81.146, 0.87
81.146, 0.78
81.147, 0.60
81.153, -0.56
81.153, -0.71
81.155, -0.91
81.156, -1.10
81.252, -0.26
81.252, -0.21
81.257, 0.69
81.347, 0.71
81.457, 0.70
81.547, 0.72
81.553, -0.46
81.554, -1.08
81.650, -0.59
81.652, -0.21
81.657, 0.72
81.747, 0.63
81.753, -0.63
81.755, -1.02
81.850, -0.56
81.852, -0.20
81.857, 0.77
81.947, 0.59
81.952, -0.45
81.955, -1.01
82.051, -0.57
82.052, -0.14
82.057, 0.78
82.147, 0.65
82.152, -0.27
82.152, -0.32
82.154, -0.83
82.155, -1.07
82.257, 0.69
82.347, 0.63
82.351, -0.22
82.352, -0.38
82.450, -0.60
82.453, -0.11
82.457, 0.77
82.547, 0.66
82.552, -0.42
82.553, -0.65
82.555, -0.90
82.556, -1.12
82.652, -0.22
82.652, -0.18
82.657, 0.70
82.747, 0.68
82.751, -0.18
82.753, -0.63
82.850, -0.53
82.852, -0.32
82.857, 0.77
82.947, 0.66
82.952, -0.38
82.953, -0.63
83.057, 0.67
83.147, 0.74
83.155, -0.91
83.156, -1.11
83.252, -0.26
83.253, -0.10
83.257, 0.67
83.347, 0.61
83.354, -0.78
83.354, -0.89
83.452, -0.22
83.452, -0.17
83.457, 0.71
83.548, 0.56
83.552, -0.23
83.552, -0.40
83.554, -0.83
83.555, -1.07
83.650, -0.62
83.652, -0.27
83.657, 0.68
83.747, 0.66
83.754, -0.76
83.755, -1.04
83.857, 0.67
83.947, 0.68
83.952, -0.42
83.956, -1.11
84.050, -0.56
84.052, -0.35
84.056, 0.67
84.147, 0.66
84.154, -0.83
84.156, -1.06
84.252, -0.22
84.252, -0.20
84.257, 0.69
84.346, 0.80
84.352, -0.44
84.355, -0.98
84.450, -0.55
84.452, -0.12
84.457, 0.77
84.547, 0.62
84.551, -0.18
84.554, -0.72
84.657, 0.72
84.747, 0.59
84.752, -0.25
84.753, -0.43
84.857, 0.69
84.947, 0.65
84.951, -0.22
84.952, -0.38
85.056, 0.66
85.147, 0.70
85.152, -0.37
85.155, -0.98
85.250, -0.60
85.252, -0.16
85.257, 0.72
85.347, 0.71
85.353, -0.43
85.353, -0.59
85.355, -0.95
85.355, -1.09
85.457, 0.71
85.547, 0.68
85.551, -0.20
85.554, -0.67
85.652, -0.24
85.652, -0.17
85.657, 0.74
85.747, 0.65
85.751, -0.20
85.752, -0.40
85.753, -0.73
85.754, -0.98
85.857, 0.68
85.947, 0.67
85.955, -0.95
85.956, -1.11
86.057, 0.71
86.147, 0.68
86.152, -0.29
86.154, -0.75
86.250, -0.60
86.252, -0.12
86.257, 0.70
86.347, 0.70
86.353, -0.54
86.353, -0.78
86.452, -0.25
86.452, -0.12
86.457, 0.72
86.547, 0.68
86.551, -0.19
86.552, -0.42
86.555, -0.96
86.556, -1.05
86.651, -0.54
86.651, -0.48
86.657, 0.72
86.747, 0.69
86.751, -0.22
86.752, -0.40
86.754, -0.72
86.754, -0.73
86.852, -0.26
86.853, -0.11
86.857, 0.71
86.947, 0.71
87.057, 0.68
87.147, 0.66
87.155, -0.98
87.156, -1.09
87.257, 0.69
87.347, 0.64
87.352, -0.27
87.352, -0.36
87.354, -0.71
87.354, -0.82
87.457, 0.72
87.547, 0.67
87.552, -0.45
87.554, -0.73
87.555, -1.02
87.555, -1.06
87.656, 0.65
87.747, 0.62
87.751, -0.20
87.752, -0.42
87.753, -0.72
87.755, -1.00
87.850, -0.64
87.852, -0.40
87.856, 0.66
87.947, 0.70
88.052, -0.37
88.052, -0.17
88.056, 0.64
88.147, 0.68
88.153, -0.54
88.155, -0.88
88.251, -0.53
88.251, -0.42
88.256, 0.63
88.347, 0.62
88.352, -0.26
88.352, -0.37
88.452, -0.22
88.452, -0.18
88.457, 0.67
88.547, 0.63
88.554, -0.82
88.554, -0.96
88.650, -0.63
88.652, -0.32
88.657, 0.73
88.747, 0.72
88.856, 0.65
88.947, 0.65
88.952, -0.48
88.953, -0.83
88.955, -1.12
88.955, -1.12
89.052, -0.24
89.052, -0.16
89.056, 0.62
89.147, 0.68
89.151, -0.19
89.154, -0.67
89.256, 0.58
89.347, 0.69
89.352, -0.52
89.355, -1.12
89.450, -0.65
89.452, -0.30
89.456, 0.63
89.547, 0.68
89.551, -0.19
89.552, -0.40
89.657, 0.71
89.747, 0.60
89.753, -0.54
89.754, -0.86
89.857, 0.70
89.947, 0.61
89.953, -0.61
89.955, -0.90
90.056, 0.64
90.147, 0.66
90.152, -0.47
90.153, -0.76
90.252, -0.27
90.252, -0.15
90.256, 0.61
90.347, 0.60
90.450, -0.59
90.452, -0.29
90.456, 0.57
90.547, 0.71
90.551, -0.20
90.552, -0.47
90.650, -0.64
90.652, -0.29
90.657, 0.72
90.747, 0.62
90.753, -0.78
90.754, -0.92
90.852, -0.23
90.852, -0.15
90.857, 0.69
90.947, 0.58
90.952, -0.38
90.953, -0.58
91.056, 0.65
91.147, 0.62
91.153, -0.46
91.153, -0.56
91.250, -0.55
91.252, -0.14
91.256, 0.66
91.347, 0.63
91.452, -0.25
91.452, -0.20
91.457, 0.69
91.547, 0.67
91.552, -0.46
91.553, -0.77
91.555, -0.96
91.556, -1.09
91.656, 0.63
91.747, 0.71
91.850, -0.61
91.852, -0.30
91.856, 0.65
91.947, 0.65
91.954, -0.95
91.954, -1.01
92.056, 0.64
92.147, 0.63
92.153, -0.62
92.155, -1.06
92.256, 0.65
92.347, 0.70
92.353, -0.57
92.355, -1.09
92.450, -0.61
92.452, -0.29
92.456, 0.62
92.547, 0.70
92.553, -0.71
92.555, -1.13
92.650, -0.60
92.652, -0.34
92.657, 0.71
92.747, 0.59
92.753, -0.65
92.755, -1.07
92.856, 0.61
92.947, 0.61
92.952, -0.38
92.954, -0.88
92.954, -0.95
92.956, -1.09
93.056, 0.65
93.147, 0.61
93.151, -0.24
93.152, -0.41
93.257, 0.67
93.347, 0.64
93.353, -0.84
93.355, -1.03
93.456, 0.66
93.547, 0.65
93.553, -0.82
93.556, -1.11
93.657, 0.68
93.747, 0.65
93.751, -0.21
93.753, -0.68
93.755, -0.92
93.756, -1.10
93.852, -0.25
93.852, -0.18
93.856, 0.65
93.947, 0.58
93.952, -0.33
93.954, -0.73
94.050, -0.53
94.053, -0.11
94.056, 0.62
94.147, 0.67
94.151, -0.18
94.154, -0.72
94.155, -1.01
94.155, -1.07
94.250, -0.52
94.252, -0.23
94.256, 0.66
94.347, 0.71
94.351, -0.20
94.352, -0.37
94.451, -0.53
94.451, -0.37
94.456, 0.61
94.547, 0.59
94.652, -0.31
94.652, -0.16
94.657, 0.67
94.747, 0.71
94.752, -0.39
94.754, -1.08
94.852, -0.25
94.852, -0.18
94.856, 0.62
94.947, 0.70
94.952, -0.27
94.956, -1.09
95.050, -0.64
95.052, -0.26
95.057, 0.73
95.147, 0.69
95.155, -0.92
95.156, -1.11
95.250, -0.66
95.252, -0.18
95.256, 0.58
95.347, 0.60
95.351, -0.20
95.352, -0.37
95.354, -0.82
95.355, -1.09
95.452, -0.25
95.452, -0.22
95.456, 0.65
95.547, 0.71
95.551, -0.19
95.555, -1.08
95.650, -0.55
95.652, -0.34
95.656, 0.66
95.747, 0.62
95.752, -0.42
95.754, -0.69
95.856, 0.56
95.947, 0.57
95.951, -0.19
95.952, -0.41
95.953, -0.64
95.955, -0.94
96.056, 0.61
96.147, 0.65
96.152, -0.41
96.155, -1.05
96.256, 0.61
96.347, 0.59
96.352, -0.22
96.356, -1.14
96.452, -0.25
96.452, -0.15
96.456, 0.60
96.547, 0.64
96.652, -0.23
96.652, -0.16
96.656, 0.61
96.747, 0.61
96.753, -0.84
96.755, -1.04
96.851, -0.42
96.852, -0.28
96.856, 0.65
96.947, 0.62
96.953, -0.63
96.955, -1.10
97.056, 0.61
97.147, 0.60
97.250, -0.62
97.252, -0.16
97.256, 0.59
97.347, 0.59
97.352, -0.37
97.354, -0.77
97.355, -1.05
97.356, -1.15
97.452, -0.23
97.452, -0.16
97.456, 0.61
97.547, 0.63
97.553, -0.80
97.555, -1.05
97.656, 0.63
97.747, 0.62
97.753, -0.48
97.753, -0.61
97.754, -0.88
97.756, -1.11
97.850, -0.56
97.852, -0.27
97.856, 0.59
97.947, 0.62
97.952, -0.24
97.952, -0.41
97.955, -0.90
97.956, -1.11
98.056, 0.58
98.147, 0.57
98.154, -0.87
98.154, -0.91
98.256, 0.65
98.347, 0.59
98.351, -0.20
98.356, -1.10
98.451, -0.58
98.451, -0.47
98.456, 0.58
98.547, 0.58
98.656, 0.53
98.747, 0.56
98.753, -0.43
98.754, -0.74
98.856, 0.56
98.947, 0.61
98.955, -1.02
98.955, -1.05
99.052, -0.23
99.052, -0.18
99.056, 0.59
99.147, 0.61
99.152, -0.41
99.153, -0.61
99.256, 0.57
99.347, 0.63
99.351, -0.20
99.352, -0.38
99.355, -0.98
99.356, -1.11
99.456, 0.59
99.547, 0.60
99.554, -0.88
99.555, -1.09
99.650, -0.59
99.652, -0.33
99.656, 0.64
99.747, 0.61
99.850, -0.50
99.852, -0.27
99.856, 0.61
99.947, 0.59
100.050, -0.57
100.052, -0.24
100.056, 0.59
100.147, 0.61
100.151, -0.22
100.152, -0.46
100.155, -0.87
100.156, -1.10
100.256, 0.61
100.347, 0.58
100.355, -0.91
100.356, -1.10
100.452, -0.28
100.452, -0.17
100.456, 0.64
100.547, 0.56
100.553, -0.46
100.556, -1.15
100.656, 0.59
100.748, 0.55
100.754, -0.95
100.756, -1.11
100.851, -0.51
100.851, -0.36
100.856, 0.64
100.948, 0.55
100.951, -0.23
100.954, -1.06
101.056, 0.59
101.148, 0.55
101.153, -0.61
101.155, -1.09
101.256, 0.57
101.347, 0.59
101.352, -0.25
101.352, -0.39
101.450, -0.58
101.452, -0.23
101.456, 0.55
101.547, 0.62
101.551, -0.20
101.556, -1.10
101.656, 0.56
101.747, 0.57
101.752, -0.23
101.752, -0.34
101.852, -0.26
101.852, -0.18
101.856, 0.64
101.947, 0.62
101.951, -0.22
101.956, -1.11
102.050, -0.65
102.052, -0.22
102.056, 0.59
102.148, 0.53
102.256, 0.61
102.347, 0.56
102.351, -0.23
102.353, -0.43
102.457, 0.77
102.548, 0.55
102.552, -0.30
102.554, -0.76
102.649, -0.78
102.650, -0.62
102.652, -0.25
102.652, -0.15
102.656, 0.62
102.747, 0.56
102.751, -0.20
102.752, -0.46
102.753, -0.76
102.755, -1.06
102.851, -0.51
102.852, -0.19
102.856, 0.57
102.947, 0.61
102.951, -0.22
102.954, -1.05
103.056, 0.61
103.147, 0.56
103.152, -0.28
103.155, -1.13
103.256, 0.53
103.348, 0.54
103.450, -0.62
103.452, -0.35
103.456, 0.64
103.547, 0.57
103.552, -0.41
103.554, -0.73
103.656, 0.60
103.747, 0.56
103.752, -0.44
103.755, -1.05
103.850, -0.60
103.852, -0.30
103.856, 0.54
103.947, 0.62
103.952, -0.23
103.956, -1.10
104.056, 0.54
104.148, 0.53
104.152, -0.38
104.156, -1.15
104.256, 0.63
104.348, 0.55
104.352, -0.33
104.352, -0.36
104.451, -0.51
104.451, -0.34
104.456, 0.54
104.548, 0.53
104.551, -0.21
104.555, -1.07
104.656, 0.59
104.748, 0.54
104.752, -0.41
104.754, -0.70
104.850, -0.61
104.852, -0.25
104.856, 0.55
104.948, 0.45
104.952, -0.27
104.953, -0.69
105.050, -0.55
105.052, -0.27
105.056, 0.54
105.147, 0.57
105.151, -0.22
105.155, -1.09
105.250, -0.55
105.252, -0.18
105.256, 0.58
105.348, 0.54
105.352, -0.42
105.353, -0.66
105.355, -0.95
105.356, -1.13
105.456, 0.53
105.547, 0.61
105.553, -0.51
105.554, -0.71
105.554, -0.79
105.556, -1.10
105.649, -0.79
105.651, -0.55
105.656, 0.56
105.748, 0.48
105.751, -0.22
105.753, -0.66
105.755, -1.07
105.756, -1.14
105.856, 0.57
105.947, 0.66
105.954, -0.90
105.956, -1.14
106.050, -0.59
106.052, -0.23
106.056, 0.52
106.148, 0.55
106.153, -0.79
106.155, -1.08
106.256, 0.59
106.348, 0.54
106.355, -1.08
106.356, -1.14
106.450, -0.60
106.452, -0.20
106.456, 0.48
106.547, 0.59
106.552, -0.40
106.556, -1.12
106.650, -0.61
106.652, -0.25
106.656, 0.61
106.747, 0.60
106.850, -0.66
106.852, -0.23
106.856, 0.51
106.947, 0.57
106.952, -0.43
106.954, -0.67
107.056, 0.52
107.148, 0.51
107.153, -0.83
107.155, -1.06
107.256, 0.50
107.348, 0.54
107.351, -0.23
107.355, -1.02
107.450, -0.48
107.452, -0.27
107.456, 0.61
107.547, 0.57
107.552, -0.26
107.553, -0.63
107.652, -0.22
107.652, -0.19
107.656, 0.49
107.747, 0.66
107.751, -0.23
107.753, -0.50
107.856, 0.50
107.948, 0.48
107.953, -0.44
107.956, -1.14
108.056, 0.51
108.147, 0.56
108.256, 0.47
108.348, 0.54
108.451, -0.67
108.452, -0.30
108.456, 0.48
108.548, 0.49
108.552, -0.45
108.553, -0.69
108.555, -0.98
108.556, -1.14
108.650, -0.47
108.651, -0.30
108.656, 0.62
108.748, 0.50
108.753, -0.72
108.756, -1.07
108.856, 0.48
108.948, 0.46
108.952, -0.45
108.954, -0.77
108.955, -0.98
108.956, -1.13
109.056, 0.48
109.148, 0.52
109.152, -0.43
109.154, -1.04
109.154, -1.05
109.156, -1.06
109.256, 0.53
109.348, 0.51
109.351, -0.23
109.352, -0.47
109.353, -0.80
109.355, -0.97
109.456, 0.50
109.548, 0.55
109.552, -0.42
109.556, -1.08
109.656, 0.50
109.748, 0.54
109.752, -0.40
109.753, -0.66
109.755, -1.00
109.755, -1.07
109.856, 0.51
109.948, 0.55
109.956, -1.16
109.956, -1.18
110.050, -0.57
110.052, -0.30
110.056, 0.50
110.148, 0.53
110.152, -0.34
110.156, -1.07
110.252, -0.22
110.252, -0.21
110.256, 0.48
110.348, 0.54
110.353, -0.81
110.356, -1.09
110.456, 0.53
110.548, 0.50
110.553, -0.43
110.556, -1.14
110.655, 0.46
110.748, 0.54
110.753, -0.48
110.753, -0.59
110.755, -1.00
110.755, -1.01
110.852, -0.22
110.852, -0.20
110.856, 0.54
110.948, 0.52
110.952, -0.30
110.952, -0.40
110.954, -0.91
110.955, -1.07
111.056, 0.57
111.148, 0.51
111.151, -0.22
111.154, -0.74
111.154, -0.94
111.156, -1.11
111.256, 0.53
111.348, 0.44
111.354, -0.92
111.356, -1.13
111.456, 0.55
111.548, 0.49
111.551, -0.23
111.552, -0.47
111.655, 0.47
111.748, 0.50
111.753, -0.53
111.753, -0.64
111.755, -0.92
111.756, -1.13
111.856, 0.50
111.948, 0.52
111.953, -0.73
111.955, -1.03
112.056, 0.50
112.148, 0.51
112.153, -0.53
112.154, -0.89
112.256, 0.60
112.348, 0.53
112.351, -0.23
112.352, -0.44
112.456, 0.53
112.547, 0.56
112.552, -0.32
112.552, -0.40
112.650, -0.57
112.652, -0.36
112.656, 0.57
112.748, 0.53
112.751, -0.23
112.756, -1.16
112.856, 0.53
112.948, 0.53
112.952, -0.42
112.954, -0.75
112.954, -0.95
112.956, -1.12
113.056, 0.51
113.148, 0.45
113.153, -0.47
113.156, -1.10
113.256, 0.55
113.348, 0.43
113.351, -0.23
113.352, -0.44
113.354, -0.88
113.356, -1.15
113.452, -0.23
113.452, -0.17
113.456, 0.48
113.548, 0.45
113.552, -0.45
113.554, -0.88
113.655, 0.46
113.748, 0.47
113.752, -0.42
113.755, -1.05
113.856, 0.58
113.948, 0.46
113.955, -0.97
113.956, -1.14
114.056, 0.60
114.148, 0.45
114.152, -0.23
114.152, -0.36
114.153, -0.75
114.154, -1.00
114.256, 0.58
114.348, 0.49
114.352, -0.34
114.356, -1.15
114.450, -0.56
114.452, -0.27
114.455, 0.47
114.548, 0.45
114.554, -0.88
114.556, -1.16
114.651, -0.52
114.651, -0.39
114.656, 0.58
114.748, 0.52
114.752, -0.23
114.752, -0.39
114.753, -0.79
114.755, -1.00
114.856, 0.49
114.947, 0.56
114.951, -0.22
114.952, -0.46
114.954, -0.89
114.955, -1.03
115.050, -0.58
115.052, -0.27
115.055, 0.47
115.148, 0.49
115.153, -0.55
115.155, -0.92
115.255, 0.46
115.348, 0.52
115.352, -0.37
115.354, -0.79
115.355, -0.99
115.355, -1.00
115.455, 0.47
115.548, 0.51
115.553, -0.50
115.553, -0.59
115.555, -0.97
115.555, -1.04
115.650, -0.58
115.652, -0.28
115.656, 0.54
115.748, 0.55
115.753, -0.49
115.754, -1.00
115.856, 0.48
115.948, 0.42
115.953, -0.52
115.954, -1.00
116.051, -0.56
116.051, -0.39
116.055, 0.36
116.148, 0.49
116.151, -0.22
116.152, -0.40
